"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","44963","approvedCashDepositBalance","Surefire suite","Fri Jul 17 03:03:34 UTC 2026","passed","Fri Jul 17 03:04:19 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"","5525","generateQRCodeClosed","Surefire suite","Fri Jul 17 02:41:05 UTC 2026","skipped","Fri Jul 17 02:41:11 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Test Approved USDT Tanpa URL","19905","approvedUSDT","Surefire suite","Fri Jul 17 03:04:39 UTC 2026","passed","Fri Jul 17 03:04:59 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"Transfer Success with before and after Balance","11940","transferBalance","Surefire suite","Fri Jul 17 02:43:04 UTC 2026","passed","Fri Jul 17 02:43:16 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"","5145","generateQRCode","Surefire suite","Fri Jul 17 02:40:57 UTC 2026","passed","Fri Jul 17 02:41:02 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"Normal Manual Transfer Success","11369","transfer","Surefire suite","Fri Jul 17 02:50:31 UTC 2026","passed","Fri Jul 17 02:50:43 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
"","9756","historySpecialTransferTest","Surefire suite","Fri Jul 17 02:35:41 UTC 2026","passed","Fri Jul 17 02:35:51 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"","10266","historyQRTestSupervisor","Surefire suite","Fri Jul 17 02:31:57 UTC 2026","passed","Fri Jul 17 02:32:07 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"","12387","flopTransferSupervisor","Surefire suite","Fri Jul 17 02:56:59 UTC 2026","passed","Fri Jul 17 02:57:11 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Special Transfer Success with before and after Balance","14089","specialTransferSupervisor","Surefire suite","Fri Jul 17 02:46:15 UTC 2026","passed","Fri Jul 17 02:46:29 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Success Assignment USDT","15283","assignUSDTTest","Surefire suite","Fri Jul 17 03:09:56 UTC 2026","passed","Fri Jul 17 03:10:11 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Success Login Marketing","3104","testLoginMarketing","Surefire suite","Fri Jul 17 02:29:52 UTC 2026","passed","Fri Jul 17 02:29:56 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"","14778","historyFlopTransferTestCS","Surefire suite","Fri Jul 17 02:33:10 UTC 2026","passed","Fri Jul 17 02:33:25 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestCS"
"","9478","historySpecialTransferTestSupervisor","Surefire suite","Fri Jul 17 02:37:27 UTC 2026","passed","Fri Jul 17 02:37:37 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"","7727","listCashDeposit","Surefire suite","Fri Jul 17 03:08:11 UTC 2026","passed","Fri Jul 17 03:08:18 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Transfer Different Partner Reference, Special Transfer to Transfer","6799","trfPartnerRefSpecialFailed","Surefire suite","Fri Jul 17 02:44:00 UTC 2026","passed","Fri Jul 17 02:44:07 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","48722","settlementUSDT","Surefire suite","Fri Jul 17 03:06:27 UTC 2026","passed","Fri Jul 17 03:07:16 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"","13377","historyTransferTestCS","Surefire suite","Fri Jul 17 02:38:56 UTC 2026","passed","Fri Jul 17 02:39:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Mutasi USDT Transfer","29331","mutasiUSDTTransfer","Surefire suite","Fri Jul 17 03:12:46 UTC 2026","passed","Fri Jul 17 03:13:16 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"","6795","usdtTransferSupervisor","Surefire suite","Fri Jul 17 02:55:13 UTC 2026","passed","Fri Jul 17 02:55:20 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi Transfer Balance","11122","mutasiTransferBalance","Surefire suite","Fri Jul 17 03:12:32 UTC 2026","failed","Fri Jul 17 03:12:43 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Mutasi Special Transfer Balance","16049","mutasiSpecialTransferBalance","Surefire suite","Fri Jul 17 03:12:01 UTC 2026","skipped","Fri Jul 17 03:12:17 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"","5484","listSpecialTransfer","Surefire suite","Fri Jul 17 03:08:29 UTC 2026","passed","Fri Jul 17 03:08:35 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Generate QR Success paid","6388","paidQR","Surefire suite","Fri Jul 17 02:59:40 UTC 2026","passed","Fri Jul 17 02:59:46 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","69347","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 02:50:57 UTC 2026","passed","Fri Jul 17 02:52:06 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Success Login Merchant","3464","testLoginWithCaptcha","Surefire suite","Fri Jul 17 02:30:05 UTC 2026","passed","Fri Jul 17 02:30:09 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Test Approved Manual Transfer","23651","approvedCashDeposit","Surefire suite","Fri Jul 17 03:03:07 UTC 2026","passed","Fri Jul 17 03:03:31 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"","11799","historyQRTest","Surefire suite","Fri Jul 17 02:31:15 UTC 2026","passed","Fri Jul 17 02:31:27 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"","9573","historyManualTransferTest","Surefire suite","Fri Jul 17 02:33:41 UTC 2026","passed","Fri Jul 17 02:33:51 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"","12684","historySpecialTransferTestCS","Surefire suite","Fri Jul 17 02:37:12 UTC 2026","passed","Fri Jul 17 02:37:24 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Mutasi Manual Transfer","16098","mutasiManualTransfer","Surefire suite","Fri Jul 17 03:11:08 UTC 2026","failed","Fri Jul 17 03:11:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"","4854","getBalanceAdminCrypto","Surefire suite","Fri Jul 17 03:02:03 UTC 2026","passed","Fri Jul 17 03:02:08 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Success Login Merchant","5577","testLoginAdmin","Surefire suite","Fri Jul 17 02:29:24 UTC 2026","passed","Fri Jul 17 02:29:30 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Test Rejected Special Transfer","13398","rejectedSpecialTransfer","Surefire suite","Fri Jul 17 03:05:49 UTC 2026","passed","Fri Jul 17 03:06:02 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"","5691","generateQRCodeFailed","Surefire suite","Fri Jul 17 02:41:14 UTC 2026","passed","Fri Jul 17 02:41:20 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"","9694","historyManualTransferTestSupervisor","Surefire suite","Fri Jul 17 02:35:28 UTC 2026","passed","Fri Jul 17 02:35:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6800","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 02:43:40 UTC 2026","passed","Fri Jul 17 02:43:47 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Normal Manual Transfer Success with Account Supervisor","14624","manualTransferSupervisor","Surefire suite","Fri Jul 17 02:50:14 UTC 2026","passed","Fri Jul 17 02:50:28 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"","11288","transferBalance","Surefire suite","Fri Jul 17 02:54:16 UTC 2026","passed","Fri Jul 17 02:54:27 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"Success Login Backoffice","3413","testLoginBackoffice","Surefire suite","Fri Jul 17 02:29:40 UTC 2026","passed","Fri Jul 17 02:29:43 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Transfer with Wrong Pin","7209","transferWrongPin","Surefire suite","Fri Jul 17 02:43:30 UTC 2026","passed","Fri Jul 17 02:43:37 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","7381","trfPartnerRefUSDTFailed","Surefire suite","Fri Jul 17 02:52:19 UTC 2026","passed","Fri Jul 17 02:52:27 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"","4859","listSettlement","Surefire suite","Fri Jul 17 03:08:21 UTC 2026","passed","Fri Jul 17 03:08:26 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSettlement"
"","11456","historyUSDTTransferTestCS","Surefire suite","Fri Jul 17 02:39:50 UTC 2026","passed","Fri Jul 17 02:40:01 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"","74851","historySpecialTransferTestAdmin","Surefire suite","Fri Jul 17 02:35:54 UTC 2026","passed","Fri Jul 17 02:37:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdmin"
"Mutasi Special Transfer","10750","mutasiSpecialTransfer","Surefire suite","Fri Jul 17 03:11:48 UTC 2026","skipped","Fri Jul 17 03:11:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransfer"
"Test Approved USDT Tanpa URL","20100","approvedUSDTwithoutURL","Surefire suite","Fri Jul 17 03:05:02 UTC 2026","passed","Fri Jul 17 03:05:22 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Transfer with Wrong Pin","7705","transferWrongPin","Surefire suite","Fri Jul 17 02:50:46 UTC 2026","passed","Fri Jul 17 02:50:54 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Normal Transfer Success","12126","transfer","Surefire suite","Fri Jul 17 02:42:49 UTC 2026","passed","Fri Jul 17 02:43:01 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"Transfer with Wrong Pin","6726","transferWrongPin","Surefire suite","Fri Jul 17 02:54:30 UTC 2026","passed","Fri Jul 17 02:54:37 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferWrongPin"
"","7398","getBalanceAdmin","Surefire suite","Fri Jul 17 03:01:53 UTC 2026","passed","Fri Jul 17 03:02:00 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"","9530","transfer","Surefire suite","Fri Jul 17 02:54:03 UTC 2026","passed","Fri Jul 17 02:54:13 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"","8323","transfer","Surefire suite","Fri Jul 17 02:57:14 UTC 2026","passed","Fri Jul 17 02:57:22 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"","8946","inquiryManualTransfer","Surefire suite","Fri Jul 17 02:49:18 UTC 2026","passed","Fri Jul 17 02:49:27 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"","75795","historyManualTransferTestCS","Surefire suite","Fri Jul 17 02:34:09 UTC 2026","passed","Fri Jul 17 02:35:25 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"","6991","inquiryUSDT","Surefire suite","Fri Jul 17 02:53:12 UTC 2026","passed","Fri Jul 17 02:53:19 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"","7433","generateOpenQRCode","Surefire suite","Fri Jul 17 02:40:47 UTC 2026","passed","Fri Jul 17 02:40:54 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"","9153","historyTransferTestSupervisor","Surefire suite","Fri Jul 17 02:39:12 UTC 2026","passed","Fri Jul 17 02:39:21 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"","72808","historyTransferTest","Surefire suite","Fri Jul 17 02:37:40 UTC 2026","passed","Fri Jul 17 02:38:53 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Transfer Different Partner Reference, Transfer to Manual Transfer","7420","trfPartnerRefTransferFailed","Surefire suite","Fri Jul 17 02:52:09 UTC 2026","passed","Fri Jul 17 02:52:16 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"","5335","getBalanceMerchant","Surefire suite","Fri Jul 17 03:02:11 UTC 2026","passed","Fri Jul 17 03:02:17 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"","8545","inquirySpecialTransfer","Surefire suite","Fri Jul 17 02:45:24 UTC 2026","passed","Fri Jul 17 02:45:32 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"","11847","historyQRTestCS","Surefire suite","Fri Jul 17 02:31:30 UTC 2026","passed","Fri Jul 17 02:31:42 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"","10353","historyFlopTransferTestSupervisor","Surefire suite","Fri Jul 17 02:33:28 UTC 2026","passed","Fri Jul 17 02:33:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"","8402","inquiryTransfer","Surefire suite","Fri Jul 17 02:41:58 UTC 2026","passed","Fri Jul 17 02:42:07 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Generate QR Success with Fee Admin","31521","generateQRBalanceFeeAdmin","Surefire suite","Fri Jul 17 02:58:18 UTC 2026","passed","Fri Jul 17 02:58:50 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Success Login Customer Service","3156","testLoginCS","Surefire suite","Fri Jul 17 02:29:46 UTC 2026","passed","Fri Jul 17 02:29:49 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"","5336","getBalanceCompanyAdmin","Surefire suite","Fri Jul 17 03:00:47 UTC 2026","failed","Fri Jul 17 03:00:52 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Mutasi Transfer","8731","mutasiTransfer","Surefire suite","Fri Jul 17 03:12:20 UTC 2026","failed","Fri Jul 17 03:12:29 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","11288","historyUSDTTransferTestAdmin","Surefire suite","Fri Jul 17 02:39:36 UTC 2026","passed","Fri Jul 17 02:39:47 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"","8691","getBalanceAdmin","Surefire suite","Fri Jul 17 03:00:35 UTC 2026","passed","Fri Jul 17 03:00:43 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"","5207","getBalanceMarketing","Surefire suite","Fri Jul 17 03:00:55 UTC 2026","passed","Fri Jul 17 03:01:00 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Test Approved Special Transfer","14443","approvedSpecialTransfer","Surefire suite","Fri Jul 17 03:04:22 UTC 2026","passed","Fri Jul 17 03:04:36 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Transfer Different Partner Reference, Transfer to Special Transfer","7863","trfPartnerRefTransferFailed","Surefire suite","Fri Jul 17 02:48:13 UTC 2026","passed","Fri Jul 17 02:48:21 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"","8812","historyUSDTTransferTestSupervisor","Surefire suite","Fri Jul 17 02:40:04 UTC 2026","passed","Fri Jul 17 02:40:13 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Test Reject USDT","18537","rejectedUSDT","Surefire suite","Fri Jul 17 03:06:05 UTC 2026","passed","Fri Jul 17 03:06:24 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Generate QR Success with before and after Balance","28820","generateQRBalanceFeeMarketing","Surefire suite","Fri Jul 17 02:58:53 UTC 2026","passed","Fri Jul 17 02:59:22 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Test Approved Manual Transfer","20710","rejectedCashDeposit","Surefire suite","Fri Jul 17 03:05:25 UTC 2026","passed","Fri Jul 17 03:05:46 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Transfer Different Partner Reference, Manual Transfer to Transfer","70419","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 02:47:00 UTC 2026","passed","Fri Jul 17 02:48:10 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Mutasi USDT Transfer Balance","35119","mutasiUSDTTransferBalance","Surefire suite","Fri Jul 17 03:13:19 UTC 2026","passed","Fri Jul 17 03:13:54 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"Success Assignment Cash Deposit","16045","assignCashDepositTest","Surefire suite","Fri Jul 17 03:09:37 UTC 2026","failed","Fri Jul 17 03:09:53 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Transfer with Wrong Pin","8481","transferWrongPin","Surefire suite","Fri Jul 17 02:46:48 UTC 2026","passed","Fri Jul 17 02:46:57 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Transfer Different Partner Reference, Transfer to USDT Transfer","8199","trfPartnerRefTransferFailed","Surefire suite","Fri Jul 17 02:55:02 UTC 2026","passed","Fri Jul 17 02:55:10 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Generate QR Success with before and after Balance","12448","generateQRTestPaidBalance","Surefire suite","Fri Jul 17 02:59:25 UTC 2026","passed","Fri Jul 17 02:59:37 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"","8477","historyUSDTTransferTest","Surefire suite","Fri Jul 17 02:39:24 UTC 2026","passed","Fri Jul 17 02:39:33 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6309","trfPartnerRefUSDTFailed","Surefire suite","Fri Jul 17 02:44:19 UTC 2026","passed","Fri Jul 17 02:44:26 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"","5271","getBalanceMerchant","Surefire suite","Fri Jul 17 03:01:03 UTC 2026","passed","Fri Jul 17 03:01:09 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Transfer Different Parner Reference Supervisor, USDT Transfer to Transfer","6845","trfPartnerRefUSDTSpvFailed","Surefire suite","Fri Jul 17 02:44:29 UTC 2026","passed","Fri Jul 17 02:44:35 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTSpvFailed"
"","8995","historyQRTestPaid","Surefire suite","Fri Jul 17 02:31:45 UTC 2026","passed","Fri Jul 17 02:31:54 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"","12577","historyManualTransferTestAdmin","Surefire suite","Fri Jul 17 02:33:54 UTC 2026","passed","Fri Jul 17 02:34:06 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Success Login Admin Crypto","4159","testLoginAdminCrypto","Surefire suite","Fri Jul 17 02:29:33 UTC 2026","passed","Fri Jul 17 02:29:37 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
