"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get History Transfer Test","3190","historyTransferTest","Surefire suite","Wed Jul 29 11:00:18 UTC 2026","failed","Wed Jul 29 11:00:21 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Success Assignment USDT","2650","assignUSDTTest","Surefire suite","Wed Jul 29 11:22:56 UTC 2026","failed","Wed Jul 29 11:22:58 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Mutasi Transfer Supervisor CS","2475","mutasiTransferSupervisorCS","Surefire suite","Wed Jul 29 11:26:25 UTC 2026","failed","Wed Jul 29 11:26:27 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorCS"
"Transfer Different Partner Reference, Manual Transfer to Transfer","2666","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 11:03:50 UTC 2026","failed","Wed Jul 29 11:03:52 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","2712","trfPartnerRefUSDTFailed","Surefire suite","Wed Jul 29 11:08:37 UTC 2026","failed","Wed Jul 29 11:08:40 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Success Login Marketing","1773","testLoginMarketing","Surefire suite","Wed Jul 29 10:56:35 UTC 2026","passed","Wed Jul 29 10:56:36 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"Normal Transfer USDT Success","5146","transfer","Surefire suite","Wed Jul 29 11:10:26 UTC 2026","failed","Wed Jul 29 11:10:31 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"Normal Flop Supervisor Transfer Success","5239","flopTransferSupervisor","Surefire suite","Wed Jul 29 11:12:49 UTC 2026","failed","Wed Jul 29 11:12:54 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Generate QR Success with Fee Admin","20602","generateQRBalanceFeeAdmin","Surefire suite","Wed Jul 29 11:13:48 UTC 2026","passed","Wed Jul 29 11:14:09 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Success Assignment Cash Deposit","2741","assignCashDepositTest","Surefire suite","Wed Jul 29 11:22:44 UTC 2026","failed","Wed Jul 29 11:22:47 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Transfer with Wrong Pin","2728","transferWrongPin","Surefire suite","Wed Jul 29 11:08:20 UTC 2026","failed","Wed Jul 29 11:08:23 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Mutasi Manual Transfer Supervisor CS","2560","mutasiManualTransferSupervisorCS","Surefire suite","Wed Jul 29 11:24:41 UTC 2026","failed","Wed Jul 29 11:24:43 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisorCS"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","2542","settlementUSDT","Surefire suite","Wed Jul 29 11:20:44 UTC 2026","failed","Wed Jul 29 11:20:46 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","2688","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 11:10:48 UTC 2026","failed","Wed Jul 29 11:10:50 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Normal Transfer USDT Supervisor Success","2778","usdtTransferSupervisor","Surefire suite","Wed Jul 29 11:11:05 UTC 2026","failed","Wed Jul 29 11:11:08 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Success Login Merchant","1810","testLoginWithCaptcha","Surefire suite","Wed Jul 29 10:56:44 UTC 2026","passed","Wed Jul 29 10:56:46 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Test Reject USDT","2610","rejectedUSDT","Surefire suite","Wed Jul 29 11:20:33 UTC 2026","failed","Wed Jul 29 11:20:35 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Get History Special Transfer Test Supervisor","3000","historySpecialTransferTestSupervisor","Surefire suite","Wed Jul 29 11:00:12 UTC 2026","failed","Wed Jul 29 11:00:15 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Mutasi Transfer","2579","mutasiTransfer","Surefire suite","Wed Jul 29 11:25:42 UTC 2026","failed","Wed Jul 29 11:25:45 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"Mutasi Transfer Supervisor Balance CS","3414","mutasiTransferSupervisorBalanceCS","Surefire suite","Wed Jul 29 11:26:18 UTC 2026","failed","Wed Jul 29 11:26:22 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalanceCS"
"Generate QR Success with before and after Balance","15831","generateQRBalanceFeeMarketing","Surefire suite","Wed Jul 29 11:14:12 UTC 2026","passed","Wed Jul 29 11:14:28 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Special Transfer Success with before and after Balance","6686","specialTransferSupervisor","Surefire suite","Wed Jul 29 11:05:55 UTC 2026","failed","Wed Jul 29 11:06:02 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Get History QR CS","5622","historyQRTestCS","Surefire suite","Wed Jul 29 10:57:50 UTC 2026","passed","Wed Jul 29 10:57:56 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Mutasi Special Transfer Supervisor CS","2571","mutasiSpecialTransferSupervisorCS","Surefire suite","Wed Jul 29 11:25:36 UTC 2026","failed","Wed Jul 29 11:25:39 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisorCS"
"Success Login Supervisor With Captcha","1743","testLoginSupervisor","Surefire suite","Wed Jul 29 10:56:39 UTC 2026","passed","Wed Jul 29 10:56:41 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Get History Transfer Test CS","3059","historyTransferTestCS","Surefire suite","Wed Jul 29 11:00:24 UTC 2026","failed","Wed Jul 29 11:00:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Transfer with Wrong Pin","2692","transferWrongPin","Surefire suite","Wed Jul 29 11:03:44 UTC 2026","failed","Wed Jul 29 11:03:47 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","2621","trfPartnerRefUSDTFailed","Surefire suite","Wed Jul 29 11:04:13 UTC 2026","failed","Wed Jul 29 11:04:15 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","2630","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 11:08:26 UTC 2026","failed","Wed Jul 29 11:08:28 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Mutasi Special Transfer Supervisor","2580","mutasiSpecialTransferSupervisor","Surefire suite","Wed Jul 29 11:25:31 UTC 2026","failed","Wed Jul 29 11:25:33 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"Mutasi USDT Transfer Balance","5045","mutasiUSDTTransferBalanceSupervisor","Surefire suite","Wed Jul 29 11:26:52 UTC 2026","failed","Wed Jul 29 11:26:57 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceSupervisor"
"Get History QR Supervisor Success Paid","6210","historyQRTestPaidSupervisor","Surefire suite","Wed Jul 29 10:58:17 UTC 2026","passed","Wed Jul 29 10:58:23 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidSupervisor"
"Mutasi Special Transfer Balance","5252","mutasiSpecialTransferBalance","Surefire suite","Wed Jul 29 11:24:52 UTC 2026","failed","Wed Jul 29 11:24:57 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"Mutasi Manual Transfer Balance","5280","mutasiManualTransferBalanceSupervisor","Surefire suite","Wed Jul 29 11:24:13 UTC 2026","failed","Wed Jul 29 11:24:18 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Inquiry Test Manual Transfer Merchant","5093","inquiryManualTransfer","Surefire suite","Wed Jul 29 11:07:12 UTC 2026","failed","Wed Jul 29 11:07:17 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"Mutasi Transfer Balance CS","3523","mutasiTransferBalanceCS","Surefire suite","Wed Jul 29 11:25:54 UTC 2026","failed","Wed Jul 29 11:25:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalanceCS"
"Transfer Different Partner Reference, Transfer to Special Transfer","2655","trfPartnerRefTransferFailed","Surefire suite","Wed Jul 29 11:06:23 UTC 2026","failed","Wed Jul 29 11:06:25 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Test Approved Special Transfer","2601","approvedSpecialTransfer","Surefire suite","Wed Jul 29 11:19:20 UTC 2026","failed","Wed Jul 29 11:19:22 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Test Approved Special Transfer Supervisor","2599","approvedSpecialTransferSupervisor","Surefire suite","Wed Jul 29 11:19:33 UTC 2026","failed","Wed Jul 29 11:19:36 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Mutasi Special Transfer Balance CS","5639","mutasiSpecialTransferBalanceCS","Surefire suite","Wed Jul 29 11:25:00 UTC 2026","failed","Wed Jul 29 11:25:06 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Get History Special Transfer Test","2690","historySpecialTransferTest","Surefire suite","Wed Jul 29 10:59:53 UTC 2026","failed","Wed Jul 29 10:59:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"Mutasi USDT Transfer Balance","5056","mutasiUSDTTransferBalance","Surefire suite","Wed Jul 29 11:26:36 UTC 2026","failed","Wed Jul 29 11:26:41 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"Mutasi Manual Transfer Balance CS","5178","mutasiManualTransferBalanceSupervisorCS","Surefire suite","Wed Jul 29 11:24:21 UTC 2026","failed","Wed Jul 29 11:24:26 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisorCS"
"Get Balance Merchant with Login Admin Crypto","2476","getFailedBalanceMerchantLoginAdminCrypto","Surefire suite","Wed Jul 29 11:16:38 UTC 2026","passed","Wed Jul 29 11:16:40 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdminCrypto"
"Transfer Different Partner Reference, USDT Transfer to Transfer","2801","trfPartnerRefSpecialFailed","Surefire suite","Wed Jul 29 11:10:53 UTC 2026","failed","Wed Jul 29 11:10:56 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
