"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Normal Manual Transfer Balance Success","12180","manualTransferBalanceAdminCrypto","Surefire suite","Tue Sep 22 09:51:14 UTC 2026","passed","Tue Sep 22 09:51:26 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferBalanceAdminCrypto"
"Get List Google Authenticator Menggunakan Login Merchant","5265","listOtpGoogleWithMerchantLogin","Surefire suite","Tue Sep 22 10:07:44 UTC 2026","passed","Tue Sep 22 10:07:49 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithMerchantLogin"
"Delete Group Backoffice Menggunakan HTTP Method PATCH","1771","deleteGroupWithPatchMethod","Surefire suite","Tue Sep 22 10:35:58 UTC 2026","passed","Tue Sep 22 10:36:00 UTC 2026","testcases.backoffice.group.DeleteGroupTest","Surefire test","testcases.backoffice.group.DeleteGroupTest","deleteGroupWithPatchMethod"
"Get Group Detail Backoffice Dengan Group Id Milik Entitas Lain (User Id)","9907","getGroupDetailWithForeignEntityId","Surefire suite","Tue Sep 22 10:20:59 UTC 2026","passed","Tue Sep 22 10:21:09 UTC 2026","testcases.backoffice.group.GetGroupTest","Surefire test","testcases.backoffice.group.GetGroupTest","getGroupDetailWithForeignEntityId"
"List Currency USDT Dengan Field Tidak Dikenal pada Body","2627","getCurrencyWithUnknownField","Surefire suite","Tue Sep 22 10:00:37 UTC 2026","failed","Tue Sep 22 10:00:40 UTC 2026","testcases.backoffice.currency.GetCurrencyTest","Surefire test","testcases.backoffice.currency.GetCurrencyTest","getCurrencyWithUnknownField"
"Add Group Backoffice","5900","addGroupBO","Surefire suite","Tue Sep 22 10:23:39 UTC 2026","passed","Tue Sep 22 10:23:45 UTC 2026","testcases.backoffice.group.AddGroupTest","Surefire test","testcases.backoffice.group.AddGroupTest","addGroupBO"
"Get History USDT Transfer Test","40071","historyUSDTTransferTest","Surefire suite","Tue Sep 22 12:11:17 UTC 2026","failed","Tue Sep 22 12:11:57 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"List Refund Menggunakan Login Admin Biasa","9626","listRefundAdmin","Surefire suite","Tue Sep 22 11:46:21 UTC 2026","passed","Tue Sep 22 11:46:31 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdmin"
"Get Group Detail Backoffice Menggunakan Login Admin Crypto","5256","getGroupDetailWithAdminCryptoLogin","Surefire suite","Tue Sep 22 10:20:17 UTC 2026","passed","Tue Sep 22 10:20:23 UTC 2026","testcases.backoffice.group.GetGroupTest","Surefire test","testcases.backoffice.group.GetGroupTest","getGroupDetailWithAdminCryptoLogin"
"Get History Special Transfer Test Fee Admin","17120","historySpecialTransferTestFeeAdmin","Surefire suite","Tue Sep 22 12:06:47 UTC 2026","passed","Tue Sep 22 12:07:04 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestFeeAdmin"
"Edit Company Cs Admin","8541","editCompanyCsAdmin","Surefire suite","Tue Sep 22 09:48:46 UTC 2026","passed","Tue Sep 22 09:48:55 UTC 2026","testcases.backoffice.users.EditUserTest","Surefire test","testcases.backoffice.users.EditUserTest","editCompanyCsAdmin"
"Get List Google Authenticator Tanpa Body Sama Sekali","6327","listOtpGoogleWithoutBody","Surefire suite","Tue Sep 22 10:09:30 UTC 2026","passed","Tue Sep 22 10:09:36 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithoutBody"
