"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Wrong Password Login Merchant","3231","testLoginWrongPassword","Surefire suite","Tue Jul 28 02:51:47 UTC 2026","passed","Tue Jul 28 02:51:51 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Mutasi USDT Transfer Balance","31761","mutasiUSDTTransferBalanceSupervisor","Surefire suite","Tue Jul 28 03:56:22 UTC 2026","passed","Tue Jul 28 03:56:53 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceSupervisor"
"","9174","historySpecialTransferTestSupervisor","Surefire suite","Tue Jul 28 02:59:07 UTC 2026","passed","Tue Jul 28 02:59:16 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"","12227","historySpecialTransferTestCS","Surefire suite","Tue Jul 28 02:58:51 UTC 2026","passed","Tue Jul 28 02:59:04 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Get Balance Merchant with Login Admin Crypto","4663","getFailedBalanceMerchantLoginAdminCrypto","Surefire suite","Tue Jul 28 03:23:33 UTC 2026","passed","Tue Jul 28 03:23:38 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdminCrypto"
"Mutasi Transfer Balance CS","14128","mutasiTransferBalanceCS","Surefire suite","Tue Jul 28 03:53:08 UTC 2026","passed","Tue Jul 28 03:53:22 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalanceCS"
"Success Assignment USDT","14079","assignUSDTTest","Surefire suite","Tue Jul 28 03:39:56 UTC 2026","passed","Tue Jul 28 03:40:10 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Success Login Supervisor With Captcha","3507","testLoginSupervisor","Surefire suite","Tue Jul 28 02:51:35 UTC 2026","passed","Tue Jul 28 02:51:38 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Transfer Different Partner Reference, USDT Transfer to Transfer","1565","trfPartnerRefUSDTFailed","Surefire suite","Tue Jul 28 03:09:33 UTC 2026","broken","Tue Jul 28 03:09:34 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Transfer","10515","mutasiTransfer","Surefire suite","Tue Jul 28 03:52:40 UTC 2026","passed","Tue Jul 28 03:52:50 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","8671","historyManualTransferTest","Surefire suite","Tue Jul 28 02:55:27 UTC 2026","passed","Tue Jul 28 02:55:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","47432","settlementUSDT","Surefire suite","Tue Jul 28 03:36:13 UTC 2026","passed","Tue Jul 28 03:37:00 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"","73472","historySpecialTransferTestAdmin","Surefire suite","Tue Jul 28 02:57:35 UTC 2026","passed","Tue Jul 28 02:58:48 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdmin"
"Test Reject USDT Supervisor","18344","rejectedUSDTSupervisor","Surefire suite","Tue Jul 28 03:35:52 UTC 2026","passed","Tue Jul 28 03:36:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDTSupervisor"
"","7197","usdtTransferSupervisor","Surefire suite","Tue Jul 28 03:17:23 UTC 2026","passed","Tue Jul 28 03:17:30 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi USDT Transfer","27892","mutasiUSDTTransfer","Surefire suite","Tue Jul 28 03:54:40 UTC 2026","passed","Tue Jul 28 03:55:08 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Transfer Different Partner Reference, Transfer to Manual Transfer","69888","trfPartnerRefTransferFailed","Surefire suite","Tue Jul 28 03:12:56 UTC 2026","passed","Tue Jul 28 03:14:06 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Test Approved USDT Tanpa URL","17917","approvedUSDTwithoutURL","Surefire suite","Tue Jul 28 03:32:52 UTC 2026","passed","Tue Jul 28 03:33:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"","8884","flopTransferSupervisor","Surefire suite","Tue Jul 28 03:19:01 UTC 2026","failed","Tue Jul 28 03:19:10 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","43278","approvedCashDepositBalance","Surefire suite","Tue Jul 28 03:26:18 UTC 2026","passed","Tue Jul 28 03:27:01 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"","9088","historyManualTransferTestSupervisor","Surefire suite","Tue Jul 28 02:57:11 UTC 2026","passed","Tue Jul 28 02:57:20 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Mutasi Manual Transfer Balance CS","33001","mutasiManualTransferBalanceSupervisorCS","Surefire suite","Tue Jul 28 03:43:23 UTC 2026","passed","Tue Jul 28 03:43:56 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisorCS"
"Transfer Different Partner Reference, Special Transfer to Transfer","6930","trfPartnerRefSpecialFailed","Surefire suite","Tue Jul 28 03:06:10 UTC 2026","passed","Tue Jul 28 03:06:17 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","28029","approvedSpecialTransferSupervisorBalance","Surefire suite","Tue Jul 28 03:31:19 UTC 2026","passed","Tue Jul 28 03:31:47 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Test Approved Special Transfer","13938","approvedSpecialTransfer","Surefire suite","Tue Jul 28 03:28:13 UTC 2026","passed","Tue Jul 28 03:28:27 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Mutasi USDT Transfer Supervisor","27151","mutasiUSDTTransferSupervisor","Surefire suite","Tue Jul 28 03:57:27 UTC 2026","passed","Tue Jul 28 03:57:54 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferSupervisor"
"Transfer Success with before and after Balance","11715","transferBalance","Surefire suite","Tue Jul 28 03:05:15 UTC 2026","passed","Tue Jul 28 03:05:26 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"Test Approved USDT Supervisor","17849","approvedUSDTSupervisor","Surefire suite","Tue Jul 28 03:32:11 UTC 2026","passed","Tue Jul 28 03:32:29 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisor"
"","9906","historyQRTest","Surefire suite","Tue Jul 28 02:52:56 UTC 2026","passed","Tue Jul 28 02:53:06 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"Mutasi Transfer Supervisor Balance","11348","mutasiTransferSupervisorBalance","Surefire suite","Tue Jul 28 03:53:53 UTC 2026","passed","Tue Jul 28 03:54:04 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalance"
"","11339","historyTransferTestSupervisor","Surefire suite","Tue Jul 28 03:00:49 UTC 2026","passed","Tue Jul 28 03:01:01 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Mutasi Special Transfer Balance Supervisor","77444","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Tue Jul 28 03:47:51 UTC 2026","failed","Tue Jul 28 03:49:08 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"","5020","generateQRCodeFailed","Surefire suite","Tue Jul 28 03:03:15 UTC 2026","passed","Tue Jul 28 03:03:20 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Success Login Customer Service","3498","testLoginCS","Surefire suite","Tue Jul 28 02:51:09 UTC 2026","passed","Tue Jul 28 02:51:13 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Normal Manual Transfer Success with Account Supervisor","9856","manualTransferSupervisor","Surefire suite","Tue Jul 28 03:11:46 UTC 2026","failed","Tue Jul 28 03:11:56 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Test Approved Manual Transfer","23396","approvedCashDeposit","Surefire suite","Tue Jul 28 03:25:51 UTC 2026","passed","Tue Jul 28 03:26:15 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Mutasi Transfer Balance","11820","mutasiTransferBalance","Surefire suite","Tue Jul 28 03:52:53 UTC 2026","passed","Tue Jul 28 03:53:05 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Mutasi Special Transfer Supervisor","23472","mutasiSpecialTransferSupervisor","Surefire suite","Tue Jul 28 03:50:58 UTC 2026","passed","Tue Jul 28 03:51:21 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"","5135","getBalanceAdminCrypto","Surefire suite","Tue Jul 28 03:24:45 UTC 2026","passed","Tue Jul 28 03:24:50 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Test Approved Special Transfer Supervisor","73038","approvedSpecialTransferSupervisor","Surefire suite","Tue Jul 28 03:30:03 UTC 2026","failed","Tue Jul 28 03:31:16 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Mutasi Manual Transfer","31726","mutasiManualTransfer","Surefire suite","Tue Jul 28 03:40:57 UTC 2026","passed","Tue Jul 28 03:41:29 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"Mutasi Special Transfer Balance","77715","mutasiSpecialTransferBalance","Surefire suite","Tue Jul 28 03:45:59 UTC 2026","failed","Tue Jul 28 03:47:17 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"","11370","historyQRTestPaidCS","Surefire suite","Tue Jul 28 02:53:34 UTC 2026","passed","Tue Jul 28 02:53:45 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidCS"
"Transfer with Wrong Pin","6917","transferWrongPin","Surefire suite","Tue Jul 28 03:05:40 UTC 2026","passed","Tue Jul 28 03:05:47 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"","8777","generateOpenQRCode","Surefire suite","Tue Jul 28 03:02:46 UTC 2026","passed","Tue Jul 28 03:02:55 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Test Approve Manual Transfer Supervisor dengan check Fee di Admin Crypto dan Admin Fee","43152","approvedCashDepositBalanceSupervisor","Surefire suite","Tue Jul 28 03:27:04 UTC 2026","passed","Tue Jul 28 03:27:47 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalanceSupervisor"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","8002","trfPartnerRefManualFailed","Surefire suite","Tue Jul 28 03:16:50 UTC 2026","passed","Tue Jul 28 03:16:58 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Mutasi USDT Transfer CS","27140","mutasiUSDTTransferCS","Surefire suite","Tue Jul 28 03:56:56 UTC 2026","passed","Tue Jul 28 03:57:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferCS"
"Get Balance Merchant with Login Admin","7560","getBalanceAdmin","Surefire suite","Tue Jul 28 03:22:27 UTC 2026","passed","Tue Jul 28 03:22:35 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Get Balance Merchant","5168","getBalanceMerchant","Surefire suite","Tue Jul 28 03:23:02 UTC 2026","passed","Tue Jul 28 03:23:07 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Transfer Different Partner Reference, Transfer to Special Transfer","22573","trfPartnerRefTransferFailed","Surefire suite","Tue Jul 28 03:09:07 UTC 2026","failed","Tue Jul 28 03:09:30 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Success Login Backoffice","3291","testLoginBackoffice","Surefire suite","Tue Jul 28 02:51:03 UTC 2026","passed","Tue Jul 28 02:51:06 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Test Approved Manual Transfer","18970","rejectedCashDeposit","Surefire suite","Tue Jul 28 03:33:13 UTC 2026","passed","Tue Jul 28 03:33:32 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Normal Transfer with Account Supervisor","7697","transferSupervisor","Surefire suite","Tue Jul 28 03:05:29 UTC 2026","passed","Tue Jul 28 03:05:37 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"","4753","listSpecialTransfer","Surefire suite","Tue Jul 28 03:38:11 UTC 2026","passed","Tue Jul 28 03:38:16 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Generate QR Success with before and after Balance","31071","generateQRBalanceFeeMarketing","Surefire suite","Tue Jul 28 03:20:47 UTC 2026","passed","Tue Jul 28 03:21:18 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Test Reject USDT","17969","rejectedUSDT","Surefire suite","Tue Jul 28 03:35:31 UTC 2026","passed","Tue Jul 28 03:35:49 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Special Transfer Success with before and after Balance","13936","specialTransferSupervisor","Surefire suite","Tue Jul 28 03:08:16 UTC 2026","passed","Tue Jul 28 03:08:30 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6744","trfPartnerRefManualFailed","Surefire suite","Tue Jul 28 03:05:50 UTC 2026","passed","Tue Jul 28 03:05:57 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","8148","trfPartnerRefManualFailed","Surefire suite","Tue Jul 28 03:12:45 UTC 2026","passed","Tue Jul 28 03:12:53 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Mutasi Special Transfer Balance Supervisor CS","28149","mutasiSpecialTransferBalanceSupervisorCS","Surefire suite","Tue Jul 28 03:49:11 UTC 2026","passed","Tue Jul 28 03:49:39 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisorCS"
"","7730","inquiryUSDT","Surefire suite","Tue Jul 28 03:15:03 UTC 2026","passed","Tue Jul 28 03:15:11 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Mutasi Manual Transfer Supervisor","28150","mutasiManualTransferSupervisor","Surefire suite","Tue Jul 28 03:44:30 UTC 2026","passed","Tue Jul 28 03:44:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisor"
"Test Rejected Special Transfer Supervisor","74560","rejectedSpecialTransferSupervisor","Surefire suite","Tue Jul 28 03:34:13 UTC 2026","passed","Tue Jul 28 03:35:28 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Success Login Merchant","3247","testLoginWithCaptcha","Surefire suite","Tue Jul 28 02:51:41 UTC 2026","passed","Tue Jul 28 02:51:44 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Mutasi Manual Transfer Balance CS","33880","mutasiManualTransferBalanceCS","Surefire suite","Tue Jul 28 03:42:09 UTC 2026","passed","Tue Jul 28 03:42:43 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceCS"
"Success Assignment Cash Deposit","14229","assignCashDepositTest","Surefire suite","Tue Jul 28 03:39:23 UTC 2026","passed","Tue Jul 28 03:39:37 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Mutasi Transfer Supervisor CS","12485","mutasiTransferSupervisorCS","Surefire suite","Tue Jul 28 03:54:25 UTC 2026","passed","Tue Jul 28 03:54:37 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorCS"
"","10215","historyQRTestSupervisor","Surefire suite","Tue Jul 28 02:54:03 UTC 2026","passed","Tue Jul 28 02:54:13 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"Generate QR Success with before and after Balance","12218","generateQRTestPaidBalance","Surefire suite","Tue Jul 28 03:21:21 UTC 2026","passed","Tue Jul 28 03:21:34 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"","74343","historyManualTransferTestCS","Surefire suite","Tue Jul 28 02:55:54 UTC 2026","passed","Tue Jul 28 02:57:08 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Transfer with Wrong Pin","8064","transferWrongPin","Surefire suite","Tue Jul 28 03:12:34 UTC 2026","passed","Tue Jul 28 03:12:42 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"","16265","historyTransferTestCS","Surefire suite","Tue Jul 28 03:00:30 UTC 2026","passed","Tue Jul 28 03:00:46 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"","8044","inquirySpecialTransfer","Surefire suite","Tue Jul 28 03:07:24 UTC 2026","passed","Tue Jul 28 03:07:32 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Normal Special Transfer Success","10490","transfer","Surefire suite","Tue Jul 28 03:08:33 UTC 2026","passed","Tue Jul 28 03:08:44 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"Mutasi Manual Transfer Balance","34318","mutasiManualTransferBalance","Surefire suite","Tue Jul 28 03:41:32 UTC 2026","passed","Tue Jul 28 03:42:06 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalance"
"Get Balance Merchant with Login Supervisor","4815","getBalanceMerchantLoginSupervisor","Surefire suite","Tue Jul 28 03:23:18 UTC 2026","passed","Tue Jul 28 03:23:23 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginSupervisor"
"Success Assignment USDT Supervisor","13127","assignUSDTSupervisorTest","Surefire suite","Tue Jul 28 03:39:40 UTC 2026","passed","Tue Jul 28 03:39:53 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTSupervisorTest"
"Success Login Group","3324","testLoginGroup","Surefire suite","Tue Jul 28 02:51:22 UTC 2026","passed","Tue Jul 28 02:51:25 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginGroup"
"","11056","historyUSDTTransferTestCS","Surefire suite","Tue Jul 28 03:01:29 UTC 2026","passed","Tue Jul 28 03:01:40 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Get Balance Merchant with Login Admin Crypto","4836","getBalanceAdminLoginAdminCrypto","Surefire suite","Tue Jul 28 03:22:38 UTC 2026","passed","Tue Jul 28 03:22:43 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"Generate QR Success with Fee Admin","40681","generateQRBalanceFeeAdmin","Surefire suite","Tue Jul 28 03:20:04 UTC 2026","passed","Tue Jul 28 03:20:44 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Normal Manual Transfer Success","31893","transfer","Surefire suite","Tue Jul 28 03:11:59 UTC 2026","passed","Tue Jul 28 03:12:31 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
