"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Success Login Supervisor With Captcha","3090","testLoginSupervisor","Surefire suite","Thu Aug 27 19:08:55 UTC 2026","passed","Thu Aug 27 19:08:58 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Get Group Detail Backoffice Dengan Path Traversal pada Group Id","4514","getGroupDetailWithPathTraversalId","Surefire suite","Thu Aug 27 20:34:04 UTC 2026","passed","Thu Aug 27 20:34:09 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithPathTraversalId"
"Get History QR Supervisor Success Paid","10573","historyQRTestPaidSupervisor","Surefire suite","Thu Aug 27 19:11:48 UTC 2026","passed","Thu Aug 27 19:11:59 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidSupervisor"
"Mutasi Manual Transfer","8044","mutasiManualTransfer","Surefire suite","Thu Aug 27 20:01:59 UTC 2026","failed","Thu Aug 27 20:02:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"List Refund Menggunakan Login Backoffice","4764","listRefundWithBackofficeLogin","Surefire suite","Thu Aug 27 20:24:55 UTC 2026","passed","Thu Aug 27 20:25:00 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithBackofficeLogin"
"Get History Transfer Test Admin Crypto","7707","historyTransferTestAdminCrypto","Surefire suite","Thu Aug 27 19:18:20 UTC 2026","failed","Thu Aug 27 19:18:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestAdminCrypto"
"Approval Refund Special Transfer Merchant","9591","approveRefundSpecialTransferMerchant","Surefire suite","Thu Aug 27 20:20:47 UTC 2026","failed","Thu Aug 27 20:20:57 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundSpecialTransferMerchant"
"Reset Password Group","4713","resetPasswordGroup","Surefire suite","Thu Aug 27 20:36:55 UTC 2026","passed","Thu Aug 27 20:37:00 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordGroup"
"Mutasi Transfer Supervisor Balance","9372","mutasiTransferSupervisorBalance","Surefire suite","Thu Aug 27 20:06:40 UTC 2026","failed","Thu Aug 27 20:06:49 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalance"
"Normal Flop Supervisor Transfer Success","7134","flopTransferSupervisor","Surefire suite","Thu Aug 27 19:40:13 UTC 2026","passed","Thu Aug 27 19:40:20 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Mutasi Manual Transfer Balance CS","12337","mutasiManualTransferBalanceCS","Surefire suite","Thu Aug 27 20:02:27 UTC 2026","failed","Thu Aug 27 20:02:39 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceCS"
"Transfer Different Partner Reference, Transfer to Manual Transfer","7680","trfPartnerRefTransferFailed","Surefire suite","Thu Aug 27 19:33:24 UTC 2026","failed","Thu Aug 27 19:33:31 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Test Get Report Transaction Supervisor","4499","getReportTransactionSupervisor","Surefire suite","Thu Aug 27 20:12:28 UTC 2026","passed","Thu Aug 27 20:12:32 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionSupervisor"
"Get History Refund Test Admin Crypto","6043","historyRefundTestAdminCrypto","Surefire suite","Thu Aug 27 19:16:03 UTC 2026","passed","Thu Aug 27 19:16:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyRefundTestAdminCrypto"
"Get Group Detail Backoffice Dengan Token Kadaluarsa","1488","getGroupDetailWithExpiredToken","Surefire suite","Thu Aug 27 20:32:54 UTC 2026","passed","Thu Aug 27 20:32:56 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithExpiredToken"
"Get History Transfer Test","7830","historyTransferTest","Surefire suite","Thu Aug 27 19:17:58 UTC 2026","failed","Thu Aug 27 19:18:06 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Get History Manual Transfer Test Supervisor","7701","historyManualTransferTestSupervisor","Surefire suite","Thu Aug 27 19:15:52 UTC 2026","failed","Thu Aug 27 19:16:00 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Reset Pin Merchant","4770","resetPinMerchant","Surefire suite","Thu Aug 27 20:39:37 UTC 2026","passed","Thu Aug 27 20:39:42 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinMerchant"
"Inquiry Test Special Transfer Admin Crypto","7600","inquirySpecialTransferAdminCrypto","Surefire suite","Thu Aug 27 19:27:31 UTC 2026","failed","Thu Aug 27 19:27:38 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransferAdminCrypto"
"Get Detail User Backoffice","7790","getUsersBO","Surefire suite","Thu Aug 27 20:28:17 UTC 2026","passed","Thu Aug 27 20:28:24 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersBO"
"Request Refund Transfer CS","4674","refundTransferCS","Surefire suite","Thu Aug 27 20:22:42 UTC 2026","passed","Thu Aug 27 20:22:46 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferCS"
"","4764","listSpecialTransfer","Surefire suite","Thu Aug 27 19:58:40 UTC 2026","passed","Thu Aug 27 19:58:44 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Test Get Report Transaction Group","4723","getReportTransactionAdmin","Surefire suite","Thu Aug 27 20:12:05 UTC 2026","passed","Thu Aug 27 20:12:09 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionAdmin"
"Get Group Backoffice Tanpa Login/Header Auth","1511","getGroupWithoutAuth","Surefire suite","Thu Aug 27 19:48:38 UTC 2026","passed","Thu Aug 27 19:48:39 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupWithoutAuth"
"List Refund Tanpa Login/Header Auth","1453","listRefundWithoutAuth","Surefire suite","Thu Aug 27 20:26:47 UTC 2026","passed","Thu Aug 27 20:26:49 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithoutAuth"
"Get History Flop Transfer Test Admin","11464","historyFlopTransferTestAdmin","Surefire suite","Thu Aug 27 19:13:45 UTC 2026","passed","Thu Aug 27 19:13:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestAdmin"
"Reset Pin Admin","7151","resetPinAdmin","Surefire suite","Thu Aug 27 20:38:40 UTC 2026","passed","Thu Aug 27 20:38:47 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinAdmin"
"Add Merchant From CS Admin","5360","addCompanyCsAdmin","Surefire suite","Thu Aug 27 20:14:59 UTC 2026","passed","Thu Aug 27 20:15:05 UTC 2026","testcases.backoffice.AddCompanyTest","Surefire test","testcases.backoffice.AddCompanyTest","addCompanyCsAdmin"
"Inquiry Test Transfer Merchant","11162","inquiryTransfer","Surefire suite","Thu Aug 27 19:22:41 UTC 2026","failed","Thu Aug 27 19:22:52 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Get Balance Merchant with Login Supervisor","4736","getBalanceMerchantLoginSupervisor","Surefire suite","Thu Aug 27 19:44:21 UTC 2026","passed","Thu Aug 27 19:44:25 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginSupervisor"
"Get History Flop Transfer Test","8408","historyFlopTransferTest","Surefire suite","Thu Aug 27 19:13:33 UTC 2026","passed","Thu Aug 27 19:13:42 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Test Get Report Transfer Merchant","10875","getReportTransferAdmin","Surefire suite","Thu Aug 27 20:12:35 UTC 2026","passed","Thu Aug 27 20:12:46 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransferAdmin"
"Success Login Merchant","3001","testLoginWithCaptcha","Surefire suite","Thu Aug 27 19:09:07 UTC 2026","passed","Thu Aug 27 19:09:10 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Inquiry Test Transfer Merchant Supervisor","7900","inquiryTransferSupervisor","Surefire suite","Thu Aug 27 19:23:06 UTC 2026","failed","Thu Aug 27 19:23:14 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransferSupervisor"
"Normal Special Transfer Success Admin Crypto","10236","specialTransferAdminCrypto","Surefire suite","Thu Aug 27 19:28:39 UTC 2026","skipped","Thu Aug 27 19:28:49 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferAdminCrypto"
"Transfer Different Partner Reference, USDT Transfer to Transfer","8349","trfPartnerRefUSDTFailed","Surefire suite","Thu Aug 27 19:30:02 UTC 2026","failed","Thu Aug 27 19:30:10 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Normal Manual Transfer Success Admin Crypto","10206","manualTransferAdminCrypto","Surefire suite","Thu Aug 27 19:32:11 UTC 2026","failed","Thu Aug 27 19:32:21 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferAdminCrypto"
"","7498","listRefundAdmin","Surefire suite","Thu Aug 27 20:24:37 UTC 2026","passed","Thu Aug 27 20:24:45 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdmin"
"Inquiry Test Flop Transfer Merchant Supervisor","5202","inquiryFlopTransferSupervisor","Surefire suite","Thu Aug 27 19:38:33 UTC 2026","passed","Thu Aug 27 19:38:38 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Mutasi Special Transfer Supervisor","8160","mutasiSpecialTransferSupervisor","Surefire suite","Thu Aug 27 20:05:11 UTC 2026","skipped","Thu Aug 27 20:05:19 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"List Refund Menggunakan Login Marketing","4600","listRefundWithMarketingLogin","Surefire suite","Thu Aug 27 20:26:09 UTC 2026","passed","Thu Aug 27 20:26:14 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithMarketingLogin"
"Get User Marketing Backoffice","4672","getUserSuperBO","Surefire suite","Thu Aug 27 19:48:42 UTC 2026","passed","Thu Aug 27 19:48:47 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getUserSuperBO"
"Mutasi Special Transfer Balance Supervisor","12449","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Thu Aug 27 20:04:29 UTC 2026","skipped","Thu Aug 27 20:04:41 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"Get History QR Paid Merchant on login CS Admin","11608","historyQRPaidMerchantCSAdmin","Surefire suite","Thu Aug 27 19:10:21 UTC 2026","passed","Thu Aug 27 19:10:33 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRPaidMerchantCSAdmin"
"Normal Manual Transfer Success with Account Supervisor","9955","manualTransferSupervisor","Surefire suite","Thu Aug 27 19:32:37 UTC 2026","failed","Thu Aug 27 19:32:47 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Get Group Detail Backoffice Menggunakan Login CS Admin","4745","getGroupDetailWithCSAdminLogin","Surefire suite","Thu Aug 27 20:32:31 UTC 2026","passed","Thu Aug 27 20:32:36 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithCSAdminLogin"
"Mutasi Manual Transfer Balance","13896","mutasiManualTransferBalance","Surefire suite","Thu Aug 27 20:02:10 UTC 2026","failed","Thu Aug 27 20:02:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalance"
"Test Approved Special Transfer","7938","approvedSpecialTransfer","Surefire suite","Thu Aug 27 19:51:10 UTC 2026","skipped","Thu Aug 27 19:51:18 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Transfer Success with before and after Balanced","10226","transferBalance","Surefire suite","Thu Aug 27 19:24:23 UTC 2026","failed","Thu Aug 27 19:24:33 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"Login Merchant tanpa Parameter Captcha","2857","testLoginMissingCaptchaParam","Surefire suite","Thu Aug 27 19:08:18 UTC 2026","passed","Thu Aug 27 19:08:21 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingCaptchaParam"
"Get Dashboard Backoffice Menggunakan Login CS Admin","4679","getDashboardWithCSAdminLogin","Surefire suite","Thu Aug 27 19:47:23 UTC 2026","passed","Thu Aug 27 19:47:28 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithCSAdminLogin"
"Get History Manual Transfer Test Admin Crypto","7641","historyManualTransferTestAdminCrypto","Surefire suite","Thu Aug 27 19:15:20 UTC 2026","failed","Thu Aug 27 19:15:28 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdminCrypto"
"Get Group Detail Backoffice Dengan Group Id Milik Entitas Lain (User Id)","4632","getGroupDetailWithForeignEntityId","Surefire suite","Thu Aug 27 20:32:59 UTC 2026","passed","Thu Aug 27 20:33:04 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithForeignEntityId"
"Get Balance Admin Transfer","8235","getBalanceAdmin","Surefire suite","Thu Aug 27 19:45:37 UTC 2026","passed","Thu Aug 27 19:45:45 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Test Approved USDT Tanpa URL","31255","approvedUSDTwithoutURL","Surefire suite","Thu Aug 27 19:53:39 UTC 2026","passed","Thu Aug 27 19:54:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Login Merchant dengan Password Kosong","3029","testLoginEmptyPassword","Surefire suite","Thu Aug 27 19:07:54 UTC 2026","passed","Thu Aug 27 19:07:57 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginEmptyPassword"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","8015","trfPartnerRefManualFailed","Surefire suite","Thu Aug 27 19:36:41 UTC 2026","failed","Thu Aug 27 19:36:49 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Transfer Different Parner Reference Supervisor, USDT Transfer to Transfer","19777","trfPartnerRefUSDTSpvFailed","Surefire suite","Thu Aug 27 19:26:17 UTC 2026","passed","Thu Aug 27 19:26:37 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTSpvFailed"
"Get Group Detail Backoffice Menggunakan Login Group","4486","getGroupDetailWithGroupLogin","Surefire suite","Thu Aug 27 20:33:07 UTC 2026","passed","Thu Aug 27 20:33:11 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithGroupLogin"
"List Refund Dengan Tipe Data Salah pada Field Limit (String, Bukan Integer)","4703","listRefundWithInvalidFieldType","Surefire suite","Thu Aug 27 20:25:34 UTC 2026","failed","Thu Aug 27 20:25:39 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithInvalidFieldType"
"Inquiry Test Flop Transfer Merchant","5612","inquiryTransfer","Surefire suite","Thu Aug 27 19:38:41 UTC 2026","passed","Thu Aug 27 19:38:47 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryTransfer"
"Get History Manual Transfer Test Admin","7953","historyManualTransferTestAdmin","Surefire suite","Thu Aug 27 19:15:09 UTC 2026","failed","Thu Aug 27 19:15:17 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Get Dashboard Backoffice Menggunakan Login Admin","4630","getDashboardWithAdminLogin","Surefire suite","Thu Aug 27 19:47:15 UTC 2026","passed","Thu Aug 27 19:47:20 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithAdminLogin"
"Get Group Backoffice Dengan Token Tidak Valid","1455","getGroupWithInvalidToken","Surefire suite","Thu Aug 27 19:48:26 UTC 2026","passed","Thu Aug 27 19:48:27 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupWithInvalidToken"
"Get Dashboard Backoffice Menggunakan Login Merchant","4700","getDashboardWithMerchantLogin","Surefire suite","Thu Aug 27 19:47:50 UTC 2026","passed","Thu Aug 27 19:47:55 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithMerchantLogin"
"","8796","generateOpenQRCode","Surefire suite","Thu Aug 27 19:21:23 UTC 2026","passed","Thu Aug 27 19:21:32 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Login Merchant dengan Username Kosong","2919","testLoginEmptyUsername","Surefire suite","Thu Aug 27 19:08:00 UTC 2026","passed","Thu Aug 27 19:08:03 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginEmptyUsername"
"Request Refund Transfer Admin Crypto","4905","refundTransferAdminCrypto","Surefire suite","Thu Aug 27 20:22:34 UTC 2026","failed","Thu Aug 27 20:22:39 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferAdminCrypto"
"Login Merchant tanpa Parameter Username","2866","testLoginMissingUsernameParam","Surefire suite","Thu Aug 27 19:08:30 UTC 2026","passed","Thu Aug 27 19:08:33 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingUsernameParam"
"Get Dashboard Backoffice Dengan Token Tidak Valid","1456","getDashboardWithInvalidToken","Surefire suite","Thu Aug 27 19:47:38 UTC 2026","passed","Thu Aug 27 19:47:40 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithInvalidToken"
"Test Rejected Special Transfer","7664","rejectedSpecialTransfer","Surefire suite","Thu Aug 27 19:54:35 UTC 2026","skipped","Thu Aug 27 19:54:42 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
