"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get History Manual Transfer Test Admin","92170","historyManualTransferTestAdmin","Surefire suite","Mon Aug 03 03:13:35 UTC 2026","passed","Mon Aug 03 03:15:07 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Get History Transfer Test CS","22898","historyTransferTestCS","Surefire suite","Mon Aug 03 03:20:44 UTC 2026","passed","Mon Aug 03 03:21:07 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Success Login Customer Service","3152","testLoginCS","Surefire suite","Mon Aug 03 02:54:15 UTC 2026","passed","Mon Aug 03 02:54:18 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Transfer Different Partner Reference, Manual Transfer to Transfer","17963","trfPartnerRefManualFailed","Surefire suite","Mon Aug 03 03:34:43 UTC 2026","passed","Mon Aug 03 03:35:01 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Mutasi Transfer Supervisor Balance CS","24935","mutasiTransferSupervisorBalanceCS","Surefire suite","Mon Aug 03 04:29:40 UTC 2026","passed","Mon Aug 03 04:30:05 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalanceCS"
"Get Balance Merchant with Login Admin Crypto","4713","getFailedBalanceMerchantLoginAdminCrypto","Surefire suite","Mon Aug 03 03:53:02 UTC 2026","passed","Mon Aug 03 03:53:07 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdminCrypto"
"Get History USDT Transfer Test CS","11485","historyUSDTTransferTestCS","Surefire suite","Mon Aug 03 03:21:58 UTC 2026","passed","Mon Aug 03 03:22:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Mutasi Manual Transfer","31228","mutasiManualTransfer","Surefire suite","Mon Aug 03 04:12:54 UTC 2026","passed","Mon Aug 03 04:13:25 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"Transfer Success with before and after Balance","21854","transferBalance","Surefire suite","Mon Aug 03 03:26:23 UTC 2026","passed","Mon Aug 03 03:26:45 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"Success Login Merchant","3201","testLoginWithCaptcha","Surefire suite","Mon Aug 03 02:54:46 UTC 2026","passed","Mon Aug 03 02:54:49 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Test Get Report Transaction Supervisor","4735","getReportTransactionSupervisor","Surefire suite","Mon Aug 03 04:34:56 UTC 2026","passed","Mon Aug 03 04:35:00 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionSupervisor"
"Mutasi Transfer Balance CS","24684","mutasiTransferBalanceCS","Surefire suite","Mon Aug 03 04:27:59 UTC 2026","passed","Mon Aug 03 04:28:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalanceCS"
"Get History USDT Transfer Test Admin","11125","historyUSDTTransferTestAdmin","Surefire suite","Mon Aug 03 03:21:44 UTC 2026","passed","Mon Aug 03 03:21:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"Generate QR Success with before and after Balance","28744","generateQRBalanceFeeMarketing","Surefire suite","Mon Aug 03 03:50:14 UTC 2026","passed","Mon Aug 03 03:50:42 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Normal Transfer Success","49099","transfer","Surefire suite","Mon Aug 03 03:25:31 UTC 2026","passed","Mon Aug 03 03:26:20 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"","5013","listSettlement","Surefire suite","Mon Aug 03 04:09:42 UTC 2026","passed","Mon Aug 03 04:09:47 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSettlement"
"Success Login Admin","6346","testLoginAdmin","Surefire suite","Mon Aug 03 02:53:53 UTC 2026","passed","Mon Aug 03 02:53:59 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Mutasi Special Transfer CS","71439","mutasiSpecialTransferCS","Surefire suite","Mon Aug 03 04:23:54 UTC 2026","broken","Mon Aug 03 04:25:05 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferCS"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6422","trfPartnerRefSpecialFailed","Surefire suite","Mon Aug 03 03:44:44 UTC 2026","passed","Mon Aug 03 03:44:50 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
"Normal Transfer with Account Supervisor","18432","transferSupervisor","Surefire suite","Mon Aug 03 03:26:48 UTC 2026","passed","Mon Aug 03 03:27:07 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"Get Balance Merchant Transfer","4839","getBalanceMerchant","Surefire suite","Mon Aug 03 03:54:27 UTC 2026","passed","Mon Aug 03 03:54:31 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"Get History Manual Transfer Test","20160","historyManualTransferTest","Surefire suite","Mon Aug 03 03:13:12 UTC 2026","passed","Mon Aug 03 03:13:32 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"","8424","listCashDeposit","Surefire suite","Mon Aug 03 04:09:31 UTC 2026","failed","Mon Aug 03 04:09:39 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Test Approve Special Transfer dengan check Fee di Admin Fee","38369","approvedSpecialTransferBalance","Surefire suite","Mon Aug 03 03:59:18 UTC 2026","passed","Mon Aug 03 03:59:57 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferBalance"
"Transfer Different Partner Reference, Special Transfer to Transfer","18444","trfPartnerRefSpecialFailed","Surefire suite","Mon Aug 03 03:29:03 UTC 2026","passed","Mon Aug 03 03:29:22 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Get History Flop Transfer Test Supervisor","21220","historyFlopTransferTestSupervisor","Surefire suite","Mon Aug 03 03:12:48 UTC 2026","passed","Mon Aug 03 03:13:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"Test Approved Manual Transfer","30153","rejectedCashDeposit","Surefire suite","Mon Aug 03 04:04:23 UTC 2026","passed","Mon Aug 03 04:04:53 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Transfer with Wrong Pin","80714","transferWrongPin","Surefire suite","Mon Aug 03 03:38:48 UTC 2026","passed","Mon Aug 03 03:40:08 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Get Balance Admin Transfer","8408","getBalanceAdmin","Surefire suite","Mon Aug 03 03:54:07 UTC 2026","passed","Mon Aug 03 03:54:16 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Mutasi Special Transfer Balance CS","76355","mutasiSpecialTransferBalanceCS","Surefire suite","Mon Aug 03 04:20:09 UTC 2026","broken","Mon Aug 03 04:21:25 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Get History Transfer Test Supervisor","19917","historyTransferTestSupervisor","Surefire suite","Mon Aug 03 03:21:10 UTC 2026","passed","Mon Aug 03 03:21:30 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Test Rejected Special Transfer Supervisor","24171","rejectedSpecialTransferSupervisor","Surefire suite","Mon Aug 03 04:06:46 UTC 2026","passed","Mon Aug 03 04:07:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Normal Manual Transfer Success","9893","transfer","Surefire suite","Mon Aug 03 03:38:35 UTC 2026","passed","Mon Aug 03 03:38:45 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
"Get History QR Success Paid","9097","historyQRTestPaid","Surefire suite","Mon Aug 03 02:55:59 UTC 2026","passed","Mon Aug 03 02:56:08 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"Mutasi USDT Transfer CS","26702","mutasiUSDTTransferCS","Surefire suite","Mon Aug 03 04:32:47 UTC 2026","passed","Mon Aug 03 04:33:13 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferCS"
"Get History Flop Transfer Test","27413","historyFlopTransferTest","Surefire suite","Mon Aug 03 03:11:50 UTC 2026","passed","Mon Aug 03 03:12:18 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Normal Flop Transfer Success","19212","transfer","Surefire suite","Mon Aug 03 03:48:32 UTC 2026","passed","Mon Aug 03 03:48:51 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"Mutasi Transfer Supervisor CS","23365","mutasiTransferSupervisorCS","Surefire suite","Mon Aug 03 04:30:08 UTC 2026","passed","Mon Aug 03 04:30:31 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorCS"
"Test Approved Special Transfer Supervisor","96212","approvedSpecialTransferSupervisor","Surefire suite","Mon Aug 03 04:00:00 UTC 2026","failed","Mon Aug 03 04:01:36 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Get History USDT Transfer Test","7883","historyUSDTTransferTest","Surefire suite","Mon Aug 03 03:21:33 UTC 2026","passed","Mon Aug 03 03:21:41 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Get Balance Merchant with Login Supervisor","4814","getBalanceMerchantLoginSupervisor","Surefire suite","Mon Aug 03 03:52:47 UTC 2026","passed","Mon Aug 03 03:52:52 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginSupervisor"
"Success Assignment Cash Deposit Supervisor","15420","assignCashDepositSupervisorTest","Surefire suite","Mon Aug 03 04:10:51 UTC 2026","passed","Mon Aug 03 04:11:07 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositSupervisorTest"
"Test Approved USDT Tanpa URL","17985","approvedUSDTwithoutURL","Surefire suite","Mon Aug 03 04:04:02 UTC 2026","passed","Mon Aug 03 04:04:20 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Test Get Report Transaction Merchant","4861","getReportTransactionMerchant","Surefire suite","Mon Aug 03 04:34:48 UTC 2026","passed","Mon Aug 03 04:34:53 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionMerchant"
"Test Rejected Special Transfer","85262","rejectedSpecialTransfer","Surefire suite","Mon Aug 03 04:05:18 UTC 2026","passed","Mon Aug 03 04:06:43 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Test Rejected Manual Transfer Supervisor","18824","rejectedCashDepositSupervisor","Surefire suite","Mon Aug 03 04:04:56 UTC 2026","passed","Mon Aug 03 04:05:15 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDepositSupervisor"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","46406","settlementUSDT","Surefire suite","Mon Aug 03 04:07:55 UTC 2026","passed","Mon Aug 03 04:08:42 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Normal Flop Supervisor Transfer Success","10979","flopTransferSupervisor","Surefire suite","Mon Aug 03 03:48:18 UTC 2026","passed","Mon Aug 03 03:48:29 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Transfer with Wrong Pin","18173","transferWrongPin","Surefire suite","Mon Aug 03 03:27:10 UTC 2026","passed","Mon Aug 03 03:27:28 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Success Assignment Cash Deposit","25488","assignCashDepositTest","Surefire suite","Mon Aug 03 04:11:10 UTC 2026","passed","Mon Aug 03 04:11:35 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Test Reject USDT","17996","rejectedUSDT","Surefire suite","Mon Aug 03 04:07:13 UTC 2026","passed","Mon Aug 03 04:07:31 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Mutasi Special Transfer Balance Supervisor CS","101623","mutasiSpecialTransferBalanceSupervisorCS","Surefire suite","Mon Aug 03 04:22:09 UTC 2026","failed","Mon Aug 03 04:23:51 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisorCS"
"Get History USDT Transfer Test Supervisor","8031","historyUSDTTransferTestSupervisor","Surefire suite","Mon Aug 03 03:22:12 UTC 2026","passed","Mon Aug 03 03:22:20 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Mutasi Transfer Supervisor Balance","21461","mutasiTransferSupervisorBalance","Surefire suite","Mon Aug 03 04:29:16 UTC 2026","passed","Mon Aug 03 04:29:37 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalance"
"Get History QR CS Success Paid","11327","historyQRTestPaidCS","Surefire suite","Mon Aug 03 02:56:11 UTC 2026","passed","Mon Aug 03 02:56:22 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidCS"
"Success Login Supervisor With Captcha","2995","testLoginSupervisor","Surefire suite","Mon Aug 03 02:54:40 UTC 2026","passed","Mon Aug 03 02:54:43 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Mutasi USDT Transfer Balance CS","31017","mutasiUSDTTransferBalanceCS","Surefire suite","Mon Aug 03 04:31:38 UTC 2026","passed","Mon Aug 03 04:32:09 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceCS"
"Wrong Password Login Merchant","3111","testLoginWrongPassword","Surefire suite","Mon Aug 03 02:54:52 UTC 2026","passed","Mon Aug 03 02:54:55 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Success Login Backoffice","3373","testLoginBackoffice","Surefire suite","Mon Aug 03 02:54:09 UTC 2026","passed","Mon Aug 03 02:54:12 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Mutasi Manual Transfer CS","39862","mutasiManualTransferCS","Surefire suite","Mon Aug 03 04:16:16 UTC 2026","passed","Mon Aug 03 04:16:56 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferCS"
"Normal Transfer USDT Supervisor Success","6843","usdtTransferSupervisor","Surefire suite","Mon Aug 03 03:46:16 UTC 2026","passed","Mon Aug 03 03:46:23 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Inquiry Test Special Transfer Merchant","7519","inquirySpecialTransfer","Surefire suite","Mon Aug 03 03:31:44 UTC 2026","passed","Mon Aug 03 03:31:52 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Get History QR Supervisor","9785","historyQRTestSupervisor","Surefire suite","Mon Aug 03 02:56:39 UTC 2026","passed","Mon Aug 03 02:56:49 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"Transfer with Wrong Pin","80512","transferWrongPin","Surefire suite","Mon Aug 03 03:33:20 UTC 2026","passed","Mon Aug 03 03:34:40 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Mutasi Manual Transfer Balance CS","31999","mutasiManualTransferBalanceSupervisorCS","Surefire suite","Mon Aug 03 04:15:41 UTC 2026","passed","Mon Aug 03 04:16:13 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisorCS"
"Get Balance Merchant with Login Admin","8311","getBalanceAdmin","Surefire suite","Mon Aug 03 03:51:56 UTC 2026","passed","Mon Aug 03 03:52:04 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Mutasi Manual Transfer Balance","44898","mutasiManualTransferBalanceSupervisor","Surefire suite","Mon Aug 03 04:14:53 UTC 2026","passed","Mon Aug 03 04:15:38 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Get Balance Merchant with Login Admin","4781","getFailedBalanceMerchantLoginAdmin","Surefire suite","Mon Aug 03 03:52:55 UTC 2026","passed","Mon Aug 03 03:52:59 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdmin"
"","4815","generateQRCodeFailed","Surefire suite","Mon Aug 03 03:23:32 UTC 2026","passed","Mon Aug 03 03:23:37 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Transfer Different Partner Reference, Transfer to Manual Transfer","79643","trfPartnerRefTransferFailed","Surefire suite","Mon Aug 03 03:40:33 UTC 2026","passed","Mon Aug 03 03:41:52 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","80111","trfPartnerRefManualSpvFailed","Surefire suite","Mon Aug 03 03:27:40 UTC 2026","passed","Mon Aug 03 03:29:00 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Success Login CS Admin","3017","testLoginCSAdmin","Surefire suite","Mon Aug 03 02:54:21 UTC 2026","passed","Mon Aug 03 02:54:24 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCSAdmin"
"Get Balance Marketing","4804","getBalanceMarketing","Surefire suite","Mon Aug 03 03:52:23 UTC 2026","passed","Mon Aug 03 03:52:28 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Normal Manual Transfer Success with Account Supervisor","14628","manualTransferSupervisor","Surefire suite","Mon Aug 03 03:38:17 UTC 2026","passed","Mon Aug 03 03:38:32 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6281","trfPartnerRefManualFailed","Surefire suite","Mon Aug 03 03:27:31 UTC 2026","passed","Mon Aug 03 03:27:37 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Mutasi USDT Transfer Balance","31296","mutasiUSDTTransferBalance","Surefire suite","Mon Aug 03 04:31:04 UTC 2026","passed","Mon Aug 03 04:31:35 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"","5160","listSpecialTransfer","Surefire suite","Mon Aug 03 04:09:50 UTC 2026","passed","Mon Aug 03 04:09:56 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Get Balance Merchant","4753","getBalanceMerchant","Surefire suite","Mon Aug 03 03:52:31 UTC 2026","passed","Mon Aug 03 03:52:36 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Get Balance Company on Login Admin","4988","getBalanceCompanyAdmin","Surefire suite","Mon Aug 03 03:52:15 UTC 2026","passed","Mon Aug 03 03:52:20 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"","8651","generateOpenQRCode","Surefire suite","Mon Aug 03 03:23:05 UTC 2026","passed","Mon Aug 03 03:23:13 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Mutasi Transfer","8402","mutasiTransfer","Surefire suite","Mon Aug 03 04:27:23 UTC 2026","passed","Mon Aug 03 04:27:32 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"Generate QR Success with Fee Admin","31748","generateQRBalanceFeeAdmin","Surefire suite","Mon Aug 03 03:49:39 UTC 2026","passed","Mon Aug 03 03:50:10 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Get History QR CS","9849","historyQRTestCS","Surefire suite","Mon Aug 03 02:55:46 UTC 2026","passed","Mon Aug 03 02:55:56 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Get Balance Merchant with Login Admin Crypto","4920","getBalanceAdminLoginAdminCrypto","Surefire suite","Mon Aug 03 03:52:07 UTC 2026","passed","Mon Aug 03 03:52:12 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"Generate QR Success paid","6452","paidQR","Surefire suite","Mon Aug 03 03:51:00 UTC 2026","passed","Mon Aug 03 03:51:07 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Normal Transfer USDT Success","9765","transfer","Surefire suite","Mon Aug 03 03:43:45 UTC 2026","passed","Mon Aug 03 03:43:54 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
