"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Refund Summary Backoffice","9887","getRefundSummaryBO","Surefire suite","Mon Sep 21 08:48:23 UTC 2026","passed","Mon Sep 21 08:48:33 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundSummaryBO"
"Get List Group Backoffice Dengan Content-Type text/plain","1466","getListGroupWithWrongContentType","Surefire suite","Mon Sep 21 09:12:54 UTC 2026","passed","Mon Sep 21 09:12:56 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithWrongContentType"
"List Refund Menggunakan Login Merchant","4824","listRefundMarketing","Surefire suite","Mon Sep 21 08:44:33 UTC 2026","passed","Mon Sep 21 08:44:38 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundMarketing"
"Inquiry Favorite Account Tanpa Field beneficiaryAccountNo","1724","inquiryFavoriteAccountWithoutBeneficiaryAccountNoField","Surefire suite","Mon Sep 21 11:06:19 UTC 2026","passed","Mon Sep 21 11:06:21 UTC 2026","testcases.settings.favoriteaccount.InquiryFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.InquiryFavoriteAccountTest","inquiryFavoriteAccountWithoutBeneficiaryAccountNoField"
"Add Group Backoffice Menggunakan Login Merchant","4673","addGroupWithMerchantLogin","Surefire suite","Mon Sep 21 09:06:48 UTC 2026","passed","Mon Sep 21 09:06:53 UTC 2026","testcases.backoffice.group.AddGroupTest","Surefire test","testcases.backoffice.group.AddGroupTest","addGroupWithMerchantLogin"
"Get List Favorite Account Dengan Body Berupa JSON Array ([])","4748","getListFavoriteAccountWithArrayBody","Surefire suite","Mon Sep 21 10:57:56 UTC 2026","passed","Mon Sep 21 10:58:01 UTC 2026","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","getListFavoriteAccountWithArrayBody"
"Add Group Backoffice Dengan Token Backoffice Valid Tapi Tanpa Header pbyv","1507","addGroupWithoutPbyvHeader","Surefire suite","Mon Sep 21 09:08:28 UTC 2026","passed","Mon Sep 21 09:08:29 UTC 2026","testcases.backoffice.group.AddGroupTest","Surefire test","testcases.backoffice.group.AddGroupTest","addGroupWithoutPbyvHeader"
"Create Manage Settlement BO Tanpa Field groupName","14301","addManageSettlementWithoutGroupName","Surefire suite","Mon Sep 21 09:53:27 UTC 2026","passed","Mon Sep 21 09:53:42 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithoutGroupName"
"Delete Group Backoffice Tanpa Body Sama Sekali","1466","deleteGroupWithoutBody","Surefire suite","Mon Sep 21 09:20:22 UTC 2026","passed","Mon Sep 21 09:20:23 UTC 2026","testcases.backoffice.group.DeleteGroupTest","Surefire test","testcases.backoffice.group.DeleteGroupTest","deleteGroupWithoutBody"
"Login Merchant dengan Username Tidak Terdaftar","2917","testLoginNonExistentUsername","Surefire suite","Mon Sep 21 06:41:51 UTC 2026","passed","Mon Sep 21 06:41:54 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginNonExistentUsername"
"Get Detail Waiting Company Backoffice Tanpa Login/Header Auth","1516","getDetailWaitingCompanyWithoutAuth","Surefire suite","Mon Sep 21 09:38:08 UTC 2026","passed","Mon Sep 21 09:38:10 UTC 2026","testcases.backoffice.GetDetailWaitingCompanyTest","Surefire test","testcases.backoffice.GetDetailWaitingCompanyTest","getDetailWaitingCompanyWithoutAuth"
"Get List Favorite Account Dengan page Melebihi Total Halaman","1574","getListFavoriteAccountWithPageBeyondTotalPages","Surefire suite","Mon Sep 21 10:58:51 UTC 2026","passed","Mon Sep 21 10:58:52 UTC 2026","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","getListFavoriteAccountWithPageBeyondTotalPages"
"Get Notification Sender Dengan Body JSON Tidak Valid (Malformed)","7205","getNotificationSenderWithMalformedJson","Surefire suite","Mon Sep 21 10:14:27 UTC 2026","passed","Mon Sep 21 10:14:34 UTC 2026","testcases.backoffice.notifsender.NotificationSenderTest","Surefire test","testcases.backoffice.notifsender.NotificationSenderTest","getNotificationSenderWithMalformedJson"
"Get List Google Authenticator Dengan Field Sort Merujuk ke Kolom yang Tidak Ada","7252","listOtpGoogleWithInvalidSortField","Surefire suite","Mon Sep 21 10:22:16 UTC 2026","passed","Mon Sep 21 10:22:24 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithInvalidSortField"
"Get List Google Authenticator Tanpa Login/Header Auth","2597","listOtpGoogleWithoutAuth","Surefire suite","Mon Sep 21 10:24:51 UTC 2026","passed","Mon Sep 21 10:24:54 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithoutAuth"
"Get List Group Company BO Menggunakan Login Admin","10716","getListGroupCompanyWithAdminLogin","Surefire suite","Mon Sep 21 10:04:56 UTC 2026","passed","Mon Sep 21 10:05:07 UTC 2026","testcases.backoffice.settlement.GetListGroupCompanyTest","Surefire test","testcases.backoffice.settlement.GetListGroupCompanyTest","getListGroupCompanyWithAdminLogin"
"Get Balance Admin Crypto Transfer","5519","getBalanceAdminCrypto","Surefire suite","Mon Sep 21 07:33:59 UTC 2026","passed","Mon Sep 21 07:34:05 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","24522","trfPartnerRefManualFailed","Surefire suite","Mon Sep 21 07:16:20 UTC 2026","passed","Mon Sep 21 07:16:44 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Inquiry Favorite Account Merchant","5012","inquiryFavoriteAccountMerchant","Surefire suite","Mon Sep 21 11:04:24 UTC 2026","passed","Mon Sep 21 11:04:29 UTC 2026","testcases.settings.favoriteaccount.InquiryFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.InquiryFavoriteAccountTest","inquiryFavoriteAccountMerchant"
"List Manage Settlement Backoffice Menggunakan Login Customer Service","5030","listManageSettlementWithCSLogin","Surefire suite","Mon Sep 21 09:40:57 UTC 2026","passed","Mon Sep 21 09:41:02 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithCSLogin"
"Get Group Detail Backoffice","9179","getGroupDetail","Surefire suite","Mon Sep 21 09:00:04 UTC 2026","passed","Mon Sep 21 09:00:13 UTC 2026","testcases.backoffice.group.GetGroupTest","Surefire test","testcases.backoffice.group.GetGroupTest","getGroupDetail"
"Add Currency CS Admin Path Dengan Body JSON Tidak Valid (Malformed)","1699","addCurrencyWithMalformedJson","Surefire suite","Mon Sep 21 08:29:28 UTC 2026","passed","Mon Sep 21 08:29:30 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithMalformedJson"
"List Company Backoffice Tanpa Login/Header Auth","1459","listCompanyWithoutAuth","Surefire suite","Mon Sep 21 09:27:55 UTC 2026","passed","Mon Sep 21 09:27:57 UTC 2026","testcases.backoffice.ListCompanyTest","Surefire test","testcases.backoffice.ListCompanyTest","listCompanyWithoutAuth"
"Add Currency CS Admin Path Dengan rate Desimal","1874","addCurrencyWithDecimalRate","Surefire suite","Mon Sep 21 08:28:40 UTC 2026","passed","Mon Sep 21 08:28:41 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithDecimalRate"
"Mutasi Special Transfer Supervisor CS","25360","mutasiSpecialTransferSupervisorCS","Surefire suite","Mon Sep 21 08:12:10 UTC 2026","passed","Mon Sep 21 08:12:35 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisorCS"
"Create Manage Settlement BO Dengan companyId Duplikat (Sudah Terdaftar)","29880","addManageSettlementWithDuplicateCompanyId","Surefire suite","Mon Sep 21 09:47:36 UTC 2026","passed","Mon Sep 21 09:48:06 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithDuplicateCompanyId"
"Get List Google Authenticator Menggunakan HTTP Method GET","6386","listOtpGoogleWithGetMethod","Surefire suite","Mon Sep 21 10:21:40 UTC 2026","passed","Mon Sep 21 10:21:47 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithGetMethod"
"Delete Google Authenticator Dengan id Valid Secara Format Tapi Tidak Ada","6371","deleteOtpGoogleWithNonExistentId","Surefire suite","Mon Sep 21 10:39:27 UTC 2026","passed","Mon Sep 21 10:39:33 UTC 2026","testcases.backoffice.googleauth.DeleteOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.DeleteOtpGoogleTest","deleteOtpGoogleWithNonExistentId"
"Create Manage Settlement BO Dengan groupName Kosong","9346","addManageSettlementWithEmptyGroupName","Surefire suite","Mon Sep 21 09:48:41 UTC 2026","passed","Mon Sep 21 09:48:50 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithEmptyGroupName"
"Get Detail Waiting Company Backoffice Menggunakan Login Merchant","9239","getDetailWaitingCompanyWithMerchantLogin","Surefire suite","Mon Sep 21 09:36:33 UTC 2026","passed","Mon Sep 21 09:36:42 UTC 2026","testcases.backoffice.GetDetailWaitingCompanyTest","Surefire test","testcases.backoffice.GetDetailWaitingCompanyTest","getDetailWaitingCompanyWithMerchantLogin"
"Get List Group Backoffice Dengan Field sort Tidak Valid","1584","getListGroupWithInvalidSortField","Surefire suite","Mon Sep 21 09:11:27 UTC 2026","passed","Mon Sep 21 09:11:29 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithInvalidSortField"
"Create Manage Settlement BO Dengan Body JSON Tidak Valid (Malformed)","6449","addManageSettlementWithMalformedJson","Surefire suite","Mon Sep 21 09:50:00 UTC 2026","passed","Mon Sep 21 09:50:06 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithMalformedJson"
"Get List Favorite Account Dengan Karakter SQL Injection pada sort","1658","getListFavoriteAccountWithSqlInjectionSort","Surefire suite","Mon Sep 21 10:59:09 UTC 2026","failed","Mon Sep 21 10:59:10 UTC 2026","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","getListFavoriteAccountWithSqlInjectionSort"
