"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get Notification Sender Menggunakan Login Customer Service","4629","getNotificationSenderWithCSLogin","Surefire suite","Thu Sep 10 11:36:15 UTC 2026","passed","Thu Sep 10 11:36:19 UTC 2026","testcases.backoffice.notifsender.NotificationSenderTest","Surefire test","testcases.backoffice.notifsender.NotificationSenderTest","getNotificationSenderWithCSLogin"
"List Manage Settlement Backoffice Dengan Field Sort Merujuk ke Kolom yang Tidak Ada","4598","listManageSettlementWithInvalidSortField","Surefire suite","Thu Sep 10 11:14:59 UTC 2026","passed","Thu Sep 10 11:15:04 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithInvalidSortField"
"Add Currency CS Admin Path Menggunakan HTTP Method GET","1859","addCurrencyWithGetMethod","Surefire suite","Thu Sep 10 10:28:02 UTC 2026","passed","Thu Sep 10 10:28:04 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithGetMethod"
"Normal Manual Transfer Success","9839","transfer","Surefire suite","Thu Sep 10 09:29:03 UTC 2026","passed","Thu Sep 10 09:29:13 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
"Refund Summary Menggunakan Login Admin","4554","getRefundWithAdminLogin","Surefire suite","Thu Sep 10 10:45:04 UTC 2026","passed","Thu Sep 10 10:45:09 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithAdminLogin"
"Get Detail User Backoffice Dengan User Id yang Tidak Ada","4818","getUsersWithNonExistentId","Surefire suite","Thu Sep 10 10:50:26 UTC 2026","passed","Thu Sep 10 10:50:31 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersWithNonExistentId"
"List Company Backoffice Menggunakan Login Admin Crypto","4582","listCompanyWithAdminCryptoLogin","Surefire suite","Thu Sep 10 10:58:35 UTC 2026","passed","Thu Sep 10 10:58:40 UTC 2026","testcases.backoffice.ListCompanyTest","Surefire test","testcases.backoffice.ListCompanyTest","listCompanyWithAdminCryptoLogin"
"Resend Google Authenticator Dengan Body JSON Tidak Valid (Malformed)","4459","resendOtpGoogleWithMalformedJson","Surefire suite","Thu Sep 10 11:49:41 UTC 2026","passed","Thu Sep 10 11:49:45 UTC 2026","testcases.backoffice.googleauth.ResendOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ResendOtpGoogleTest","resendOtpGoogleWithMalformedJson"
"Get List Group Company BO Menggunakan HTTP Method PATCH","4401","getListGroupCompanyWithPatchMethod","Surefire suite","Thu Sep 10 11:32:16 UTC 2026","passed","Thu Sep 10 11:32:20 UTC 2026","testcases.backoffice.settlement.GetListGroupCompanyTest","Surefire test","testcases.backoffice.settlement.GetListGroupCompanyTest","getListGroupCompanyWithPatchMethod"
"Create Manage Settlement BO Dengan Body Berupa Literal null","4290","addManageSettlementWithNullLiteralBody","Surefire suite","Thu Sep 10 11:21:36 UTC 2026","passed","Thu Sep 10 11:21:40 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithNullLiteralBody"
"Get Detail User Backoffice Dengan Token Tidak Valid","1627","getUsersWithInvalidToken","Surefire suite","Thu Sep 10 10:50:06 UTC 2026","passed","Thu Sep 10 10:50:07 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersWithInvalidToken"
"Normal Flop Transfer Balance Admin Crypto Success","9893","flopTransferBalanceAdminCrypto","Surefire suite","Thu Sep 10 09:39:15 UTC 2026","passed","Thu Sep 10 09:39:25 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferBalanceAdminCrypto"
"List Refund Dengan Page/Size Negatif - Menemukan Bug Internal Server Error","4484","listRefundWithNegativePageSize","Surefire suite","Thu Sep 10 10:43:06 UTC 2026","passed","Thu Sep 10 10:43:11 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithNegativePageSize"
"Delete Google Authenticator Menggunakan HTTP Method DELETE","4337","deleteOtpGoogleWithDeleteMethod","Surefire suite","Thu Sep 10 11:54:52 UTC 2026","passed","Thu Sep 10 11:54:56 UTC 2026","testcases.backoffice.googleauth.DeleteOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.DeleteOtpGoogleTest","deleteOtpGoogleWithDeleteMethod"
"List Refund Dengan Tipe Data Salah pada Field Limit (String, Bukan Integer)","4598","listRefundWithInvalidFieldType","Surefire suite","Thu Sep 10 10:42:16 UTC 2026","passed","Thu Sep 10 10:42:21 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithInvalidFieldType"
"Get History Transfer Merchant on Login CS Admin","11921","historyTransferMerchantTestCSAdmin","Surefire suite","Thu Sep 10 09:09:38 UTC 2026","passed","Thu Sep 10 09:09:50 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferMerchantTestCSAdmin"
"Delete Manage Settlement BO Menggunakan Login Merchant","4295","deleteManageSettlementWithMerchantLogin","Surefire suite","Thu Sep 10 11:26:53 UTC 2026","passed","Thu Sep 10 11:26:58 UTC 2026","testcases.backoffice.settlement.DeleteManageSettlementTest","Surefire test","testcases.backoffice.settlement.DeleteManageSettlementTest","deleteManageSettlementWithMerchantLogin"
"Refund Summary Menggunakan Login Merchant","4333","getRefundWithMerchantLogin","Surefire suite","Thu Sep 10 10:46:40 UTC 2026","passed","Thu Sep 10 10:46:45 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithMerchantLogin"
"Get History Flop Transfer Test","8912","historyFlopTransferTest","Surefire suite","Thu Sep 10 09:04:51 UTC 2026","passed","Thu Sep 10 09:04:59 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Create Manage Settlement BO Dengan companyId Duplikat (Sudah Terdaftar)","10283","addManageSettlementWithDuplicateCompanyId","Surefire suite","Thu Sep 10 11:19:47 UTC 2026","passed","Thu Sep 10 11:19:58 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithDuplicateCompanyId"
"Add Merchant From CS Admin","4748","addCompanyCsAdmin","Surefire suite","Thu Sep 10 10:22:39 UTC 2026","passed","Thu Sep 10 10:22:44 UTC 2026","testcases.backoffice.AddCompanyTest","Surefire test","testcases.backoffice.AddCompanyTest","addCompanyCsAdmin"
