"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Transfer with Wrong Pin","8077","transferWrongPin","Surefire suite","Thu Jul 16 02:44:13 UTC 2026","passed","Thu Jul 16 02:44:21 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","8014","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 02:45:49 UTC 2026","passed","Thu Jul 16 02:45:57 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Transfer Balance","74093","mutasiTransferBalance","Surefire suite","Thu Jul 16 03:05:20 UTC 2026","passed","Thu Jul 16 03:06:34 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Transfer Different Partner Reference, Transfer to Special Transfer","7306","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 02:41:47 UTC 2026","passed","Thu Jul 16 02:41:55 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"","7697","inquiryUSDT","Surefire suite","Thu Jul 16 02:46:45 UTC 2026","passed","Thu Jul 16 02:46:53 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Test Approved Special Transfer","14691","approvedSpecialTransfer","Surefire suite","Thu Jul 16 02:57:37 UTC 2026","passed","Thu Jul 16 02:57:52 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Success Login Backoffice","3265","testLoginBackoffice","Surefire suite","Thu Jul 16 02:23:57 UTC 2026","passed","Thu Jul 16 02:24:01 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","50014","settlementUSDT","Surefire suite","Thu Jul 16 02:59:39 UTC 2026","passed","Thu Jul 16 03:00:29 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Success Login Admin Crypto","3859","testLoginAdminCrypto","Surefire suite","Thu Jul 16 02:23:50 UTC 2026","passed","Thu Jul 16 02:23:54 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
"","8211","inquirySpecialTransfer","Surefire suite","Thu Jul 16 02:38:59 UTC 2026","passed","Thu Jul 16 02:39:07 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Mutasi USDT Transfer Balance","33559","mutasiUSDTTransferBalance","Surefire suite","Thu Jul 16 03:07:10 UTC 2026","passed","Thu Jul 16 03:07:43 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"Transfer with Wrong Pin","6981","transferWrongPin","Surefire suite","Thu Jul 16 02:48:06 UTC 2026","passed","Thu Jul 16 02:48:13 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferWrongPin"
"","4804","generateQRCodeFailed","Surefire suite","Thu Jul 16 02:33:46 UTC 2026","passed","Thu Jul 16 02:33:51 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Success Login Merchant","6132","testLoginAdmin","Surefire suite","Thu Jul 16 02:23:41 UTC 2026","passed","Thu Jul 16 02:23:47 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"","10778","historyTransferTest","Surefire suite","Thu Jul 16 02:31:21 UTC 2026","passed","Thu Jul 16 02:31:31 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"","9591","transfer","Surefire suite","Thu Jul 16 02:47:37 UTC 2026","passed","Thu Jul 16 02:47:47 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"","4936","getBalanceMarketing","Surefire suite","Thu Jul 16 02:54:14 UTC 2026","passed","Thu Jul 16 02:54:19 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6185","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 02:38:02 UTC 2026","passed","Thu Jul 16 02:38:08 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"","6766","usdtTransferSupervisor","Surefire suite","Thu Jul 16 02:48:50 UTC 2026","passed","Thu Jul 16 02:48:57 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi Manual Transfer","34237","mutasiManualTransfer","Surefire suite","Thu Jul 16 03:03:52 UTC 2026","passed","Thu Jul 16 03:04:26 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"","12637","flopTransferSupervisor","Surefire suite","Thu Jul 16 02:50:29 UTC 2026","passed","Thu Jul 16 02:50:41 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Normal Special Transfer Success","11405","transfer","Surefire suite","Thu Jul 16 02:40:10 UTC 2026","passed","Thu Jul 16 02:40:21 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"","9658","historyQRTestSupervisor","Surefire suite","Thu Jul 16 02:25:53 UTC 2026","passed","Thu Jul 16 02:26:03 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"Test Approved Manual Transfer","21509","approvedCashDeposit","Surefire suite","Thu Jul 16 02:56:25 UTC 2026","passed","Thu Jul 16 02:56:46 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Transfer Different Partner Reference, Manual Transfer to Transfer","7100","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 02:36:19 UTC 2026","passed","Thu Jul 16 02:36:27 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"","8229","historyQRTestPaid","Surefire suite","Thu Jul 16 02:25:42 UTC 2026","passed","Thu Jul 16 02:25:50 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"","7056","generateQRCodeClosed","Surefire suite","Thu Jul 16 02:33:36 UTC 2026","passed","Thu Jul 16 02:33:43 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","8352","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 02:48:16 UTC 2026","passed","Thu Jul 16 02:48:25 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"","8079","historyUSDTTransferTest","Surefire suite","Thu Jul 16 02:32:01 UTC 2026","passed","Thu Jul 16 02:32:10 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Normal Transfer Success","12017","transfer","Surefire suite","Thu Jul 16 02:35:28 UTC 2026","passed","Thu Jul 16 02:35:40 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"Normal Transfer with Account Supervisor","8220","transferSupervisor","Surefire suite","Thu Jul 16 02:35:58 UTC 2026","passed","Thu Jul 16 02:36:06 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"Test Reject USDT","17339","rejectedUSDT","Surefire suite","Thu Jul 16 02:59:19 UTC 2026","passed","Thu Jul 16 02:59:36 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"","12548","historySpecialTransferTestCS","Surefire suite","Thu Jul 16 02:29:51 UTC 2026","passed","Thu Jul 16 02:30:04 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"","13278","transferBalance","Surefire suite","Thu Jul 16 02:47:50 UTC 2026","passed","Thu Jul 16 02:48:03 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"","8487","inquiryManualTransfer","Surefire suite","Thu Jul 16 02:42:52 UTC 2026","passed","Thu Jul 16 02:43:00 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"","71025","historyManualTransferTestSupervisor","Surefire suite","Thu Jul 16 02:28:25 UTC 2026","passed","Thu Jul 16 02:29:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Special Transfer Success with before and after Balance","15327","specialTransferSupervisor","Surefire suite","Thu Jul 16 02:39:52 UTC 2026","passed","Thu Jul 16 02:40:07 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"","8877","generateOpenQRCode","Surefire suite","Thu Jul 16 02:33:16 UTC 2026","passed","Thu Jul 16 02:33:25 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Transfer with Wrong Pin","7031","transferWrongPin","Surefire suite","Thu Jul 16 02:36:09 UTC 2026","passed","Thu Jul 16 02:36:16 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Wrong Password Login Merchant","3131","testLoginWrongPassword","Surefire suite","Thu Jul 16 02:24:28 UTC 2026","passed","Thu Jul 16 02:24:32 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Transfer Success with before and after Balance","11884","transferBalance","Surefire suite","Thu Jul 16 02:35:43 UTC 2026","passed","Thu Jul 16 02:35:55 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"","12345","historyFlopTransferTest","Surefire suite","Thu Jul 16 02:27:14 UTC 2026","passed","Thu Jul 16 02:27:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"","70639","historySpecialTransferTestSupervisor","Surefire suite","Thu Jul 16 02:30:07 UTC 2026","passed","Thu Jul 16 02:31:18 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Mutasi Manual Transfer Balance","34107","mutasiManualTransferBalance","Surefire suite","Thu Jul 16 03:04:29 UTC 2026","passed","Thu Jul 16 03:05:03 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalance"
"","7725","getBalanceAdmin","Surefire suite","Thu Jul 16 02:55:14 UTC 2026","passed","Thu Jul 16 02:55:22 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"","8791","historyManualTransferTest","Surefire suite","Thu Jul 16 02:27:59 UTC 2026","passed","Thu Jul 16 02:28:08 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"","10617","historyQRTest","Surefire suite","Thu Jul 16 02:25:15 UTC 2026","passed","Thu Jul 16 02:25:26 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"Success Login Supervisor With Captcha","3213","testLoginSupervisor","Surefire suite","Thu Jul 16 02:24:16 UTC 2026","passed","Thu Jul 16 02:24:19 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Success Assignment Cash Deposit","16920","assignCashDepositTest","Surefire suite","Thu Jul 16 03:02:29 UTC 2026","passed","Thu Jul 16 03:02:46 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Mutasi Transfer","10420","mutasiTransfer","Surefire suite","Thu Jul 16 03:05:06 UTC 2026","passed","Thu Jul 16 03:05:17 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","5071","generateQRCode","Surefire suite","Thu Jul 16 02:33:28 UTC 2026","passed","Thu Jul 16 02:33:33 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"Transfer Different Parner Reference Supervisor, USDT Transfer to Transfer","6249","trfPartnerRefUSDTSpvFailed","Surefire suite","Thu Jul 16 02:38:11 UTC 2026","passed","Thu Jul 16 02:38:18 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTSpvFailed"
"Transfer Different Partner Reference, USDT Transfer to Transfer","7428","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 02:41:58 UTC 2026","passed","Thu Jul 16 02:42:05 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"","7793","historyUSDTTransferTestSupervisor","Surefire suite","Thu Jul 16 02:32:27 UTC 2026","passed","Thu Jul 16 02:32:34 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","69402","trfPartnerRefSpecialSpvFailed","Surefire suite","Thu Jul 16 02:36:50 UTC 2026","passed","Thu Jul 16 02:37:59 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"","5082","listSettlement","Surefire suite","Thu Jul 16 03:01:31 UTC 2026","passed","Thu Jul 16 03:01:36 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSettlement"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","6680","trfPartnerRefManualSpvFailed","Surefire suite","Thu Jul 16 02:36:30 UTC 2026","passed","Thu Jul 16 02:36:36 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Mutasi USDT Transfer","29879","mutasiUSDTTransfer","Surefire suite","Thu Jul 16 03:06:37 UTC 2026","passed","Thu Jul 16 03:07:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Generate QR Success with before and after Balance","12526","generateQRTestPaidBalance","Surefire suite","Thu Jul 16 02:52:44 UTC 2026","passed","Thu Jul 16 02:52:57 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"","8026","listCashDeposit","Surefire suite","Thu Jul 16 03:01:20 UTC 2026","passed","Thu Jul 16 03:01:28 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","70194","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 02:44:24 UTC 2026","passed","Thu Jul 16 02:45:34 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"","11548","historyManualTransferTestCS","Surefire suite","Thu Jul 16 02:28:11 UTC 2026","passed","Thu Jul 16 02:28:22 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"","9070","historySpecialTransferTest","Surefire suite","Thu Jul 16 02:29:39 UTC 2026","passed","Thu Jul 16 02:29:48 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"Transfer Different Partner Reference, Transfer to USDT Transfer","7716","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 02:48:39 UTC 2026","passed","Thu Jul 16 02:48:47 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Generate QR Success paid","6536","paidQR","Surefire suite","Thu Jul 16 02:53:00 UTC 2026","passed","Thu Jul 16 02:53:06 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"","12066","historyTransferTestCS","Surefire suite","Thu Jul 16 02:31:34 UTC 2026","passed","Thu Jul 16 02:31:46 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Test Rejected Special Transfer","13186","rejectedSpecialTransfer","Surefire suite","Thu Jul 16 02:59:02 UTC 2026","passed","Thu Jul 16 02:59:16 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Transfer Different Partner Reference, Transfer to Manual Transfer","8599","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 02:45:37 UTC 2026","passed","Thu Jul 16 02:45:46 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"","4784","getBalanceMerchant","Surefire suite","Thu Jul 16 02:54:22 UTC 2026","passed","Thu Jul 16 02:54:27 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"","8301","inquiryTransfer","Surefire suite","Thu Jul 16 02:34:36 UTC 2026","passed","Thu Jul 16 02:34:44 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Success Login Customer Service","3262","testLoginCS","Surefire suite","Thu Jul 16 02:24:04 UTC 2026","passed","Thu Jul 16 02:24:07 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Generate QR Success with before and after Balance","29883","generateQRBalanceFeeMarketing","Surefire suite","Thu Jul 16 02:52:11 UTC 2026","passed","Thu Jul 16 02:52:41 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"","5582","getBalanceAdminCrypto","Surefire suite","Thu Jul 16 02:55:25 UTC 2026","passed","Thu Jul 16 02:55:31 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Success Login Merchant","3209","testLoginWithCaptcha","Surefire suite","Thu Jul 16 02:24:22 UTC 2026","passed","Thu Jul 16 02:24:25 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"","10944","historyUSDTTransferTestCS","Surefire suite","Thu Jul 16 02:32:13 UTC 2026","passed","Thu Jul 16 02:32:24 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Test Approved USDT Tanpa URL","18648","approvedUSDT","Surefire suite","Thu Jul 16 02:57:55 UTC 2026","passed","Thu Jul 16 02:58:13 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"","8487","getBalanceAdmin","Surefire suite","Thu Jul 16 02:53:54 UTC 2026","passed","Thu Jul 16 02:54:03 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","8388","trfPartnerRefSpecialFailed","Surefire suite","Thu Jul 16 02:48:28 UTC 2026","passed","Thu Jul 16 02:48:36 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
