"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get History USDT Transfer Test CS","11030","historyUSDTTransferTestAdmin","Surefire suite","Mon Aug 24 08:16:05 UTC 2026","passed","Mon Aug 24 08:16:16 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"Transfer with Wrong Pin","22580","transferWrongPin","Surefire suite","Mon Aug 24 08:21:28 UTC 2026","passed","Mon Aug 24 08:21:51 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Mutasi Transfer Balance CS","13055","mutasiTransferBalanceCS","Surefire suite","Mon Aug 24 09:10:53 UTC 2026","passed","Mon Aug 24 09:11:06 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalanceCS"
"Inquiry Test Flop Transfer Merchant","5303","inquiryTransfer","Surefire suite","Mon Aug 24 08:39:04 UTC 2026","passed","Mon Aug 24 08:39:09 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryTransfer"
"Get History Special Transfer Merchant on Login CS Admin","11169","historySpecialTransferMerchantTestCSAdmin","Surefire suite","Mon Aug 24 08:12:10 UTC 2026","passed","Mon Aug 24 08:12:21 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferMerchantTestCSAdmin"
"","7654","listRefundAdmin","Surefire suite","Mon Aug 24 09:29:57 UTC 2026","failed","Mon Aug 24 09:30:04 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdmin"
"Edit Company Cs Admin","4729","editCompanyCsAdmin","Surefire suite","Mon Aug 24 09:21:45 UTC 2026","passed","Mon Aug 24 09:21:50 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","editCompanyCsAdmin"
"Mutasi USDT Transfer Balance CS","31151","mutasiUSDTTransferBalanceCS","Surefire suite","Mon Aug 24 09:13:21 UTC 2026","passed","Mon Aug 24 09:13:52 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceCS"
"Request Refund Transfer Supervisor","4733","refundTransferSupervisor","Surefire suite","Mon Aug 24 09:28:15 UTC 2026","passed","Mon Aug 24 09:28:20 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferSupervisor"
"Mutasi Transaction Admin","7073","mutasiAdmin","Surefire suite","Mon Aug 24 09:02:11 UTC 2026","passed","Mon Aug 24 09:02:18 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiAdmin"
"Get Balance Merchant with Login Admin","7681","getBalanceAdmin","Surefire suite","Mon Aug 24 08:43:58 UTC 2026","passed","Mon Aug 24 08:44:06 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Mutasi Transfer Supervisor Balance CS","12679","mutasiTransferSupervisorBalanceCS","Surefire suite","Mon Aug 24 09:11:47 UTC 2026","passed","Mon Aug 24 09:12:00 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalanceCS"
"Inquiry Test Transfer Admin Crypto","5155","inquiryTransferAdminCrypto","Surefire suite","Mon Aug 24 08:19:24 UTC 2026","passed","Mon Aug 24 08:19:29 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransferAdminCrypto"
"Test Rejected Special Transfer Supervisor","11074","rejectedSpecialTransferSupervisor","Surefire suite","Mon Aug 24 08:55:13 UTC 2026","passed","Mon Aug 24 08:55:24 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Get History Manual Transfer Test Supervisor","7846","historyManualTransferTestSupervisor","Surefire suite","Mon Aug 24 08:11:51 UTC 2026","passed","Mon Aug 24 08:11:59 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Mutasi Special Transfer Supervisor CS","20901","mutasiSpecialTransferSupervisorCS","Surefire suite","Mon Aug 24 09:09:53 UTC 2026","passed","Mon Aug 24 09:10:14 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisorCS"
"Reset Password Backoffice","4743","resetPasswordBackoffice","Surefire suite","Mon Aug 24 09:31:37 UTC 2026","passed","Mon Aug 24 09:31:42 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordBackoffice"
"Get History USDT Transfer Test Admin","11171","historyUSDTTransferTestFeeAdmin","Surefire suite","Mon Aug 24 08:16:44 UTC 2026","passed","Mon Aug 24 08:16:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestFeeAdmin"
"Reset Pin Group","5094","resetPinGroup","Surefire suite","Mon Aug 24 09:34:29 UTC 2026","passed","Mon Aug 24 09:34:34 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinGroup"
"Mutasi Company Admin","8026","mutasiCompanyAdmin","Surefire suite","Mon Aug 24 09:02:21 UTC 2026","passed","Mon Aug 24 09:02:29 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiCompanyAdmin"
"Test Get Bank Statement","7469","getReportBankStatementAdmin","Surefire suite","Mon Aug 24 09:16:22 UTC 2026","passed","Mon Aug 24 09:16:30 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportBankStatementAdmin"
"Login Merchant tanpa Parameter Username","3003","testLoginMissingUsernameParam","Surefire suite","Mon Aug 24 08:04:14 UTC 2026","passed","Mon Aug 24 08:04:17 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingUsernameParam"
"Test Get Report Company Merchant","5099","getReportCompanyAdmin","Surefire suite","Mon Aug 24 09:16:41 UTC 2026","passed","Mon Aug 24 09:16:46 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportCompanyAdmin"
"Get History Transfer Test","8097","historyTransferTest","Surefire suite","Mon Aug 24 08:14:22 UTC 2026","passed","Mon Aug 24 08:14:30 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Get History USDT Transfer Test CS","11063","historyUSDTTransferTestCS","Surefire suite","Mon Aug 24 08:16:30 UTC 2026","passed","Mon Aug 24 08:16:41 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Success Login Merchant","3158","testLoginWithCaptcha","Surefire suite","Mon Aug 24 08:04:51 UTC 2026","passed","Mon Aug 24 08:04:54 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Transfer Different Partner Reference, Special Transfer to Transfer","20748","trfPartnerRefSpecialFailed","Surefire suite","Mon Aug 24 08:22:41 UTC 2026","passed","Mon Aug 24 08:23:02 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Login Backoffice dengan Password Salah","4869","testLoginBackofficeWrongPassword","Surefire suite","Mon Aug 24 08:03:18 UTC 2026","passed","Mon Aug 24 08:03:22 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackofficeWrongPassword"
"Test Get Report Transaction CS","4683","getReportTransactionCS","Surefire suite","Mon Aug 24 09:17:13 UTC 2026","passed","Mon Aug 24 09:17:17 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionCS"
"Transfer Different Partner Reference, USDT Transfer to Transfer","19963","trfPartnerRefUSDTFailed","Surefire suite","Mon Aug 24 08:23:28 UTC 2026","passed","Mon Aug 24 08:23:48 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"","4589","generateQRCodeFailed","Surefire suite","Mon Aug 24 08:18:21 UTC 2026","passed","Mon Aug 24 08:18:25 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Success Login Customer Service","3080","testLoginCS","Surefire suite","Mon Aug 24 08:03:25 UTC 2026","passed","Mon Aug 24 08:03:29 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Test Approve Manual Transfer Supervisor dengan check Fee di Admin Crypto dan Admin Fee","40766","approvedCashDepositBalanceSupervisor","Surefire suite","Mon Aug 24 08:49:39 UTC 2026","passed","Mon Aug 24 08:50:19 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalanceSupervisor"
"Delete session Merchant on CS Admin","5250","deleteSessionCsAdmin","Surefire suite","Mon Aug 24 09:21:37 UTC 2026","passed","Mon Aug 24 09:21:42 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","deleteSessionCsAdmin"
"Get History QR Supervisor Success Paid","11016","historyQRTestPaidSupervisor","Surefire suite","Mon Aug 24 08:07:33 UTC 2026","passed","Mon Aug 24 08:07:44 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidSupervisor"
"Delete session Merchant on Backoffice","4889","deleteSessionBackoffice","Surefire suite","Mon Aug 24 09:21:29 UTC 2026","passed","Mon Aug 24 09:21:34 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","deleteSessionBackoffice"
"Get Balance Merchant with Login Admin Crypto","4535","getFailedBalanceMerchantLoginAdminCrypto","Surefire suite","Mon Aug 24 08:45:03 UTC 2026","passed","Mon Aug 24 08:45:08 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdminCrypto"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","20731","trfPartnerRefManualSpvFailed","Surefire suite","Mon Aug 24 08:22:17 UTC 2026","passed","Mon Aug 24 08:22:38 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Mutasi USDT Transfer","26675","mutasiUSDTTransfer","Surefire suite","Mon Aug 24 09:12:17 UTC 2026","passed","Mon Aug 24 09:12:44 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Normal Flop Transfer Balance Success","11400","flopTransferBalance","Surefire suite","Mon Aug 24 08:40:05 UTC 2026","passed","Mon Aug 24 08:40:16 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferBalance"
"Reset Password Group","4991","resetPasswordGroup","Surefire suite","Mon Aug 24 09:32:00 UTC 2026","passed","Mon Aug 24 09:32:05 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordGroup"
"","8228","generateOpenQRCode","Surefire suite","Mon Aug 24 08:17:53 UTC 2026","passed","Mon Aug 24 08:18:01 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Get History USDT Transfer Supervisor on Login CS Admin","11220","historyUSDTTransferSupervisorTestCSAdmin","Surefire suite","Mon Aug 24 08:15:39 UTC 2026","passed","Mon Aug 24 08:15:51 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferSupervisorTestCSAdmin"
"Mutasi Transfer CS","11195","mutasiTransferCS","Surefire suite","Mon Aug 24 09:11:09 UTC 2026","passed","Mon Aug 24 09:11:20 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferCS"
"Mutasi Special Transfer Balance CS","25526","mutasiSpecialTransferBalanceCS","Surefire suite","Mon Aug 24 09:07:42 UTC 2026","passed","Mon Aug 24 09:08:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","25095","approvedSpecialTransferSupervisorBalance","Surefire suite","Mon Aug 24 08:51:40 UTC 2026","passed","Mon Aug 24 08:52:05 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Edit User Backoffice","4633","editUserBackoffice","Surefire suite","Mon Aug 24 09:21:53 UTC 2026","passed","Mon Aug 24 09:21:58 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","editUserBackoffice"
"Success Login Admin","5986","testLoginAdmin","Surefire suite","Mon Aug 24 08:02:42 UTC 2026","passed","Mon Aug 24 08:02:48 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Inquiry Test Manual Transfer Merchant Supervisor","4745","inquiryManualTransferSupervisor","Surefire suite","Mon Aug 24 08:29:51 UTC 2026","passed","Mon Aug 24 08:29:56 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferSupervisor"
"Transfer Different Partner Reference, USDT Transfer to Transfer","20489","trfPartnerRefUSDTFailed","Surefire suite","Mon Aug 24 08:28:22 UTC 2026","passed","Mon Aug 24 08:28:43 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Manual Transfer Balance","32261","mutasiManualTransferBalance","Surefire suite","Mon Aug 24 09:03:02 UTC 2026","passed","Mon Aug 24 09:03:34 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalance"
"Test Approved Manual Transfer Supervisor","17321","approvedCashDepositSupervisor","Surefire suite","Mon Aug 24 08:50:22 UTC 2026","passed","Mon Aug 24 08:50:40 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositSupervisor"
"Test Get Report Transaction Group","4656","getReportTransactionAdmin","Surefire suite","Mon Aug 24 09:17:05 UTC 2026","passed","Mon Aug 24 09:17:10 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionAdmin"
"Get Balance Merchant with Login Admin","4374","getFailedBalanceMerchantLoginAdmin","Surefire suite","Mon Aug 24 08:44:56 UTC 2026","passed","Mon Aug 24 08:45:00 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdmin"
"Reset Pin Merchant","4694","resetPinMerchant","Surefire suite","Mon Aug 24 09:34:45 UTC 2026","passed","Mon Aug 24 09:34:49 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinMerchant"
"Test Approved USDT Supervisor Tanpa URL","31057","approvedUSDTSupervisorWithoutURL","Surefire suite","Mon Aug 24 08:53:08 UTC 2026","passed","Mon Aug 24 08:53:39 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisorWithoutURL"
"Inquiry Test Transfer Merchant","8117","inquiryTransfer","Surefire suite","Mon Aug 24 08:19:13 UTC 2026","passed","Mon Aug 24 08:19:21 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Request Refund Transfer Merchant","4782","refundTransferMerchant","Surefire suite","Mon Aug 24 09:28:07 UTC 2026","passed","Mon Aug 24 09:28:12 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferMerchant"
"Normal Flop Transfer Success","6696","transfer","Surefire suite","Mon Aug 24 08:40:42 UTC 2026","passed","Mon Aug 24 08:40:49 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"Get Balance Merchant with Login Admin Crypto","4653","getBalanceAdminLoginAdminCrypto","Surefire suite","Mon Aug 24 08:44:09 UTC 2026","passed","Mon Aug 24 08:44:14 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"Get History QR CS","9632","historyQRTestCS","Surefire suite","Mon Aug 24 08:06:41 UTC 2026","passed","Mon Aug 24 08:06:51 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Approval Refund Special Transfer Merchant","13567","approveRefundManualTransferMerchant","Surefire suite","Mon Aug 24 09:25:47 UTC 2026","passed","Mon Aug 24 09:26:01 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundManualTransferMerchant"
"Generate QR Success paid","6267","paidQR","Surefire suite","Mon Aug 24 08:43:00 UTC 2026","passed","Mon Aug 24 08:43:06 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Get History Manual Transfer Test","7922","historyManualTransferTest","Surefire suite","Mon Aug 24 08:10:47 UTC 2026","passed","Mon Aug 24 08:10:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Test Rejected Special Transfer","12799","rejectedSpecialTransfer","Surefire suite","Mon Aug 24 08:54:57 UTC 2026","passed","Mon Aug 24 08:55:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Inquiry Test Special Transfer Merchant","8860","inquirySpecialTransfer","Surefire suite","Mon Aug 24 08:24:56 UTC 2026","passed","Mon Aug 24 08:25:05 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Get History Special Transfer Test CS","10942","historySpecialTransferTestCS","Surefire suite","Mon Aug 24 08:13:14 UTC 2026","passed","Mon Aug 24 08:13:25 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Test Approved USDT Supervisor","17135","approvedUSDTSupervisor","Surefire suite","Mon Aug 24 08:52:48 UTC 2026","passed","Mon Aug 24 08:53:05 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisor"
"Request Refund Transfer Admin Crypto","4865","refundTransferAdminCrypto","Surefire suite","Mon Aug 24 09:27:52 UTC 2026","passed","Mon Aug 24 09:27:56 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferAdminCrypto"
"Normal Manual Transfer Success with Account Supervisor","10408","manualTransferSupervisor","Surefire suite","Mon Aug 24 08:31:11 UTC 2026","passed","Mon Aug 24 08:31:21 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Get History QR","6758","historyQRTest","Surefire suite","Mon Aug 24 08:06:19 UTC 2026","passed","Mon Aug 24 08:06:26 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"Login Merchant tanpa Parameter Password","2824","testLoginMissingPasswordParam","Surefire suite","Mon Aug 24 08:04:08 UTC 2026","passed","Mon Aug 24 08:04:11 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingPasswordParam"
"Test Approved Manual Transfer","17151","rejectedCashDeposit","Surefire suite","Mon Aug 24 08:54:16 UTC 2026","passed","Mon Aug 24 08:54:34 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","40596","approvedCashDepositBalance","Surefire suite","Mon Aug 24 08:48:55 UTC 2026","passed","Mon Aug 24 08:49:36 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"Reset Pin Supervisor","5095","resetPinSupervisor","Surefire suite","Mon Aug 24 09:34:52 UTC 2026","passed","Mon Aug 24 09:34:57 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinSupervisor"
"Test Get Report Transaction Merchant","4487","getReportTransactionMerchant","Surefire suite","Mon Aug 24 09:17:20 UTC 2026","passed","Mon Aug 24 09:17:25 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionMerchant"
"Approval Refund Transfer Merchant","9382","approveRefundTransferMerchant","Surefire suite","Mon Aug 24 09:26:16 UTC 2026","passed","Mon Aug 24 09:26:26 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundTransferMerchant"
"Normal Transfer with Account Supervisor","7102","transferSupervisor","Surefire suite","Mon Aug 24 08:21:18 UTC 2026","passed","Mon Aug 24 08:21:25 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"Request Refund Transfer Waiting Merchant","4808","refundTransferWaitingMerchant","Surefire suite","Mon Aug 24 09:28:23 UTC 2026","passed","Mon Aug 24 09:28:27 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferWaitingMerchant"
"Normal Transfer USDT Supervisor Success","6261","usdtTransferSupervisor","Surefire suite","Mon Aug 24 08:37:43 UTC 2026","passed","Mon Aug 24 08:37:49 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi USDT Transfer Supervisor","27099","mutasiUSDTTransferSupervisor","Surefire suite","Mon Aug 24 09:14:58 UTC 2026","passed","Mon Aug 24 09:15:25 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferSupervisor"
"Get History Special Transfer Test Fee Admin","11090","historySpecialTransferTestFeeAdmin","Surefire suite","Mon Aug 24 08:13:28 UTC 2026","passed","Mon Aug 24 08:13:39 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestFeeAdmin"
"","7750","listCashDeposit","Surefire suite","Mon Aug 24 08:58:42 UTC 2026","passed","Mon Aug 24 08:58:49 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Mutasi Transfer Balance","9949","mutasiTransferBalance","Surefire suite","Mon Aug 24 09:10:40 UTC 2026","passed","Mon Aug 24 09:10:50 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Test Get Report RRN Dispute","4741","getReportRRNAdmin","Surefire suite","Mon Aug 24 09:16:57 UTC 2026","passed","Mon Aug 24 09:17:02 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportRRNAdmin"
"Login Merchant dengan Password Kosong","3059","testLoginEmptyPassword","Surefire suite","Mon Aug 24 08:03:38 UTC 2026","passed","Mon Aug 24 08:03:41 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginEmptyPassword"
