"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","25272","approvedSpecialTransferSupervisorBalance","Surefire suite","Wed Aug 19 08:51:27 UTC 2026","passed","Wed Aug 19 08:51:52 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Get Balance Merchant with Login Admin","8708","getBalanceAdmin","Surefire suite","Wed Aug 19 08:44:42 UTC 2026","passed","Wed Aug 19 08:44:50 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Request Refund Manual Transfer Merchant","7793","refundManualTransferMerchant","Surefire suite","Wed Aug 19 09:25:37 UTC 2026","passed","Wed Aug 19 09:25:45 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundManualTransferMerchant"
"Normal Special Transfer Success","10112","transfer","Surefire suite","Wed Aug 19 08:27:37 UTC 2026","passed","Wed Aug 19 08:27:47 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"Get Balance Marketing","5026","getBalanceMarketing","Surefire suite","Wed Aug 19 08:45:10 UTC 2026","passed","Wed Aug 19 08:45:15 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"","9115","generateOpenQRCode","Surefire suite","Wed Aug 19 08:19:13 UTC 2026","passed","Wed Aug 19 08:19:22 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"","5132","generateQRCode","Surefire suite","Wed Aug 19 08:19:25 UTC 2026","passed","Wed Aug 19 08:19:30 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"Normal Manual Transfer Success with Account Supervisor","11200","manualTransferSupervisor","Surefire suite","Wed Aug 19 08:32:18 UTC 2026","passed","Wed Aug 19 08:32:29 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Inquiry Test Transfer Admin Crypto","4881","inquiryTransferAdminCrypto","Surefire suite","Wed Aug 19 08:20:45 UTC 2026","passed","Wed Aug 19 08:20:49 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransferAdminCrypto"
"Inquiry Test Flop Transfer Merchant Supervisor","5586","inquiryFlopTransferSupervisor","Surefire suite","Wed Aug 19 08:39:38 UTC 2026","passed","Wed Aug 19 08:39:43 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Normal Flop Supervisor Transfer Success","7631","flopTransferSupervisor","Surefire suite","Wed Aug 19 08:41:02 UTC 2026","passed","Wed Aug 19 08:41:10 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Get History QR","6665","historyQRTest","Surefire suite","Wed Aug 19 08:08:17 UTC 2026","passed","Wed Aug 19 08:08:24 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"Get History Transfer Test CS","11352","historyTransferTestCS","Surefire suite","Wed Aug 19 08:16:26 UTC 2026","passed","Wed Aug 19 08:16:37 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Get History Transfer Test Supervisor","8465","historyTransferTestSupervisor","Surefire suite","Wed Aug 19 08:16:40 UTC 2026","passed","Wed Aug 19 08:16:49 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Normal Special Transfer Success Admin Crypto","9256","specialTransferAdminCrypto","Surefire suite","Wed Aug 19 08:27:11 UTC 2026","passed","Wed Aug 19 08:27:20 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferAdminCrypto"
"Test Approve Manual Transfer Supervisor dengan check Fee di Admin Crypto dan Admin Fee","41370","approvedCashDepositBalanceSupervisor","Surefire suite","Wed Aug 19 08:49:23 UTC 2026","passed","Wed Aug 19 08:50:05 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalanceSupervisor"
"Inquiry Test Flop Transfer Admin Crypto","8632","inquiryFlopTransferAdminCrypto","Surefire suite","Wed Aug 19 08:39:26 UTC 2026","passed","Wed Aug 19 08:39:34 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferAdminCrypto"
"Test Get Bank Statement","7960","getReportBankStatementAdmin","Surefire suite","Wed Aug 19 09:15:50 UTC 2026","passed","Wed Aug 19 09:15:58 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportBankStatementAdmin"
"Generate QR Success with Fee Admin","31743","generateQRBalanceFeeAdmin","Surefire suite","Wed Aug 19 08:42:14 UTC 2026","passed","Wed Aug 19 08:42:45 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Test Approved Special Transfer Supervisor","11425","approvedSpecialTransferSupervisor","Surefire suite","Wed Aug 19 08:51:12 UTC 2026","passed","Wed Aug 19 08:51:24 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Get History USDT Transfer Supervisor on Login CS Admin","11420","historyUSDTTransferSupervisorTestCSAdmin","Surefire suite","Wed Aug 19 08:17:06 UTC 2026","passed","Wed Aug 19 08:17:17 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferSupervisorTestCSAdmin"
"Get History Manual Transfer Test CS","10808","historyManualTransferTestCS","Surefire suite","Wed Aug 19 08:13:16 UTC 2026","passed","Wed Aug 19 08:13:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Success Login Admin Crypto","3418","testLoginAdminCrypto","Surefire suite","Wed Aug 19 08:06:06 UTC 2026","passed","Wed Aug 19 08:06:09 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
"Test Get Report Transaction CS","4794","getReportTransactionCS","Surefire suite","Wed Aug 19 09:16:40 UTC 2026","passed","Wed Aug 19 09:16:45 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionCS"
"Mutasi Special Transfer Balance","25232","mutasiSpecialTransferBalance","Surefire suite","Wed Aug 19 09:06:36 UTC 2026","passed","Wed Aug 19 09:07:01 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"Mutasi Manual Transfer CS","26730","mutasiManualTransferCS","Surefire suite","Wed Aug 19 09:04:42 UTC 2026","passed","Wed Aug 19 09:05:08 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferCS"
"Inquiry Test Manual Transfer Admin Crypto","4986","inquiryManualTransferAdminCrypto","Surefire suite","Wed Aug 19 08:30:51 UTC 2026","passed","Wed Aug 19 08:30:56 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferAdminCrypto"
"Inquiry Test USDT Transfer Admin Crypto","5006","inquiryUSDTAdminCrypto","Surefire suite","Wed Aug 19 08:35:16 UTC 2026","passed","Wed Aug 19 08:35:21 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDTAdminCrypto"
"Transfer Different Partner Reference, Transfer to Manual Transfer","21211","trfPartnerRefTransferFailed","Surefire suite","Wed Aug 19 08:33:35 UTC 2026","passed","Wed Aug 19 08:33:56 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Inquiry Test Transfer Merchant","8209","inquiryTransfer","Surefire suite","Wed Aug 19 08:20:33 UTC 2026","passed","Wed Aug 19 08:20:41 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Test Get Report Transaction Supervisor","4664","getReportTransactionSupervisor","Surefire suite","Wed Aug 19 09:16:56 UTC 2026","passed","Wed Aug 19 09:17:01 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionSupervisor"
"Mutasi Special Transfer Balance Supervisor","25780","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Wed Aug 19 09:07:32 UTC 2026","passed","Wed Aug 19 09:07:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"Inquiry Test Flop Transfer Merchant","5453","inquiryTransfer","Surefire suite","Wed Aug 19 08:39:46 UTC 2026","passed","Wed Aug 19 08:39:52 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryTransfer"
"Test Approved Special Transfer","11910","approvedSpecialTransfer","Surefire suite","Wed Aug 19 08:50:29 UTC 2026","passed","Wed Aug 19 08:50:41 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Get History Flop Transfer Test Admin","11596","historyFlopTransferTestAdmin","Surefire suite","Wed Aug 19 08:11:39 UTC 2026","passed","Wed Aug 19 08:11:51 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestAdmin"
"Get History Special Transfer Test Supervisor","8356","historySpecialTransferTestSupervisor","Surefire suite","Wed Aug 19 08:15:18 UTC 2026","passed","Wed Aug 19 08:15:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Reset Pin Admin","7598","resetPinAdmin","Surefire suite","Wed Aug 19 09:31:01 UTC 2026","passed","Wed Aug 19 09:31:09 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinAdmin"
"Mutasi Transfer Supervisor","8435","mutasiTransferSupervisor","Surefire suite","Wed Aug 19 09:10:36 UTC 2026","passed","Wed Aug 19 09:10:45 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisor"
"Reset Password Admin Crypto","4997","resetPasswordAdminCrypto","Surefire suite","Wed Aug 19 09:28:54 UTC 2026","passed","Wed Aug 19 09:28:59 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordAdminCrypto"
"Mutasi Transfer Supervisor Balance CS","13101","mutasiTransferSupervisorBalanceCS","Surefire suite","Wed Aug 19 09:11:01 UTC 2026","passed","Wed Aug 19 09:11:14 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalanceCS"
"Inquiry Test Transfer Merchant Supervisor","5048","inquiryTransferSupervisor","Surefire suite","Wed Aug 19 08:20:52 UTC 2026","passed","Wed Aug 19 08:20:58 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransferSupervisor"
"Get History Transfer Merchant on Login CS Admin","12356","historyTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 19 08:15:30 UTC 2026","passed","Wed Aug 19 08:15:42 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferMerchantTestCSAdmin"
"Success Assignment Cash Deposit Supervisor","15999","assignCashDepositSupervisorTest","Surefire suite","Wed Aug 19 08:59:20 UTC 2026","passed","Wed Aug 19 08:59:36 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositSupervisorTest"
"Transfer Different Partner Reference, Manual Transfer to Transfer","20221","trfPartnerRefManualFailed","Surefire suite","Wed Aug 19 08:28:15 UTC 2026","passed","Wed Aug 19 08:28:36 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Transfer Different Partner Reference, Manual Transfer to Transfer","20500","trfPartnerRefManualFailed","Surefire suite","Wed Aug 19 08:22:58 UTC 2026","passed","Wed Aug 19 08:23:18 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Success Login CS Admin","3123","testLoginCSAdmin","Surefire suite","Wed Aug 19 08:06:25 UTC 2026","passed","Wed Aug 19 08:06:28 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCSAdmin"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","20784","trfPartnerRefUSDTFailed","Surefire suite","Wed Aug 19 08:33:59 UTC 2026","passed","Wed Aug 19 08:34:20 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Reset Pin Group","2997","resetPinGroup","Surefire suite","Wed Aug 19 09:31:44 UTC 2026","failed","Wed Aug 19 09:31:47 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinGroup"
"Mutasi USDT Transfer","31292","mutasiUSDTTransfer","Surefire suite","Wed Aug 19 09:11:32 UTC 2026","passed","Wed Aug 19 09:12:03 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Get History QR Admin","10013","historyQRTestAdmin","Surefire suite","Wed Aug 19 08:08:27 UTC 2026","passed","Wed Aug 19 08:08:37 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestAdmin"
"Get History Flop Transfer Test CS","11974","historyFlopTransferTestCS","Surefire suite","Wed Aug 19 08:11:54 UTC 2026","passed","Wed Aug 19 08:12:06 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestCS"
"","4915","generateQRCodeClosed","Surefire suite","Wed Aug 19 08:19:33 UTC 2026","passed","Wed Aug 19 08:19:38 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Edit Company Cs Admin","4778","editCompanyCsAdmin","Surefire suite","Wed Aug 19 09:20:10 UTC 2026","passed","Wed Aug 19 09:20:15 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","editCompanyCsAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","20709","trfPartnerRefUSDTFailed","Surefire suite","Wed Aug 19 08:29:02 UTC 2026","passed","Wed Aug 19 08:29:22 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Special Transfer Balance CS","25469","mutasiSpecialTransferBalanceCS","Surefire suite","Wed Aug 19 09:07:04 UTC 2026","passed","Wed Aug 19 09:07:29 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Mutasi Special Transfer Supervisor","21178","mutasiSpecialTransferSupervisor","Surefire suite","Wed Aug 19 09:08:53 UTC 2026","passed","Wed Aug 19 09:09:14 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"Success Login Supervisor With Captcha","3027","testLoginSupervisor","Surefire suite","Wed Aug 19 08:06:43 UTC 2026","passed","Wed Aug 19 08:06:46 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Mutasi Company Admin","7964","mutasiCompanyAdmin","Surefire suite","Wed Aug 19 09:01:38 UTC 2026","passed","Wed Aug 19 09:01:46 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiCompanyAdmin"
"Test Approved Manual Transfer Supervisor","18132","approvedCashDepositSupervisor","Surefire suite","Wed Aug 19 08:50:08 UTC 2026","passed","Wed Aug 19 08:50:26 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositSupervisor"
"Get History QR Supervisor Success Paid","11007","historyQRTestPaidSupervisor","Surefire suite","Wed Aug 19 08:09:32 UTC 2026","passed","Wed Aug 19 08:09:43 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidSupervisor"
"Test Get Report Transfer Merchant","4905","getReportBatchAdmin","Surefire suite","Wed Aug 19 09:16:01 UTC 2026","passed","Wed Aug 19 09:16:06 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportBatchAdmin"
"Reset Password Group","3129","resetPasswordGroup","Surefire suite","Wed Aug 19 09:29:26 UTC 2026","failed","Wed Aug 19 09:29:30 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordGroup"
"Mutasi Manual Transfer Balance CS","31659","mutasiManualTransferBalanceSupervisorCS","Surefire suite","Wed Aug 19 09:04:07 UTC 2026","passed","Wed Aug 19 09:04:39 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisorCS"
"Normal Flop Transfer Success","7227","transfer","Surefire suite","Wed Aug 19 08:41:13 UTC 2026","passed","Wed Aug 19 08:41:20 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"Mutasi Transfer","8589","mutasiTransfer","Surefire suite","Wed Aug 19 09:09:41 UTC 2026","passed","Wed Aug 19 09:09:49 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"Transfer with Wrong Pin","22593","transferWrongPin","Surefire suite","Wed Aug 19 08:22:32 UTC 2026","passed","Wed Aug 19 08:22:55 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Normal Transfer Success","7021","transferAdminCrypto","Surefire suite","Wed Aug 19 08:21:59 UTC 2026","passed","Wed Aug 19 08:22:06 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferAdminCrypto"
"Success Login Customer Service","3231","testLoginCS","Surefire suite","Wed Aug 19 08:06:18 UTC 2026","passed","Wed Aug 19 08:06:22 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Reset Password Merchant","4517","resetPasswordMerchant","Surefire suite","Wed Aug 19 09:29:40 UTC 2026","passed","Wed Aug 19 09:29:45 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordMerchant"
"Get History Flop Transfer Merchant on Login CS Admin","15257","historyFlopTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 19 08:10:54 UTC 2026","passed","Wed Aug 19 08:11:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferMerchantTestCSAdmin"
"Get History Flop Transfer Test","8906","historyFlopTransferTest","Surefire suite","Wed Aug 19 08:11:27 UTC 2026","passed","Wed Aug 19 08:11:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Normal Transfer with Account Supervisor","6710","transferSupervisor","Surefire suite","Wed Aug 19 08:22:23 UTC 2026","passed","Wed Aug 19 08:22:29 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","41816","approvedCashDepositBalance","Surefire suite","Wed Aug 19 08:48:38 UTC 2026","passed","Wed Aug 19 08:49:20 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"Test Rejected Special Transfer Supervisor","11202","rejectedSpecialTransferSupervisor","Surefire suite","Wed Aug 19 08:54:41 UTC 2026","passed","Wed Aug 19 08:54:52 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"","10979","getCompanyDetail","Surefire suite","Wed Aug 19 09:22:34 UTC 2026","passed","Wed Aug 19 09:22:45 UTC 2026","testcases.backoffice.CheckCompanyDetailTest","Surefire test","testcases.backoffice.CheckCompanyDetailTest","getCompanyDetail"
"Get History Special Transfer Test Fee Admin","11159","historySpecialTransferTestFeeAdmin","Surefire suite","Wed Aug 19 08:15:04 UTC 2026","passed","Wed Aug 19 08:15:15 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestFeeAdmin"
"Mutasi Manual Transfer Supervisor","27132","mutasiManualTransferSupervisor","Surefire suite","Wed Aug 19 09:05:11 UTC 2026","passed","Wed Aug 19 09:05:38 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisor"
"Mutasi Special Transfer","20823","mutasiSpecialTransfer","Surefire suite","Wed Aug 19 09:06:12 UTC 2026","passed","Wed Aug 19 09:06:33 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransfer"
"Inquiry Test USDT Transfer Merchant","7702","inquiryUSDT","Surefire suite","Wed Aug 19 08:35:05 UTC 2026","passed","Wed Aug 19 08:35:13 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Normal Flop Transfer Success Admin Crypto","10734","flopTransferAdminCrypto","Surefire suite","Wed Aug 19 08:40:48 UTC 2026","passed","Wed Aug 19 08:40:59 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferAdminCrypto"
"Get History Transfer Test Admin","11462","historyTransferTestAdmin","Surefire suite","Wed Aug 19 08:16:11 UTC 2026","passed","Wed Aug 19 08:16:23 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestAdmin"
"Success Login Marketing","3266","testLoginMarketing","Surefire suite","Wed Aug 19 08:06:37 UTC 2026","passed","Wed Aug 19 08:06:40 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"Transfer Different Partner Reference, Transfer to USDT Transfer","20862","trfPartnerRefTransferFailed","Surefire suite","Wed Aug 19 08:37:55 UTC 2026","passed","Wed Aug 19 08:38:16 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Generate QR Success with before and after Balance","11898","generateQRTestPaidBalance","Surefire suite","Wed Aug 19 08:43:21 UTC 2026","passed","Wed Aug 19 08:43:32 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"Test Get Report Transaction Group","4836","getReportTransactionAdmin","Surefire suite","Wed Aug 19 09:16:33 UTC 2026","passed","Wed Aug 19 09:16:37 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionAdmin"
