"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Normal Manual Transfer Success with Account Supervisor","13895","manualTransferSupervisor","Surefire suite","Mon Jul 13 03:45:29 UTC 2026","passed","Mon Jul 13 03:45:43 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"","8110","getBalanceAdmin","Surefire suite","Mon Jul 13 03:56:28 UTC 2026","passed","Mon Jul 13 03:56:36 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6390","trfPartnerRefUSDTFailed","Surefire suite","Mon Jul 13 03:39:42 UTC 2026","passed","Mon Jul 13 03:39:48 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"Normal Manual Transfer Success","22715","transfer","Surefire suite","Mon Jul 13 03:45:46 UTC 2026","passed","Mon Jul 13 03:46:09 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
"","6821","usdtTransferSupervisor","Surefire suite","Mon Jul 13 03:50:08 UTC 2026","passed","Mon Jul 13 03:50:15 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"","7897","historyUSDTTransferTest","Surefire suite","Mon Jul 13 03:33:14 UTC 2026","passed","Mon Jul 13 03:33:22 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Transfer Different Partner Reference, Transfer to USDT Transfer","7112","trfPartnerRefTransferFailed","Surefire suite","Mon Jul 13 03:49:58 UTC 2026","passed","Mon Jul 13 03:50:05 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Test Approved USDT Tanpa URL","17715","approvedUSDT","Surefire suite","Mon Jul 13 03:59:43 UTC 2026","passed","Mon Jul 13 04:00:01 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"Transfer Different Partner Reference, Special Transfer to Transfer","6688","trfPartnerRefSpecialFailed","Surefire suite","Mon Jul 13 03:39:10 UTC 2026","passed","Mon Jul 13 03:39:17 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"","4805","getBalanceMerchant","Surefire suite","Mon Jul 13 03:56:47 UTC 2026","passed","Mon Jul 13 03:56:52 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"","24741","historyTransferTest","Surefire suite","Mon Jul 13 03:31:55 UTC 2026","passed","Mon Jul 13 03:32:20 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"","12490","historyManualTransferTest","Surefire suite","Mon Jul 13 03:29:58 UTC 2026","passed","Mon Jul 13 03:30:11 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"","4794","generateQRCodeFailed","Surefire suite","Mon Jul 13 03:34:53 UTC 2026","passed","Mon Jul 13 03:34:57 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"","24134","historyTransferTestCS","Surefire suite","Mon Jul 13 03:32:23 UTC 2026","passed","Mon Jul 13 03:32:47 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"","10962","historyUSDTTransferTestCS","Surefire suite","Mon Jul 13 03:33:25 UTC 2026","passed","Mon Jul 13 03:33:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Success Assignment Cash Deposit","27640","assignCashDepositTest","Surefire suite","Mon Jul 13 04:04:30 UTC 2026","passed","Mon Jul 13 04:04:58 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Transfer with Wrong Pin","6326","transferWrongPin","Surefire suite","Mon Jul 13 03:49:17 UTC 2026","passed","Mon Jul 13 03:49:23 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferWrongPin"
"Success Login Merchant","5567","testLoginAdmin","Surefire suite","Mon Jul 13 03:26:35 UTC 2026","passed","Mon Jul 13 03:26:41 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"","8549","historyManualTransferTestSupervisor","Surefire suite","Mon Jul 13 03:30:41 UTC 2026","passed","Mon Jul 13 03:30:50 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Transfer Different Partner Reference, Transfer to Manual Transfer","6794","trfPartnerRefTransferFailed","Surefire suite","Mon Jul 13 03:46:43 UTC 2026","passed","Mon Jul 13 03:46:50 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Success Login Customer Service","3309","testLoginCS","Surefire suite","Mon Jul 13 03:26:58 UTC 2026","passed","Mon Jul 13 03:27:01 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Success Assignment USDT","13077","assignUSDTTest","Surefire suite","Mon Jul 13 04:05:01 UTC 2026","passed","Mon Jul 13 04:05:14 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Success Login Supervisor With Captcha","3241","testLoginSupervisor","Surefire suite","Mon Jul 13 03:27:10 UTC 2026","passed","Mon Jul 13 03:27:13 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Generate QR Success with Fee Admin","15905","generateQRBalanceFeeAdmin","Surefire suite","Mon Jul 13 03:53:08 UTC 2026","broken","Mon Jul 13 03:53:24 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"","10390","historyQRTest","Surefire suite","Mon Jul 13 03:28:21 UTC 2026","passed","Mon Jul 13 03:28:32 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"","7057","listCashDeposit","Surefire suite","Mon Jul 13 04:03:15 UTC 2026","passed","Mon Jul 13 04:03:23 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Test Approved USDT Tanpa URL","18313","approvedUSDTwithoutURL","Surefire suite","Mon Jul 13 04:00:04 UTC 2026","failed","Mon Jul 13 04:00:22 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","6925","trfPartnerRefManualFailed","Surefire suite","Mon Jul 13 03:49:26 UTC 2026","passed","Mon Jul 13 03:49:33 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"","21050","historyTransferTestSupervisor","Surefire suite","Mon Jul 13 03:32:50 UTC 2026","passed","Mon Jul 13 03:33:11 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Normal Transfer Success","29063","transfer","Surefire suite","Mon Jul 13 03:36:57 UTC 2026","passed","Mon Jul 13 03:37:26 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"","7186","inquirySpecialTransfer","Surefire suite","Mon Jul 13 03:40:54 UTC 2026","passed","Mon Jul 13 03:41:01 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","46057","settlementUSDT","Surefire suite","Mon Jul 13 04:01:33 UTC 2026","passed","Mon Jul 13 04:02:19 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Success Login Marketing","3090","testLoginMarketing","Surefire suite","Mon Jul 13 03:27:04 UTC 2026","passed","Mon Jul 13 03:27:07 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"","20783","historySpecialTransferTest","Surefire suite","Mon Jul 13 03:30:53 UTC 2026","passed","Mon Jul 13 03:31:14 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"Transfer Different Partner Reference, USDT Transfer to Transfer","18790","trfPartnerRefSpecialFailed","Surefire suite","Mon Jul 13 03:49:36 UTC 2026","passed","Mon Jul 13 03:49:55 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
"","4943","generateQRCode","Surefire suite","Mon Jul 13 03:34:37 UTC 2026","passed","Mon Jul 13 03:34:42 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"","19847","inquiryTransfer","Surefire suite","Mon Jul 13 03:35:47 UTC 2026","passed","Mon Jul 13 03:36:07 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"","4967","getBalanceAdminCrypto","Surefire suite","Mon Jul 13 03:56:39 UTC 2026","passed","Mon Jul 13 03:56:44 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Test Approved Special Transfer","24230","approvedSpecialTransfer","Surefire suite","Mon Jul 13 03:59:16 UTC 2026","failed","Mon Jul 13 03:59:40 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"","9671","historyQRTestSupervisor","Surefire suite","Mon Jul 13 03:28:59 UTC 2026","passed","Mon Jul 13 03:29:08 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"Success Login Admin Crypto","3980","testLoginAdminCrypto","Surefire suite","Mon Jul 13 03:26:44 UTC 2026","passed","Mon Jul 13 03:26:48 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
"","5036","generateQRCodeClosed","Surefire suite","Mon Jul 13 03:34:45 UTC 2026","passed","Mon Jul 13 03:34:50 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6774","trfPartnerRefUSDTFailed","Surefire suite","Mon Jul 13 03:43:34 UTC 2026","passed","Mon Jul 13 03:43:41 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Test Approved Manual Transfer","30174","rejectedCashDeposit","Surefire suite","Mon Jul 13 04:00:25 UTC 2026","passed","Mon Jul 13 04:00:55 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Test Rejected Special Transfer","11860","rejectedSpecialTransfer","Surefire suite","Mon Jul 13 04:00:58 UTC 2026","passed","Mon Jul 13 04:01:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Transfer with Wrong Pin","7111","transferWrongPin","Surefire suite","Mon Jul 13 03:46:12 UTC 2026","passed","Mon Jul 13 03:46:19 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6737","trfPartnerRefManualFailed","Surefire suite","Mon Jul 13 03:43:03 UTC 2026","passed","Mon Jul 13 03:43:10 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Test Reject USDT","17356","rejectedUSDT","Surefire suite","Mon Jul 13 04:01:13 UTC 2026","passed","Mon Jul 13 04:01:30 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","18387","trfPartnerRefManualFailed","Surefire suite","Mon Jul 13 03:46:22 UTC 2026","passed","Mon Jul 13 03:46:40 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Transfer with Wrong Pin","18234","transferWrongPin","Surefire suite","Mon Jul 13 03:38:18 UTC 2026","passed","Mon Jul 13 03:38:36 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Test Approved Manual Transfer","32313","approvedCashDeposit","Surefire suite","Mon Jul 13 03:57:56 UTC 2026","passed","Mon Jul 13 03:58:28 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","18853","trfPartnerRefManualSpvFailed","Surefire suite","Mon Jul 13 03:38:48 UTC 2026","passed","Mon Jul 13 03:39:07 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6694","trfPartnerRefManualFailed","Surefire suite","Mon Jul 13 03:38:39 UTC 2026","passed","Mon Jul 13 03:38:45 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Transfer Success with before and after Balance","23030","transferBalance","Surefire suite","Mon Jul 13 03:37:29 UTC 2026","passed","Mon Jul 13 03:37:52 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"","9753","historyQRTestCS","Surefire suite","Mon Jul 13 03:28:35 UTC 2026","passed","Mon Jul 13 03:28:44 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Transfer Different Partner Reference, Transfer to Special Transfer","18311","trfPartnerRefTransferFailed","Surefire suite","Mon Jul 13 03:43:13 UTC 2026","passed","Mon Jul 13 03:43:31 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"","18942","inquiryManualTransfer","Surefire suite","Mon Jul 13 03:44:22 UTC 2026","passed","Mon Jul 13 03:44:41 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"","8400","getBalanceAdmin","Surefire suite","Mon Jul 13 03:54:58 UTC 2026","passed","Mon Jul 13 03:55:06 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Generate QR Success with before and after Balance","12899","generateQRBalanceFeeMarketing","Surefire suite","Mon Jul 13 03:53:27 UTC 2026","broken","Mon Jul 13 03:53:40 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"","7183","inquiryUSDT","Surefire suite","Mon Jul 13 03:47:57 UTC 2026","passed","Mon Jul 13 03:48:04 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Transfer Different Parner Reference Supervisor, USDT Transfer to Transfer","6376","trfPartnerRefUSDTSpvFailed","Surefire suite","Mon Jul 13 03:39:51 UTC 2026","passed","Mon Jul 13 03:39:58 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTSpvFailed"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","18733","trfPartnerRefSpecialSpvFailed","Surefire suite","Mon Jul 13 03:39:20 UTC 2026","passed","Mon Jul 13 03:39:39 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"Normal Transfer with Account Supervisor","19476","transferSupervisor","Surefire suite","Mon Jul 13 03:37:55 UTC 2026","passed","Mon Jul 13 03:38:14 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"","7888","historyUSDTTransferTestSupervisor","Surefire suite","Mon Jul 13 03:33:39 UTC 2026","passed","Mon Jul 13 03:33:47 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","18384","trfPartnerRefUSDTFailed","Surefire suite","Mon Jul 13 03:46:53 UTC 2026","passed","Mon Jul 13 03:47:11 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Success Login Backoffice","3505","testLoginBackoffice","Surefire suite","Mon Jul 13 03:26:51 UTC 2026","passed","Mon Jul 13 03:26:55 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"","4991","getBalanceMarketing","Surefire suite","Mon Jul 13 03:55:09 UTC 2026","passed","Mon Jul 13 03:55:14 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"","11488","historySpecialTransferTestCS","Surefire suite","Mon Jul 13 03:31:17 UTC 2026","passed","Mon Jul 13 03:31:28 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"","8245","historyQRTestPaid","Surefire suite","Mon Jul 13 03:28:47 UTC 2026","passed","Mon Jul 13 03:28:56 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"","24346","historyManualTransferTestCS","Surefire suite","Mon Jul 13 03:30:14 UTC 2026","passed","Mon Jul 13 03:30:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Success Login Merchant","3314","testLoginWithCaptcha","Surefire suite","Mon Jul 13 03:27:16 UTC 2026","passed","Mon Jul 13 03:27:20 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Special Transfer Success with before and after Balance","25674","specialTransferSupervisor","Surefire suite","Mon Jul 13 03:41:59 UTC 2026","passed","Mon Jul 13 03:42:25 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"","20768","historySpecialTransferTestSupervisor","Surefire suite","Mon Jul 13 03:31:31 UTC 2026","passed","Mon Jul 13 03:31:52 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Generate QR Success paid","6606","paidQR","Surefire suite","Mon Jul 13 03:53:59 UTC 2026","passed","Mon Jul 13 03:54:05 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
