"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Request Refund Transfer Supervisor","4701","refundTransferSupervisor","Surefire suite","Wed Aug 26 07:20:55 UTC 2026","passed","Wed Aug 26 07:21:00 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferSupervisor"
"Success Login Marketing","3097","testLoginMarketing","Surefire suite","Wed Aug 26 05:47:43 UTC 2026","passed","Wed Aug 26 05:47:46 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"Get History QR Open Merchant on login CS Admin","20353","historyQROpenMerchantCSAdmin","Surefire suite","Wed Aug 26 05:49:43 UTC 2026","passed","Wed Aug 26 05:50:04 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQROpenMerchantCSAdmin"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","20185","trfPartnerRefManualFailed","Surefire suite","Wed Aug 26 06:25:56 UTC 2026","passed","Wed Aug 26 06:26:16 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Normal Special Transfer Success","9870","transfer","Surefire suite","Wed Aug 26 06:14:46 UTC 2026","passed","Wed Aug 26 06:14:56 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"Normal Special Transfer Success Admin Crypto","9796","specialTransferAdminCrypto","Surefire suite","Wed Aug 26 06:14:07 UTC 2026","passed","Wed Aug 26 06:14:16 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferAdminCrypto"
"Inquiry Test Manual Transfer Merchant Supervisor","4753","inquiryManualTransferSupervisor","Surefire suite","Wed Aug 26 06:17:52 UTC 2026","passed","Wed Aug 26 06:17:56 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferSupervisor"
"Get Balance Merchant with Login CS","4744","getBalanceMerchantLoginCS","Surefire suite","Wed Aug 26 06:34:48 UTC 2026","passed","Wed Aug 26 06:34:53 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginCS"
"Request Refund Special Transfer Merchant","4879","refundSpecialTransferMerchant","Surefire suite","Wed Aug 26 07:20:24 UTC 2026","passed","Wed Aug 26 07:20:29 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundSpecialTransferMerchant"
"Success Login Group","3093","testLoginGroup","Surefire suite","Wed Aug 26 05:47:37 UTC 2026","passed","Wed Aug 26 05:47:40 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginGroup"
"Normal Transfer Success","7190","transferAdminCrypto","Surefire suite","Wed Aug 26 06:05:04 UTC 2026","passed","Wed Aug 26 06:05:12 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferAdminCrypto"
"Test Get Report Transfer Company","9285","getReportTransferAdminCrypto","Surefire suite","Wed Aug 26 07:11:33 UTC 2026","passed","Wed Aug 26 07:11:43 UTC 2026","testcases.report.ReportTransferTest","Surefire test","testcases.report.ReportTransferTest","getReportTransferAdminCrypto"
"Transfer with Wrong Pin","24808","transferWrongPin","Surefire suite","Wed Aug 26 06:14:59 UTC 2026","passed","Wed Aug 26 06:15:24 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Get History Manual Transfer Test Admin Crypto","7888","historyManualTransferTestAdminCrypto","Surefire suite","Wed Aug 26 05:55:26 UTC 2026","failed","Wed Aug 26 05:55:34 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdminCrypto"
"Add Currency USDT Cs Admin","6846","addCurrencyCsAdmin","Surefire suite","Wed Aug 26 07:15:54 UTC 2026","passed","Wed Aug 26 07:16:01 UTC 2026","testcases.backoffice.AddCurrencyTest","Surefire test","testcases.backoffice.AddCurrencyTest","addCurrencyCsAdmin"
"Reset Pin CS Admin","4987","resetPinCSAdmin","Surefire suite","Wed Aug 26 07:32:48 UTC 2026","passed","Wed Aug 26 07:32:53 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinCSAdmin"
"List User Backoffice Dengan Token Tidak Valid","1462","listUsersWithInvalidToken","Surefire suite","Wed Aug 26 07:27:33 UTC 2026","passed","Wed Aug 26 07:27:34 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithInvalidToken"
"List Refund Dengan Ukuran Halaman Sangat Besar","4906","listRefundWithHugeSize","Surefire suite","Wed Aug 26 07:23:08 UTC 2026","passed","Wed Aug 26 07:23:13 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithHugeSize"
"List Refund Menggunakan Login Backoffice","4681","listRefundWithBackofficeLogin","Surefire suite","Wed Aug 26 07:22:37 UTC 2026","passed","Wed Aug 26 07:22:42 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithBackofficeLogin"
"Get History Special Transfer Test CS","11262","historySpecialTransferTestCS","Surefire suite","Wed Aug 26 05:57:31 UTC 2026","failed","Wed Aug 26 05:57:42 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Get History Transfer Test CS","11260","historyTransferTestCS","Surefire suite","Wed Aug 26 05:59:17 UTC 2026","failed","Wed Aug 26 05:59:28 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Mutasi Company Admin","8208","mutasiCompanyAdmin","Surefire suite","Wed Aug 26 06:54:39 UTC 2026","passed","Wed Aug 26 06:54:48 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiCompanyAdmin"
"Get History USDT Transfer Merchant on Login CS Admin","11032","historyUSDTTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 26 05:59:42 UTC 2026","failed","Wed Aug 26 05:59:53 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferMerchantTestCSAdmin"
"Test Approved Special Transfer","12074","approvedSpecialTransfer","Surefire suite","Wed Aug 26 06:42:57 UTC 2026","passed","Wed Aug 26 06:43:09 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","20386","trfPartnerRefUSDTFailed","Surefire suite","Wed Aug 26 06:20:46 UTC 2026","passed","Wed Aug 26 06:21:07 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"List User Backoffice Dengan Page/Size Negatif - Menemukan Bug Gateway Timeout","4639","listUsersWithNegativePageSize","Surefire suite","Wed Aug 26 07:28:00 UTC 2026","passed","Wed Aug 26 07:28:04 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithNegativePageSize"
"Get History Special Transfer Merchant on Login CS Admin","11686","historySpecialTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 26 05:56:24 UTC 2026","failed","Wed Aug 26 05:56:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferMerchantTestCSAdmin"
"Mutasi Special Transfer Supervisor CS","20636","mutasiSpecialTransferSupervisorCS","Surefire suite","Wed Aug 26 07:02:24 UTC 2026","passed","Wed Aug 26 07:02:45 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisorCS"
"Add Merchant From CS Admin","4878","addCompanyCsAdmin","Surefire suite","Wed Aug 26 07:13:03 UTC 2026","passed","Wed Aug 26 07:13:08 UTC 2026","testcases.backoffice.AddCompanyTest","Surefire test","testcases.backoffice.AddCompanyTest","addCompanyCsAdmin"
"Get User Marketing Backoffice","4693","getUserSuperBO","Surefire suite","Wed Aug 26 06:39:24 UTC 2026","passed","Wed Aug 26 06:39:29 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getUserSuperBO"
"Normal Flop Transfer Balance Success","12372","flopTransferBalance","Surefire suite","Wed Aug 26 06:30:01 UTC 2026","passed","Wed Aug 26 06:30:13 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferBalance"
"Login Merchant tanpa Parameter Captcha","2913","testLoginMissingCaptchaParam","Surefire suite","Wed Aug 26 05:47:49 UTC 2026","passed","Wed Aug 26 05:47:52 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingCaptchaParam"
"Get Balance Admin Transfer","8298","getBalanceAdmin","Surefire suite","Wed Aug 26 06:36:16 UTC 2026","passed","Wed Aug 26 06:36:24 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Get Dashboard Backoffice Menggunakan Login CS Admin","4572","getDashboardWithCSAdminLogin","Surefire suite","Wed Aug 26 06:38:05 UTC 2026","passed","Wed Aug 26 06:38:09 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithCSAdminLogin"
"Reset Pin Group","4882","resetPinGroup","Surefire suite","Wed Aug 26 07:32:56 UTC 2026","passed","Wed Aug 26 07:33:01 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinGroup"
"Get Balance Company on Login Admin","5044","getBalanceCompanyAdmin","Surefire suite","Wed Aug 26 06:34:24 UTC 2026","passed","Wed Aug 26 06:34:29 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Mutasi Special Transfer Balance","24982","mutasiSpecialTransferBalance","Surefire suite","Wed Aug 26 06:59:31 UTC 2026","passed","Wed Aug 26 06:59:56 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"Test Get Report Transfer Merchant","4676","getReportTransferAdmin","Surefire suite","Wed Aug 26 07:10:20 UTC 2026","failed","Wed Aug 26 07:10:25 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransferAdmin"
"Get History Transfer Test Supervisor","8208","historyTransferTestSupervisor","Surefire suite","Wed Aug 26 05:59:31 UTC 2026","failed","Wed Aug 26 05:59:39 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Get History Flop Transfer Merchant on Login CS Admin","17538","historyFlopTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 26 05:52:51 UTC 2026","failed","Wed Aug 26 05:53:08 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferMerchantTestCSAdmin"
"Test Approved USDT","17215","approvedUSDT","Surefire suite","Wed Aug 26 06:44:23 UTC 2026","passed","Wed Aug 26 06:44:40 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"List User Backoffice Tanpa Body Sama Sekali","4386","listUsersWithoutBody","Surefire suite","Wed Aug 26 07:28:27 UTC 2026","passed","Wed Aug 26 07:28:31 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithoutBody"
"Mutasi Transfer Balance","10153","mutasiTransferBalance","Surefire suite","Wed Aug 26 07:03:10 UTC 2026","passed","Wed Aug 26 07:03:20 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","20500","trfPartnerRefSpecialSpvFailed","Surefire suite","Wed Aug 26 06:07:28 UTC 2026","passed","Wed Aug 26 06:07:48 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"","4841","generateQRCodeClosed","Surefire suite","Wed Aug 26 06:02:34 UTC 2026","passed","Wed Aug 26 06:02:39 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"List User Backoffice Dengan Field Sort Merujuk ke Kolom yang Tidak Ada","4649","listUsersWithInvalidSortField","Surefire suite","Wed Aug 26 07:27:25 UTC 2026","passed","Wed Aug 26 07:27:30 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithInvalidSortField"
"Mutasi Manual Transfer Supervisor","26462","mutasiManualTransferSupervisor","Surefire suite","Wed Aug 26 06:58:09 UTC 2026","passed","Wed Aug 26 06:58:36 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisor"
"Get User Backoffice Menggunakan Login Admin Crypto","4496","getUserWithAdminCryptoLogin","Surefire suite","Wed Aug 26 06:39:32 UTC 2026","passed","Wed Aug 26 06:39:36 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getUserWithAdminCryptoLogin"
"Get History Manual Transfer Test CS","11103","historyManualTransferTestCS","Surefire suite","Wed Aug 26 05:55:37 UTC 2026","failed","Wed Aug 26 05:55:48 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Get Detail User Backoffice Dengan Format User Id Tidak Valid (Bukan ObjectId)","4610","getUsersWithMalformedId","Surefire suite","Wed Aug 26 07:26:11 UTC 2026","passed","Wed Aug 26 07:26:16 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersWithMalformedId"
"Get Group Backoffice Tanpa Login/Header Auth","1430","getGroupWithoutAuth","Surefire suite","Wed Aug 26 06:39:19 UTC 2026","passed","Wed Aug 26 06:39:21 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupWithoutAuth"
"Get History QR Supervisor Success Paid","11050","historyQRTestPaidSupervisor","Surefire suite","Wed Aug 26 05:51:44 UTC 2026","failed","Wed Aug 26 05:51:55 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidSupervisor"
"List User Backoffice Dengan Ukuran Halaman Sangat Besar","5342","listUsersWithHugeSize","Surefire suite","Wed Aug 26 07:27:09 UTC 2026","passed","Wed Aug 26 07:27:15 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithHugeSize"
"List Refund Dengan Field Sort Merujuk ke Kolom yang Tidak Ada","4544","listRefundWithInvalidSortField","Surefire suite","Wed Aug 26 07:23:31 UTC 2026","passed","Wed Aug 26 07:23:36 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithInvalidSortField"
"Get History USDT Transfer Test Admin Crypto","7923","historyUSDTTransferTestAdminCrypto","Surefire suite","Wed Aug 26 06:00:37 UTC 2026","failed","Wed Aug 26 06:00:45 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdminCrypto"
"List Refund Dengan Karakter SQL Injection pada Field Param - Menemukan Bug Internal Server Error","4565","listRefundWithSqlInjectionParam","Surefire suite","Wed Aug 26 07:24:13 UTC 2026","passed","Wed Aug 26 07:24:18 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithSqlInjectionParam"
"Edit User Backoffice","4737","editUserBackoffice","Surefire suite","Wed Aug 26 07:14:48 UTC 2026","passed","Wed Aug 26 07:14:53 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","editUserBackoffice"
"Add Whitelist Ip User CS Admin","7901","addWhitelistIpUserCsAdmin","Surefire suite","Wed Aug 26 07:14:13 UTC 2026","passed","Wed Aug 26 07:14:21 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","addWhitelistIpUserCsAdmin"
"List Refund Dengan Page/Size Negatif - Menemukan Bug Internal Server Error","4547","listRefundWithNegativePageSize","Surefire suite","Wed Aug 26 07:24:06 UTC 2026","passed","Wed Aug 26 07:24:10 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithNegativePageSize"
"List User Backoffice Menggunakan Login CS Admin","4405","listUsersWithCSAdminLogin","Surefire suite","Wed Aug 26 07:26:54 UTC 2026","passed","Wed Aug 26 07:26:59 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithCSAdminLogin"
"Login Backoffice dengan Captcha Salah","3052","testLoginBackofficeWrongCaptcha","Surefire suite","Wed Aug 26 05:46:59 UTC 2026","passed","Wed Aug 26 05:47:02 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackofficeWrongCaptcha"
"List Refund Tanpa Login/Header Auth","1408","listRefundWithoutAuth","Surefire suite","Wed Aug 26 07:24:29 UTC 2026","passed","Wed Aug 26 07:24:30 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithoutAuth"
"Get Group Backoffice Menggunakan Login Admin Crypto","4600","getGroupWithAdminCryptoLogin","Surefire suite","Wed Aug 26 06:39:00 UTC 2026","passed","Wed Aug 26 06:39:04 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupWithAdminCryptoLogin"
"Test Approved Special Transfer Supervisor","11560","approvedSpecialTransferSupervisor","Surefire suite","Wed Aug 26 06:43:40 UTC 2026","passed","Wed Aug 26 06:43:52 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Request Refund Transfer Merchant","4592","refundTransferMerchant","Surefire suite","Wed Aug 26 07:20:47 UTC 2026","passed","Wed Aug 26 07:20:52 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferMerchant"
"Mutasi Transfer CS","12238","mutasiTransferCS","Surefire suite","Wed Aug 26 07:03:39 UTC 2026","passed","Wed Aug 26 07:03:51 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferCS"
"","8756","generateOpenQRCode","Surefire suite","Wed Aug 26 06:02:14 UTC 2026","passed","Wed Aug 26 06:02:23 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Generate QR Success with before and after Balance","10338","generateQRTestPaidBalance","Surefire suite","Wed Aug 26 06:32:50 UTC 2026","failed","Wed Aug 26 06:33:00 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","20269","trfPartnerRefManualSpvFailed","Surefire suite","Wed Aug 26 06:06:42 UTC 2026","passed","Wed Aug 26 06:07:02 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Transfer Different Partner Reference, Transfer to Special Transfer","21061","trfPartnerRefTransferFailed","Surefire suite","Wed Aug 26 06:15:51 UTC 2026","passed","Wed Aug 26 06:16:12 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Get Dashboard Backoffice Menggunakan Login Admin Crypto","4656","getDashboardWithAdminCryptoLogin","Surefire suite","Wed Aug 26 06:37:49 UTC 2026","passed","Wed Aug 26 06:37:54 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithAdminCryptoLogin"
"Transfer with Wrong Pin","22176","transferWrongPin","Surefire suite","Wed Aug 26 06:19:33 UTC 2026","passed","Wed Aug 26 06:19:56 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Test Reject USDT","16950","rejectedUSDT","Surefire suite","Wed Aug 26 06:47:45 UTC 2026","passed","Wed Aug 26 06:48:02 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Generate QR Success paid","6420","paidQR","Surefire suite","Wed Aug 26 06:33:03 UTC 2026","passed","Wed Aug 26 06:33:10 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Get History Manual Transfer Test Admin","11516","historyManualTransferTestAdmin","Surefire suite","Wed Aug 26 05:55:11 UTC 2026","failed","Wed Aug 26 05:55:23 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Generate QR Success with Fee Admin","27638","generateQRBalanceFeeAdmin","Surefire suite","Wed Aug 26 06:31:52 UTC 2026","failed","Wed Aug 26 06:32:19 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"","4678","listSettlement","Surefire suite","Wed Aug 26 06:51:04 UTC 2026","passed","Wed Aug 26 06:51:09 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSettlement"
"Wrong Password Login Merchant","3034","testLoginWrongPassword","Surefire suite","Wed Aug 26 05:48:50 UTC 2026","passed","Wed Aug 26 05:48:53 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Success Login Admin","6601","testLoginAdmin","Surefire suite","Wed Aug 26 05:46:30 UTC 2026","passed","Wed Aug 26 05:46:37 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Request Refund Transfer Admin Crypto","4891","refundTransferAdminCrypto","Surefire suite","Wed Aug 26 07:20:32 UTC 2026","passed","Wed Aug 26 07:20:37 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferAdminCrypto"
"Generate QR Success with before and after Balance","24652","generateQRBalanceFeeMarketing","Surefire suite","Wed Aug 26 06:32:22 UTC 2026","failed","Wed Aug 26 06:32:47 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Get History USDT Transfer Test","8444","historyUSDTTransferTest","Surefire suite","Wed Aug 26 06:00:11 UTC 2026","failed","Wed Aug 26 06:00:19 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Get Detail User Backoffice","7552","getUsersBO","Surefire suite","Wed Aug 26 07:25:48 UTC 2026","passed","Wed Aug 26 07:25:55 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersBO"
"Get Balance Merchant with Login Admin","4464","getFailedBalanceMerchantLoginAdmin","Surefire suite","Wed Aug 26 06:35:04 UTC 2026","passed","Wed Aug 26 06:35:08 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdmin"
"Test Approved USDT","19119","approvedUSDTAdminCrypto","Surefire suite","Wed Aug 26 06:44:43 UTC 2026","passed","Wed Aug 26 06:45:02 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTAdminCrypto"
"Test Rejected Special Transfer Supervisor","11384","rejectedSpecialTransferSupervisor","Surefire suite","Wed Aug 26 06:47:31 UTC 2026","passed","Wed Aug 26 06:47:42 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Get History USDT Transfer Test CS","11256","historyUSDTTransferTestCS","Surefire suite","Wed Aug 26 06:00:48 UTC 2026","failed","Wed Aug 26 06:00:59 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
