"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Generate QR Success with before and after Balance","11766","generateQRTestPaidBalance","Surefire suite","Fri Jul 17 10:16:23 UTC 2026","passed","Fri Jul 17 10:16:35 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"Test Reject USDT","17641","rejectedUSDT","Surefire suite","Fri Jul 17 10:27:09 UTC 2026","passed","Fri Jul 17 10:27:27 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Mutasi Transfer Supervisor Balance","10995","mutasiTransferSupervisorBalance","Surefire suite","Fri Jul 17 10:39:43 UTC 2026","passed","Fri Jul 17 10:39:54 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalance"
"","8409","inquirySpecialTransfer","Surefire suite","Fri Jul 17 10:02:40 UTC 2026","passed","Fri Jul 17 10:02:48 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"","11322","flopTransferSupervisor","Surefire suite","Fri Jul 17 10:14:09 UTC 2026","passed","Fri Jul 17 10:14:21 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"","11678","historyManualTransferTestAdmin","Surefire suite","Fri Jul 17 09:49:44 UTC 2026","passed","Fri Jul 17 09:49:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Mutasi Special Transfer Balance","89239","mutasiSpecialTransferBalance","Surefire suite","Fri Jul 17 10:34:44 UTC 2026","passed","Fri Jul 17 10:36:13 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"","8552","getBalanceAdmin","Surefire suite","Fri Jul 17 10:17:30 UTC 2026","passed","Fri Jul 17 10:17:38 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Test Rejected Manual Transfer Supervisor","18493","rejectedCashDepositSupervisor","Surefire suite","Fri Jul 17 10:25:15 UTC 2026","passed","Fri Jul 17 10:25:34 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDepositSupervisor"
"Test Approved USDT Supervisor","17285","approvedUSDTSupervisor","Surefire suite","Fri Jul 17 10:24:13 UTC 2026","passed","Fri Jul 17 10:24:30 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisor"
"","4986","getBalanceCompanyAdmin","Surefire suite","Fri Jul 17 10:17:41 UTC 2026","failed","Fri Jul 17 10:17:46 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","7364","trfPartnerRefUSDTFailed","Surefire suite","Fri Jul 17 10:09:37 UTC 2026","passed","Fri Jul 17 10:09:44 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Test Rejected Special Transfer","12389","rejectedSpecialTransfer","Surefire suite","Fri Jul 17 10:25:37 UTC 2026","passed","Fri Jul 17 10:25:49 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Mutasi Manual Transfer","30263","mutasiManualTransfer","Surefire suite","Fri Jul 17 10:32:02 UTC 2026","passed","Fri Jul 17 10:32:33 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"Normal Manual Transfer Success with Account Supervisor","14232","manualTransferSupervisor","Surefire suite","Fri Jul 17 10:07:32 UTC 2026","passed","Fri Jul 17 10:07:47 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"","4776","getBalanceMerchant","Surefire suite","Fri Jul 17 10:19:09 UTC 2026","passed","Fri Jul 17 10:19:13 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"","13297","historyFlopTransferTestCS","Surefire suite","Fri Jul 17 09:49:04 UTC 2026","passed","Fri Jul 17 09:49:17 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestCS"
"","74223","historyManualTransferTestCS","Surefire suite","Fri Jul 17 09:49:59 UTC 2026","passed","Fri Jul 17 09:51:13 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"","72372","historyTransferTest","Surefire suite","Fri Jul 17 09:53:24 UTC 2026","passed","Fri Jul 17 09:54:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"","9407","historyFlopTransferTestSupervisor","Surefire suite","Fri Jul 17 09:49:20 UTC 2026","passed","Fri Jul 17 09:49:30 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"","9767","historyQRTestCS","Surefire suite","Fri Jul 17 09:47:32 UTC 2026","passed","Fri Jul 17 09:47:42 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Test Approve Manual Transfer Supervisor dengan check Fee di Admin Crypto dan Admin Fee","41809","approvedCashDepositBalanceSupervisor","Surefire suite","Fri Jul 17 10:21:11 UTC 2026","passed","Fri Jul 17 10:21:53 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalanceSupervisor"
"Mutasi Special Transfer Supervisor","22671","mutasiSpecialTransferSupervisor","Surefire suite","Fri Jul 17 10:37:36 UTC 2026","passed","Fri Jul 17 10:37:59 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"Normal Special Transfer Success","11086","transfer","Surefire suite","Fri Jul 17 10:03:54 UTC 2026","passed","Fri Jul 17 10:04:05 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"Normal Manual Transfer Success","10991","transfer","Surefire suite","Fri Jul 17 10:07:50 UTC 2026","passed","Fri Jul 17 10:08:01 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transfer"
"","11153","transferBalance","Surefire suite","Fri Jul 17 10:11:49 UTC 2026","passed","Fri Jul 17 10:12:00 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"","6514","usdtTransferSupervisor","Surefire suite","Fri Jul 17 10:12:43 UTC 2026","passed","Fri Jul 17 10:12:50 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi Special Transfer Balance Supervisor","76932","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Fri Jul 17 10:36:16 UTC 2026","failed","Fri Jul 17 10:37:33 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"Transfer Different Partner Reference, Transfer to Special Transfer","7472","trfPartnerRefTransferFailed","Surefire suite","Fri Jul 17 10:05:31 UTC 2026","passed","Fri Jul 17 10:05:39 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Transfer Different Partner Reference, USDT Transfer to Transfer","6400","trfPartnerRefUSDTFailed","Surefire suite","Fri Jul 17 10:01:26 UTC 2026","passed","Fri Jul 17 10:01:33 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"","8363","getBalanceAdmin","Surefire suite","Fri Jul 17 10:18:49 UTC 2026","passed","Fri Jul 17 10:18:58 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Success Login Supervisor With Captcha","3191","testLoginSupervisor","Surefire suite","Fri Jul 17 09:46:18 UTC 2026","passed","Fri Jul 17 09:46:22 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Test Approved Manual Transfer","18860","rejectedCashDeposit","Surefire suite","Fri Jul 17 10:24:54 UTC 2026","passed","Fri Jul 17 10:25:12 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Generate QR Success paid","6387","paidQR","Surefire suite","Fri Jul 17 10:16:38 UTC 2026","passed","Fri Jul 17 10:16:44 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Success Login Customer Service","3214","testLoginCS","Surefire suite","Fri Jul 17 09:46:06 UTC 2026","passed","Fri Jul 17 09:46:09 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Success Assignment Cash Deposit","13960","assignCashDepositTest","Surefire suite","Fri Jul 17 10:30:41 UTC 2026","passed","Fri Jul 17 10:30:55 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Test Approved Special Transfer Supervisor","74986","approvedSpecialTransferSupervisor","Surefire suite","Fri Jul 17 10:22:34 UTC 2026","passed","Fri Jul 17 10:23:49 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Mutasi Manual Transfer Balance","32500","mutasiManualTransferBalanceSupervisor","Surefire suite","Fri Jul 17 10:33:12 UTC 2026","passed","Fri Jul 17 10:33:45 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Success Login Marketing","3207","testLoginMarketing","Surefire suite","Fri Jul 17 09:46:12 UTC 2026","passed","Fri Jul 17 09:46:15 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"","8574","transfer","Surefire suite","Fri Jul 17 10:14:24 UTC 2026","passed","Fri Jul 17 10:14:32 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"","8516","historyManualTransferTest","Surefire suite","Fri Jul 17 09:49:33 UTC 2026","passed","Fri Jul 17 09:49:41 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Mutasi USDT Transfer Balance","31418","mutasiUSDTTransferBalance","Surefire suite","Fri Jul 17 10:40:27 UTC 2026","passed","Fri Jul 17 10:40:59 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"Transfer Different Partner Reference, Transfer to USDT Transfer","7318","trfPartnerRefTransferFailed","Surefire suite","Fri Jul 17 10:12:33 UTC 2026","passed","Fri Jul 17 10:12:40 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Success Login Backoffice","3288","testLoginBackoffice","Surefire suite","Fri Jul 17 09:46:00 UTC 2026","passed","Fri Jul 17 09:46:03 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Transfer Different Parner Reference Supervisor, USDT Transfer to Transfer","6432","trfPartnerRefUSDTSpvFailed","Surefire suite","Fri Jul 17 10:01:36 UTC 2026","passed","Fri Jul 17 10:01:42 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTSpvFailed"
"","9075","generateOpenQRCode","Surefire suite","Fri Jul 17 09:56:40 UTC 2026","passed","Fri Jul 17 09:56:49 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Success Login Merchant","5133","testLoginAdmin","Surefire suite","Fri Jul 17 09:45:44 UTC 2026","passed","Fri Jul 17 09:45:50 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Mutasi USDT Transfer","27401","mutasiUSDTTransfer","Surefire suite","Fri Jul 17 10:39:57 UTC 2026","passed","Fri Jul 17 10:40:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Test Approved Manual Transfer Supervisor","18488","approvedCashDepositSupervisor","Surefire suite","Fri Jul 17 10:21:56 UTC 2026","passed","Fri Jul 17 10:22:15 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositSupervisor"
"Test Approved USDT Tanpa URL","17165","approvedUSDTwithoutURL","Surefire suite","Fri Jul 17 10:24:33 UTC 2026","passed","Fri Jul 17 10:24:51 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"","12990","historyFlopTransferTest","Surefire suite","Fri Jul 17 09:48:48 UTC 2026","passed","Fri Jul 17 09:49:01 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","42718","approvedCashDepositBalance","Surefire suite","Fri Jul 17 10:20:26 UTC 2026","passed","Fri Jul 17 10:21:08 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"Transfer Different Partner Reference, Manual Transfer to Transfer","69347","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 10:04:19 UTC 2026","passed","Fri Jul 17 10:05:28 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Mutasi USDT Transfer Balance","31166","mutasiUSDTTransferBalanceSupervisor","Surefire suite","Fri Jul 17 10:41:02 UTC 2026","passed","Fri Jul 17 10:41:33 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceSupervisor"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","6888","trfPartnerRefManualSpvFailed","Surefire suite","Fri Jul 17 09:59:54 UTC 2026","passed","Fri Jul 17 10:00:01 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Generate QR Success with Fee Admin","31211","generateQRBalanceFeeAdmin","Surefire suite","Fri Jul 17 10:15:17 UTC 2026","passed","Fri Jul 17 10:15:48 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"","9073","historySpecialTransferTest","Surefire suite","Fri Jul 17 09:51:28 UTC 2026","passed","Fri Jul 17 09:51:37 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","45556","settlementUSDT","Surefire suite","Fri Jul 17 10:27:30 UTC 2026","passed","Fri Jul 17 10:28:15 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"","4918","getBalanceMarketing","Surefire suite","Fri Jul 17 10:17:49 UTC 2026","passed","Fri Jul 17 10:17:54 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Success Assignment Cash Deposit Supervisor","16611","assignCashDepositSupervisorTest","Surefire suite","Fri Jul 17 10:30:21 UTC 2026","passed","Fri Jul 17 10:30:38 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositSupervisorTest"
"","73695","historySpecialTransferTestAdmin","Surefire suite","Fri Jul 17 09:51:40 UTC 2026","passed","Fri Jul 17 09:52:54 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdmin"
"Transfer with Wrong Pin","7069","transferWrongPin","Surefire suite","Fri Jul 17 09:59:34 UTC 2026","passed","Fri Jul 17 09:59:41 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Wrong Password Login Merchant","3162","testLoginWrongPassword","Surefire suite","Fri Jul 17 09:46:31 UTC 2026","passed","Fri Jul 17 09:46:34 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Transfer Different Partner Reference, Manual Transfer to Transfer","6829","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 09:59:44 UTC 2026","passed","Fri Jul 17 09:59:51 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Success Login Admin Crypto","3872","testLoginAdminCrypto","Surefire suite","Fri Jul 17 09:45:53 UTC 2026","passed","Fri Jul 17 09:45:57 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
"Test Approved Special Transfer","13527","approvedSpecialTransfer","Surefire suite","Fri Jul 17 10:22:18 UTC 2026","passed","Fri Jul 17 10:22:31 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Transfer with Wrong Pin","7629","transferWrongPin","Surefire suite","Fri Jul 17 10:08:04 UTC 2026","passed","Fri Jul 17 10:08:11 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","7249","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 10:12:12 UTC 2026","passed","Fri Jul 17 10:12:20 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"","5092","generateQRCodeClosed","Surefire suite","Fri Jul 17 09:57:00 UTC 2026","skipped","Fri Jul 17 09:57:05 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"","7974","historyUSDTTransferTestSupervisor","Surefire suite","Fri Jul 17 09:55:47 UTC 2026","passed","Fri Jul 17 09:55:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","69260","trfPartnerRefManualFailed","Surefire suite","Fri Jul 17 10:08:14 UTC 2026","passed","Fri Jul 17 10:09:24 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"Test Approved Manual Transfer","22151","approvedCashDeposit","Surefire suite","Fri Jul 17 10:20:01 UTC 2026","passed","Fri Jul 17 10:20:23 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Mutasi Transfer","9637","mutasiTransfer","Surefire suite","Fri Jul 17 10:38:02 UTC 2026","passed","Fri Jul 17 10:38:12 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","4776","generateQRCodeFailed","Surefire suite","Fri Jul 17 09:57:08 UTC 2026","passed","Fri Jul 17 09:57:13 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"","8293","historyQRTestPaid","Surefire suite","Fri Jul 17 09:47:45 UTC 2026","passed","Fri Jul 17 09:47:53 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"Test Rejected Special Transfer Supervisor","73877","rejectedSpecialTransferSupervisor","Surefire suite","Fri Jul 17 10:25:52 UTC 2026","passed","Fri Jul 17 10:27:06 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Special Transfer Success with before and after Balance","15476","specialTransferSupervisor","Surefire suite","Fri Jul 17 10:03:36 UTC 2026","passed","Fri Jul 17 10:03:51 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Transfer Different Partner Reference, USDT Transfer to Transfer","7329","trfPartnerRefSpecialFailed","Surefire suite","Fri Jul 17 10:12:23 UTC 2026","passed","Fri Jul 17 10:12:30 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
"","8097","historyUSDTTransferTest","Surefire suite","Fri Jul 17 09:55:08 UTC 2026","passed","Fri Jul 17 09:55:16 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Mutasi Transfer Supervisor","9458","mutasiTransferSupervisor","Surefire suite","Fri Jul 17 10:39:31 UTC 2026","passed","Fri Jul 17 10:39:40 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisor"
"","4763","getBalanceMerchant","Surefire suite","Fri Jul 17 10:17:57 UTC 2026","passed","Fri Jul 17 10:18:02 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Success Assignment USDT","12979","assignUSDTTest","Surefire suite","Fri Jul 17 10:30:58 UTC 2026","passed","Fri Jul 17 10:31:11 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"","8982","historySpecialTransferTestSupervisor","Surefire suite","Fri Jul 17 09:53:12 UTC 2026","passed","Fri Jul 17 09:53:21 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Normal Transfer Success","12265","transfer","Surefire suite","Fri Jul 17 09:58:53 UTC 2026","passed","Fri Jul 17 09:59:05 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"","9728","historyTransferTestSupervisor","Surefire suite","Fri Jul 17 09:54:55 UTC 2026","passed","Fri Jul 17 09:55:05 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Normal Transfer with Account Supervisor","7885","transferSupervisor","Surefire suite","Fri Jul 17 09:59:23 UTC 2026","passed","Fri Jul 17 09:59:31 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
