"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test Approve Manual Transfer Supervisor dengan check Fee di Admin Crypto dan Admin Fee","53780","approvedCashDepositBalanceSupervisor","Surefire suite","Wed Aug 05 04:28:12 UTC 2026","passed","Wed Aug 05 04:29:06 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalanceSupervisor"
"Get Balance Merchant with Login Admin","7838","getBalanceAdmin","Surefire suite","Wed Aug 05 04:23:16 UTC 2026","passed","Wed Aug 05 04:23:24 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Success Login Supervisor With Captcha","3233","testLoginSupervisor","Surefire suite","Wed Aug 05 03:23:29 UTC 2026","passed","Wed Aug 05 03:23:32 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Get History Manual Transfer Test Supervisor","81581","historyManualTransferTestSupervisor","Surefire suite","Wed Aug 05 03:35:33 UTC 2026","passed","Wed Aug 05 03:36:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Test Get Report Transaction CS","7138","getReportTransactionCS","Surefire suite","Wed Aug 05 05:11:01 UTC 2026","passed","Wed Aug 05 05:11:08 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionCS"
"Get Balance Merchant with Login Supervisor","4912","getBalanceMerchantLoginSupervisor","Surefire suite","Wed Aug 05 04:24:07 UTC 2026","passed","Wed Aug 05 04:24:11 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginSupervisor"
"Test Approved USDT Tanpa URL","31933","approvedUSDTwithoutURL","Surefire suite","Wed Aug 05 04:35:58 UTC 2026","passed","Wed Aug 05 04:36:30 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Generate QR Success with Fee Admin","33830","generateQRBalanceFeeAdmin","Surefire suite","Wed Aug 05 04:20:52 UTC 2026","passed","Wed Aug 05 04:21:26 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Generate QR Success with before and after Balance","31117","generateQRBalanceFeeMarketing","Surefire suite","Wed Aug 05 04:21:29 UTC 2026","passed","Wed Aug 05 04:22:00 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Test Approved USDT","17489","approvedUSDT","Surefire suite","Wed Aug 05 04:34:41 UTC 2026","passed","Wed Aug 05 04:34:59 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"Edit User Backoffice","5142","editUserBackoffice","Surefire suite","Wed Aug 05 05:14:01 UTC 2026","passed","Wed Aug 05 05:14:06 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","editUserBackoffice"
"Test Settlement USDT CS Admin dengan check Fee di Admin Crypto dan Admin Fee","46137","settlementUSDTCSAdmin","Surefire suite","Wed Aug 05 04:40:55 UTC 2026","passed","Wed Aug 05 04:41:41 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDTCSAdmin"
"Inquiry Test Manual Transfer Merchant Supervisor","17025","inquiryManualTransferSupervisor","Surefire suite","Wed Aug 05 04:04:09 UTC 2026","passed","Wed Aug 05 04:04:26 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferSupervisor"
"Normal Flop Supervisor Transfer Success","35443","flopTransferSupervisor","Surefire suite","Wed Aug 05 04:18:01 UTC 2026","failed","Wed Aug 05 04:18:37 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Get History Manual Transfer Supervisor on Login CS Admin","84631","historyManualTransferSupervisorTestCSAdmin","Surefire suite","Wed Aug 05 03:31:57 UTC 2026","passed","Wed Aug 05 03:33:22 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferSupervisorTestCSAdmin"
"Generate QR Success paid","6212","paidQR","Surefire suite","Wed Aug 05 04:22:19 UTC 2026","passed","Wed Aug 05 04:22:25 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Inquiry Test USDT Transfer Merchant","7735","inquiryUSDT","Surefire suite","Wed Aug 05 04:11:09 UTC 2026","passed","Wed Aug 05 04:11:17 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Normal Flop Transfer Success","80968","transfer","Surefire suite","Wed Aug 05 04:18:40 UTC 2026","failed","Wed Aug 05 04:20:01 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"Normal Manual Transfer Success with Account Supervisor","14557","manualTransferSupervisor","Surefire suite","Wed Aug 05 04:05:23 UTC 2026","passed","Wed Aug 05 04:05:37 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Get History USDT Transfer Test Admin","11802","historyUSDTTransferTestAdmin","Surefire suite","Wed Aug 05 03:44:57 UTC 2026","passed","Wed Aug 05 03:45:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"Get Balance Merchant with Login Admin Crypto","4932","getBalanceAdminLoginAdminCrypto","Surefire suite","Wed Aug 05 04:23:27 UTC 2026","passed","Wed Aug 05 04:23:32 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"Get History Manual Transfer Merchant on Login CS Admin","24321","historyManualTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 05 03:31:30 UTC 2026","passed","Wed Aug 05 03:31:54 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferMerchantTestCSAdmin"
"Get History USDT Transfer Merchant on Login CS Admin","11205","historyUSDTTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 05 03:44:18 UTC 2026","passed","Wed Aug 05 03:44:29 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferMerchantTestCSAdmin"
