"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get Detail Waiting Company Backoffice Dengan Id yang Tidak Ada","4715","getDetailWaitingCompanyWithNonExistentId","Surefire suite","Thu Sep 17 05:57:05 UTC 2026","passed","Thu Sep 17 05:57:10 UTC 2026","testcases.backoffice.GetDetailWaitingCompanyTest","Surefire test","testcases.backoffice.GetDetailWaitingCompanyTest","getDetailWaitingCompanyWithNonExistentId"
"Delete Google Authenticator Menggunakan Login CS Admin","4580","deleteOtpGoogleWithCSAdminLogin","Surefire suite","Thu Sep 17 06:46:15 UTC 2026","passed","Thu Sep 17 06:46:19 UTC 2026","testcases.backoffice.googleauth.DeleteOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.DeleteOtpGoogleTest","deleteOtpGoogleWithCSAdminLogin"
"Get List Group Backoffice Menggunakan HTTP Method GET","1753","getListGroupWithGetMethod","Surefire suite","Thu Sep 17 05:36:07 UTC 2026","passed","Thu Sep 17 05:36:08 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithGetMethod"
"Delete Manage Settlement BO Dengan Token Kadaluarsa","1572","deleteManageSettlementWithExpiredToken","Surefire suite","Thu Sep 17 06:17:16 UTC 2026","passed","Thu Sep 17 06:17:17 UTC 2026","testcases.backoffice.settlement.DeleteManageSettlementTest","Surefire test","testcases.backoffice.settlement.DeleteManageSettlementTest","deleteManageSettlementWithExpiredToken"
"Get History Transfer Supervisor on Login CS Admin","11903","historyTransferSupervisorTestCSAdmin","Surefire suite","Thu Sep 17 03:34:14 UTC 2026","passed","Thu Sep 17 03:34:26 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferSupervisorTestCSAdmin"
"Add Currency CS Admin Path Menggunakan HTTP Method PATCH","1454","addCurrencyWithPatchMethod","Surefire suite","Thu Sep 17 04:59:38 UTC 2026","passed","Thu Sep 17 04:59:39 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithPatchMethod"
"Create Manage Settlement BO Dengan Content-Type text/plain","4901","addManageSettlementWithWrongContentType","Surefire suite","Thu Sep 17 06:12:59 UTC 2026","passed","Thu Sep 17 06:13:04 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithWrongContentType"
"Inquiry Test Flop Transfer Merchant Supervisor","5650","inquiryFlopTransferSupervisor","Surefire suite","Thu Sep 17 04:02:58 UTC 2026","passed","Thu Sep 17 04:03:03 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Resend Google Authenticator Dengan email Berisi Karakter SQL Injection","4681","resendOtpGoogleWithSqlInjectionEmail","Surefire suite","Thu Sep 17 06:42:21 UTC 2026","passed","Thu Sep 17 06:42:26 UTC 2026","testcases.backoffice.googleauth.ResendOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ResendOtpGoogleTest","resendOtpGoogleWithSqlInjectionEmail"
"List Manage Settlement Backoffice Menggunakan HTTP Method PUT","4755","listManageSettlementWithPutMethod","Surefire suite","Thu Sep 17 06:04:26 UTC 2026","passed","Thu Sep 17 06:04:31 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithPutMethod"
"Login Backoffice dengan Captcha Salah","3227","testLoginBackofficeWrongCaptcha","Surefire suite","Thu Sep 17 03:21:54 UTC 2026","passed","Thu Sep 17 03:21:57 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackofficeWrongCaptcha"
"Delete Google Authenticator Dengan Header Authorization Tanpa Skema Bearer","1517","deleteOtpGoogleWithMalformedAuthorizationHeader","Surefire suite","Thu Sep 17 06:47:02 UTC 2026","passed","Thu Sep 17 06:47:04 UTC 2026","testcases.backoffice.googleauth.DeleteOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.DeleteOtpGoogleTest","deleteOtpGoogleWithMalformedAuthorizationHeader"
"Get List Group Backoffice Menggunakan HTTP Method PATCH","1432","getListGroupWithPatchMethod","Surefire suite","Thu Sep 17 05:37:08 UTC 2026","passed","Thu Sep 17 05:37:10 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithPatchMethod"
"List Currency USDT Dengan Tipe Data Salah pada Field limit (String, Bukan Integer)","1488","getCurrencyWithInvalidFieldType","Surefire suite","Thu Sep 17 05:03:02 UTC 2026","passed","Thu Sep 17 05:03:04 UTC 2026","testcases.backoffice.currency.GetCurrencyTest","Surefire test","testcases.backoffice.currency.GetCurrencyTest","getCurrencyWithInvalidFieldType"
"Reset Password Admin Crypto","4778","resetPasswordAdminCrypto","Surefire suite","Thu Sep 17 06:51:08 UTC 2026","passed","Thu Sep 17 06:51:13 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordAdminCrypto"
"Test Get Report Transfer Merchant","4909","getReportBatchAdmin","Surefire suite","Thu Sep 17 04:48:39 UTC 2026","passed","Thu Sep 17 04:48:43 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportBatchAdmin"
"Refund Summary Dengan Header pbyv Salah","1504","getRefundWithWrongPbyvHeader","Surefire suite","Thu Sep 17 05:19:11 UTC 2026","passed","Thu Sep 17 05:19:12 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithWrongPbyvHeader"
"Refund Summary Dengan Body Berupa JSON Array ([])","4622","getRefundWithArrayBody","Surefire suite","Thu Sep 17 05:16:34 UTC 2026","passed","Thu Sep 17 05:16:39 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithArrayBody"
"Normal Transfer USDT Balance Success","9963","usdtTransferBalanceAdminCrypto","Surefire suite","Thu Sep 17 04:01:30 UTC 2026","passed","Thu Sep 17 04:01:40 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferBalanceAdminCrypto"
"List Company Backoffice","7442","getListCompany","Surefire suite","Thu Sep 17 05:46:17 UTC 2026","passed","Thu Sep 17 05:46:24 UTC 2026","testcases.backoffice.ListCompanyTest","Surefire test","testcases.backoffice.ListCompanyTest","getListCompany"
"Create Manage Settlement BO","13103","addManageSettlementBO","Surefire suite","Thu Sep 17 06:09:17 UTC 2026","passed","Thu Sep 17 06:09:30 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementBO"
"Mutasi Company Admin","8164","mutasiCompanyAdmin","Surefire suite","Thu Sep 17 04:33:32 UTC 2026","passed","Thu Sep 17 04:33:41 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiCompanyAdmin"
"Resend Google Authenticator Menggunakan Login Admin","4910","resendOtpGoogleWithAdminLogin","Surefire suite","Thu Sep 17 06:39:40 UTC 2026","passed","Thu Sep 17 06:39:45 UTC 2026","testcases.backoffice.googleauth.ResendOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ResendOtpGoogleTest","resendOtpGoogleWithAdminLogin"
"Create Manage Settlement BO Dengan Body Kosong ({})","4892","addManageSettlementWithEmptyBody","Surefire suite","Thu Sep 17 06:10:35 UTC 2026","passed","Thu Sep 17 06:10:40 UTC 2026","testcases.backoffice.settlement.AddManageSettlementTest","Surefire test","testcases.backoffice.settlement.AddManageSettlementTest","addManageSettlementWithEmptyBody"
"Request Refund Transfer Merchant","4986","refundTransferMerchant","Surefire suite","Thu Sep 17 05:10:50 UTC 2026","failed","Thu Sep 17 05:10:55 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferMerchant"
"Get Dashboard Backoffice Menggunakan Login Customer Service","4928","getDashboardWithCSLogin","Surefire suite","Thu Sep 17 04:14:12 UTC 2026","passed","Thu Sep 17 04:14:17 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithCSLogin"
"Get Detail Waiting Company Backoffice Dengan Path Traversal pada Id","5162","getDetailWaitingCompanyWithPathTraversalId","Surefire suite","Thu Sep 17 05:57:20 UTC 2026","passed","Thu Sep 17 05:57:26 UTC 2026","testcases.backoffice.GetDetailWaitingCompanyTest","Surefire test","testcases.backoffice.GetDetailWaitingCompanyTest","getDetailWaitingCompanyWithPathTraversalId"
"Get List Google Authenticator Dengan Body Kosong ({})","4643","listOtpGoogleWithEmptyBody","Surefire suite","Thu Sep 17 06:34:27 UTC 2026","passed","Thu Sep 17 06:34:32 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithEmptyBody"
"Get List Google Authenticator Ke Path yang Tidak Ada (Typo)","4810","listOtpGoogleWithWrongPath","Surefire suite","Thu Sep 17 06:36:51 UTC 2026","passed","Thu Sep 17 06:36:56 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithWrongPath"
"Get List Google Authenticator Menggunakan Login Admin","4873","listOtpGoogleWithAdminLogin","Surefire suite","Thu Sep 17 06:33:49 UTC 2026","passed","Thu Sep 17 06:33:54 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithAdminLogin"
"Get History USDT Transfer Test Admin Crypto","8213","historyUSDTTransferTestAdminCrypto","Surefire suite","Thu Sep 17 03:36:30 UTC 2026","passed","Thu Sep 17 03:36:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdminCrypto"
"Get Dashboard Backoffice Menggunakan Login Admin Crypto","5391","getDashboardWithAdminCryptoLogin","Surefire suite","Thu Sep 17 04:13:48 UTC 2026","passed","Thu Sep 17 04:13:53 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithAdminCryptoLogin"
"Get List Group Company BO Dengan Token Tidak Valid","1515","getListGroupCompanyWithInvalidToken","Surefire suite","Thu Sep 17 06:22:43 UTC 2026","passed","Thu Sep 17 06:22:45 UTC 2026","testcases.backoffice.settlement.GetListGroupCompanyTest","Surefire test","testcases.backoffice.settlement.GetListGroupCompanyTest","getListGroupCompanyWithInvalidToken"
"List Refund Dengan Ukuran Halaman Sangat Besar","5077","listRefundWithHugeSize","Surefire suite","Thu Sep 17 05:13:18 UTC 2026","passed","Thu Sep 17 05:13:23 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithHugeSize"
"Add Currency CS Admin Path Dengan Karakter SQL Injection pada rate","1613","addCurrencyWithSqlInjectionRate","Surefire suite","Thu Sep 17 04:59:47 UTC 2026","passed","Thu Sep 17 04:59:48 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithSqlInjectionRate"
"List Manage Settlement Backoffice Dengan Header Authorization Tanpa Skema Bearer","1473","listManageSettlementWithMalformedAuthorizationHeader","Surefire suite","Thu Sep 17 06:03:28 UTC 2026","passed","Thu Sep 17 06:03:29 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithMalformedAuthorizationHeader"
"List Refund Tanpa Login/Header Auth","1443","listRefundWithoutAuth","Surefire suite","Thu Sep 17 05:14:40 UTC 2026","passed","Thu Sep 17 05:14:41 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithoutAuth"
"Get List Group Backoffice Menggunakan HTTP Method DELETE","1452","getListGroupWithDeleteMethod","Surefire suite","Thu Sep 17 05:35:49 UTC 2026","passed","Thu Sep 17 05:35:50 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithDeleteMethod"
"Mutasi Manual Transfer Balance","35287","mutasiManualTransferBalanceSupervisor","Surefire suite","Thu Sep 17 04:35:29 UTC 2026","passed","Thu Sep 17 04:36:04 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Transfer with Wrong Pin","23566","transferWrongPin","Surefire suite","Thu Sep 17 03:48:41 UTC 2026","passed","Thu Sep 17 03:49:05 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Get List Group Backoffice Dengan Header Authorization Tanpa Skema Bearer","1515","getListGroupWithMalformedAuthorizationHeader","Surefire suite","Thu Sep 17 05:36:21 UTC 2026","passed","Thu Sep 17 05:36:22 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithMalformedAuthorizationHeader"
"Get History Flop Transfer Test Supervisor","10112","historyFlopTransferTestSupervisor","Surefire suite","Thu Sep 17 03:30:01 UTC 2026","passed","Thu Sep 17 03:30:11 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"Get Balance Merchant with Login Admin","8093","getBalanceAdmin","Surefire suite","Thu Sep 17 04:09:38 UTC 2026","passed","Thu Sep 17 04:09:46 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"List User Backoffice Dengan Token Tidak Valid","1474","listUsersWithInvalidToken","Surefire suite","Thu Sep 17 05:22:59 UTC 2026","passed","Thu Sep 17 05:23:00 UTC 2026","testcases.backoffice.users.ListUsersTest","Surefire test","testcases.backoffice.users.ListUsersTest","listUsersWithInvalidToken"
"Refund Summary Dengan startDate Hanya Tanggal (Tanpa Waktu/Zona)","1595","getRefundWithDateOnlyFormat","Surefire suite","Thu Sep 17 05:16:58 UTC 2026","passed","Thu Sep 17 05:16:59 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithDateOnlyFormat"
"List Company Backoffice Menggunakan Login Marketing","5046","listCompanyWithMarketingLogin","Surefire suite","Thu Sep 17 05:47:51 UTC 2026","passed","Thu Sep 17 05:47:56 UTC 2026","testcases.backoffice.ListCompanyTest","Surefire test","testcases.backoffice.ListCompanyTest","listCompanyWithMarketingLogin"
"Get Group Backoffice Menggunakan Login Merchant","5048","getGroupWithMerchantLogin","Surefire suite","Thu Sep 17 04:15:13 UTC 2026","passed","Thu Sep 17 04:15:18 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupWithMerchantLogin"
"","7303","listRefundAdmin","Surefire suite","Thu Sep 17 05:12:29 UTC 2026","passed","Thu Sep 17 05:12:36 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdmin"
"Delete Group Backoffice Dengan id Valid Tapi name Tidak Cocok","15704","deleteGroupWithMismatchedName","Surefire suite","Thu Sep 17 05:42:14 UTC 2026","passed","Thu Sep 17 05:42:29 UTC 2026","testcases.backoffice.group.DeleteGroupTest","Surefire test","testcases.backoffice.group.DeleteGroupTest","deleteGroupWithMismatchedName"
"Mutasi USDT Transfer Balance","32746","mutasiUSDTTransferBalanceSupervisor","Surefire suite","Thu Sep 17 04:45:48 UTC 2026","passed","Thu Sep 17 04:46:21 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceSupervisor"
"Get Group User Backoffice","5116","getGroupSuperBO","Surefire suite","Thu Sep 17 04:14:52 UTC 2026","passed","Thu Sep 17 04:14:57 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getGroupSuperBO"
"List Waiting Company Backoffice","7542","getListWaitingCompany","Surefire suite","Thu Sep 17 05:50:34 UTC 2026","passed","Thu Sep 17 05:50:41 UTC 2026","testcases.backoffice.ListWaitingCompanyTest","Surefire test","testcases.backoffice.ListWaitingCompanyTest","getListWaitingCompany"
"Get Notification Sender Menggunakan HTTP Method PUT","4599","getNotificationSenderWithPutMethod","Surefire suite","Thu Sep 17 06:30:05 UTC 2026","passed","Thu Sep 17 06:30:09 UTC 2026","testcases.backoffice.notifsender.NotificationSenderTest","Surefire test","testcases.backoffice.notifsender.NotificationSenderTest","getNotificationSenderWithPutMethod"
"Get History Flop Transfer Test Admin","12346","historyFlopTransferTestAdmin","Surefire suite","Thu Sep 17 03:29:18 UTC 2026","passed","Thu Sep 17 03:29:30 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestAdmin"
"Get List Google Authenticator Dengan Header Authorization Tanpa Skema Bearer","1529","listOtpGoogleWithMalformedAuthorizationHeader","Surefire suite","Thu Sep 17 06:35:15 UTC 2026","passed","Thu Sep 17 06:35:17 UTC 2026","testcases.backoffice.googleauth.ListOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ListOtpGoogleTest","listOtpGoogleWithMalformedAuthorizationHeader"
"Resend Google Authenticator Dengan Field Tidak Dikenal pada Body","4834","resendOtpGoogleWithUnknownField","Surefire suite","Thu Sep 17 06:42:36 UTC 2026","failed","Thu Sep 17 06:42:41 UTC 2026","testcases.backoffice.googleauth.ResendOtpGoogleTest","Surefire test","testcases.backoffice.googleauth.ResendOtpGoogleTest","resendOtpGoogleWithUnknownField"
