"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reset Pin Merchant","6224","resetPinMerchant","Surefire suite","Wed Sep 23 08:51:17 UTC 2026","passed","Wed Sep 23 08:51:23 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinMerchant"
"Delete Manage Settlement BO Dengan id Valid Secara Format Tapi Tidak Ada","6276","deleteManageSettlementWithNonExistentId","Surefire suite","Wed Sep 23 08:20:11 UTC 2026","passed","Wed Sep 23 08:20:17 UTC 2026","testcases.backoffice.settlement.DeleteManageSettlementTest","Surefire test","testcases.backoffice.settlement.DeleteManageSettlementTest","deleteManageSettlementWithNonExistentId"
"Get History Special Transfer Test Admin Crypto","13930","historySpecialTransferTestAdminCrypto","Surefire suite","Wed Sep 23 09:48:17 UTC 2026","passed","Wed Sep 23 09:48:31 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdminCrypto"
"Add Currency CS Admin Path Menggunakan Login Marketing","58211","addCurrencyWithMarketingLogin","Surefire suite","Wed Sep 23 09:30:04 UTC 2026","passed","Wed Sep 23 09:31:02 UTC 2026","testcases.backoffice.currency.AddCurrencyTest","Surefire test","testcases.backoffice.currency.AddCurrencyTest","addCurrencyWithMarketingLogin"
"Refund Summary Dengan Token Kadaluarsa","2538","getRefundWithExpiredToken","Surefire suite","Wed Sep 23 08:33:07 UTC 2026","passed","Wed Sep 23 08:33:10 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithExpiredToken"
"Get List Favorite Account Dengan Header Authorization Tanpa Skema Bearer","1739","getListFavoriteAccountWithMalformedAuthorizationHeader","Surefire suite","Wed Sep 23 10:26:01 UTC 2026","passed","Wed Sep 23 10:26:03 UTC 2026","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","getListFavoriteAccountWithMalformedAuthorizationHeader"
"Refund Summary Dengan Karakter SQL Injection pada Field type","1566","getRefundWithSqlInjectionType","Surefire suite","Wed Sep 23 08:34:51 UTC 2026","passed","Wed Sep 23 08:34:53 UTC 2026","testcases.backoffice.refund.GetRefundTest","Surefire test","testcases.backoffice.refund.GetRefundTest","getRefundWithSqlInjectionType"
"Get Balance Admin Crypto Transfer","5452","getBalanceAdminCrypto","Surefire suite","Wed Sep 23 08:21:49 UTC 2026","passed","Wed Sep 23 08:21:54 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Get List Favorite Account Tanpa Field size","1820","getListFavoriteAccountWithoutSizeField","Surefire suite","Wed Sep 23 10:27:42 UTC 2026","passed","Wed Sep 23 10:27:44 UTC 2026","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","Surefire test","testcases.settings.favoriteaccount.GetListFavoriteAccountTest","getListFavoriteAccountWithoutSizeField"
"Get List Group Backoffice Dengan Token Backoffice Valid Tapi Tanpa Header pbyv","2142","getListGroupWithoutPbyvHeader","Surefire suite","Wed Sep 23 08:27:35 UTC 2026","passed","Wed Sep 23 08:27:37 UTC 2026","testcases.backoffice.group.GetListGroupTest","Surefire test","testcases.backoffice.group.GetListGroupTest","getListGroupWithoutPbyvHeader"
