"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get History Special Transfer Test Supervisor","9114","historySpecialTransferTestSupervisor","Surefire suite","Wed Jul 29 04:23:00 UTC 2026","passed","Wed Jul 29 04:23:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Normal Transfer USDT Supervisor Success","6959","usdtTransferSupervisor","Surefire suite","Wed Jul 29 04:44:59 UTC 2026","passed","Wed Jul 29 04:45:06 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Mutasi USDT Transfer Balance CS","31485","mutasiUSDTTransferBalanceCS","Surefire suite","Wed Jul 29 05:24:00 UTC 2026","passed","Wed Jul 29 05:24:31 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceCS"
"Test Reject USDT Supervisor","17735","rejectedUSDTSupervisor","Surefire suite","Wed Jul 29 05:04:06 UTC 2026","passed","Wed Jul 29 05:04:23 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDTSupervisor"
"Mutasi Transfer","10584","mutasiTransfer","Surefire suite","Wed Jul 29 05:20:57 UTC 2026","passed","Wed Jul 29 05:21:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"Normal Transfer USDT Success","9542","transfer","Surefire suite","Wed Jul 29 04:43:52 UTC 2026","passed","Wed Jul 29 04:44:01 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"Success Login Merchant","3238","testLoginWithCaptcha","Surefire suite","Wed Jul 29 04:14:44 UTC 2026","passed","Wed Jul 29 04:14:47 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Test Approved Manual Transfer","18568","rejectedCashDeposit","Surefire suite","Wed Jul 29 05:01:29 UTC 2026","passed","Wed Jul 29 05:01:48 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Transfer Different Partner Reference, Special Transfer to Transfer","7000","trfPartnerRefSpecialFailed","Surefire suite","Wed Jul 29 04:30:38 UTC 2026","passed","Wed Jul 29 04:30:45 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","6949","trfPartnerRefSpecialSpvFailed","Surefire suite","Wed Jul 29 04:30:48 UTC 2026","passed","Wed Jul 29 04:30:55 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"Test Get Report Transaction Supervisor","4786","getReportTransactionSupervisor","Surefire suite","Wed Jul 29 05:27:10 UTC 2026","passed","Wed Jul 29 05:27:15 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionSupervisor"
"Get History QR","10622","historyQRTest","Surefire suite","Wed Jul 29 04:15:41 UTC 2026","passed","Wed Jul 29 04:15:52 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"","5047","generateQRCodeClosed","Surefire suite","Wed Jul 29 04:25:54 UTC 2026","passed","Wed Jul 29 04:25:59 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Success Login Group","3221","testLoginGroup","Surefire suite","Wed Jul 29 04:14:26 UTC 2026","passed","Wed Jul 29 04:14:29 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginGroup"
"Get History Special Transfer Test","9279","historySpecialTransferTest","Surefire suite","Wed Jul 29 04:21:22 UTC 2026","passed","Wed Jul 29 04:21:32 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
"Get Balance Merchant with Login Supervisor","4843","getBalanceMerchantLoginSupervisor","Surefire suite","Wed Jul 29 04:51:43 UTC 2026","passed","Wed Jul 29 04:51:47 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginSupervisor"
"Get Balance Merchant with Login Marketing","4658","getFailedBalanceMerchantLoginMarketing","Surefire suite","Wed Jul 29 04:52:06 UTC 2026","passed","Wed Jul 29 04:52:10 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginMarketing"
"","4733","listSpecialTransfer","Surefire suite","Wed Jul 29 05:06:23 UTC 2026","passed","Wed Jul 29 05:06:28 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Get History Transfer Test Supervisor","9188","historyTransferTestSupervisor","Surefire suite","Wed Jul 29 04:23:42 UTC 2026","passed","Wed Jul 29 04:23:51 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Normal Transfer Success","28308","transfer","Surefire suite","Wed Jul 29 04:29:10 UTC 2026","passed","Wed Jul 29 04:29:39 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"Transfer with Wrong Pin","76676","transferWrongPin","Surefire suite","Wed Jul 29 04:40:07 UTC 2026","failed","Wed Jul 29 04:41:24 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Get History Special Transfer Test CS","67621","historySpecialTransferTestCS","Surefire suite","Wed Jul 29 04:21:50 UTC 2026","skipped","Wed Jul 29 04:22:57 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Mutasi USDT Transfer Supervisor","26712","mutasiUSDTTransferSupervisor","Surefire suite","Wed Jul 29 05:25:39 UTC 2026","passed","Wed Jul 29 05:26:05 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferSupervisor"
"Success Assignment Cash Deposit Supervisor","17075","assignCashDepositSupervisorTest","Surefire suite","Wed Jul 29 05:07:18 UTC 2026","passed","Wed Jul 29 05:07:35 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositSupervisorTest"
"Test Get Report Transaction Merchant","4732","getReportTransactionMerchant","Surefire suite","Wed Jul 29 05:27:03 UTC 2026","passed","Wed Jul 29 05:27:07 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionMerchant"
"Mutasi USDT Transfer Balance","31571","mutasiUSDTTransferBalance","Surefire suite","Wed Jul 29 05:23:25 UTC 2026","passed","Wed Jul 29 05:23:57 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"Mutasi Special Transfer CS","72246","mutasiSpecialTransferCS","Surefire suite","Wed Jul 29 05:18:01 UTC 2026","broken","Wed Jul 29 05:19:13 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferCS"
"Special Transfer Success with before and after Balance","14405","specialTransferSupervisor","Surefire suite","Wed Jul 29 04:33:05 UTC 2026","passed","Wed Jul 29 04:33:19 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Mutasi Transfer Supervisor","9164","mutasiTransferSupervisor","Surefire suite","Wed Jul 29 05:21:57 UTC 2026","passed","Wed Jul 29 05:22:06 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisor"
"Get History Manual Transfer Test Admin","11643","historyManualTransferTestAdmin","Surefire suite","Wed Jul 29 04:19:45 UTC 2026","passed","Wed Jul 29 04:19:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Success Login Supervisor With Captcha","3243","testLoginSupervisor","Surefire suite","Wed Jul 29 04:14:38 UTC 2026","passed","Wed Jul 29 04:14:41 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Normal Manual Transfer Success with Account Supervisor","16013","manualTransferSupervisor","Surefire suite","Wed Jul 29 04:39:33 UTC 2026","passed","Wed Jul 29 04:39:49 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Get History USDT Transfer Test","8147","historyUSDTTransferTest","Surefire suite","Wed Jul 29 04:23:54 UTC 2026","passed","Wed Jul 29 04:24:02 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Transfer Different Partner Reference, Manual Transfer to Transfer","67901","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 04:33:45 UTC 2026","failed","Wed Jul 29 04:34:53 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Generate QR Success with before and after Balance","28414","generateQRBalanceFeeMarketing","Surefire suite","Wed Jul 29 04:49:07 UTC 2026","passed","Wed Jul 29 04:49:36 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Transfer Different Partner Reference, Manual Transfer to Transfer","7017","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 04:30:18 UTC 2026","passed","Wed Jul 29 04:30:25 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Mutasi Special Transfer","22950","mutasiSpecialTransfer","Surefire suite","Wed Jul 29 05:13:54 UTC 2026","passed","Wed Jul 29 05:14:17 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransfer"
"Get Balance Merchant with Login Admin Crypto","4950","getBalanceAdminLoginAdminCrypto","Surefire suite","Wed Jul 29 04:51:03 UTC 2026","passed","Wed Jul 29 04:51:08 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"","9013","generateOpenQRCode","Surefire suite","Wed Jul 29 04:25:34 UTC 2026","passed","Wed Jul 29 04:25:43 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Get Balance Merchant with Login CS","4778","getBalanceMerchantLoginCS","Surefire suite","Wed Jul 29 04:51:35 UTC 2026","passed","Wed Jul 29 04:51:40 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginCS"
"Mutasi Special Transfer Balance","77015","mutasiSpecialTransferBalance","Surefire suite","Wed Jul 29 05:14:20 UTC 2026","broken","Wed Jul 29 05:15:37 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"Generate QR Success with Fee Admin","31451","generateQRBalanceFeeAdmin","Surefire suite","Wed Jul 29 04:48:33 UTC 2026","passed","Wed Jul 29 04:49:04 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Mutasi USDT Transfer","26938","mutasiUSDTTransfer","Surefire suite","Wed Jul 29 05:22:55 UTC 2026","passed","Wed Jul 29 05:23:22 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Get History USDT Transfer Test Supervisor","8116","historyUSDTTransferTestSupervisor","Surefire suite","Wed Jul 29 04:24:30 UTC 2026","passed","Wed Jul 29 04:24:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Inquiry Test Manual Transfer Merchant","8513","inquiryManualTransfer","Surefire suite","Wed Jul 29 04:38:30 UTC 2026","passed","Wed Jul 29 04:38:38 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"Normal Transfer USDT Balance Success","10646","transferBalance","Surefire suite","Wed Jul 29 04:44:04 UTC 2026","passed","Wed Jul 29 04:44:15 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"Get History Manual Transfer Test CS","67959","historyManualTransferTestCS","Surefire suite","Wed Jul 29 04:20:00 UTC 2026","failed","Wed Jul 29 04:21:07 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Success Login Admin","6071","testLoginAdmin","Surefire suite","Wed Jul 29 04:13:51 UTC 2026","passed","Wed Jul 29 04:13:57 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Mutasi Special Transfer Balance CS","27488","mutasiSpecialTransferBalanceCS","Surefire suite","Wed Jul 29 05:15:40 UTC 2026","passed","Wed Jul 29 05:16:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Get History Transfer Test CS","12360","historyTransferTestCS","Surefire suite","Wed Jul 29 04:23:26 UTC 2026","passed","Wed Jul 29 04:23:39 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","47306","settlementUSDT","Surefire suite","Wed Jul 29 05:04:26 UTC 2026","passed","Wed Jul 29 05:05:14 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Mutasi Manual Transfer Balance","32479","mutasiManualTransferBalanceSupervisor","Surefire suite","Wed Jul 29 05:11:10 UTC 2026","passed","Wed Jul 29 05:11:42 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Mutasi Special Transfer Balance Supervisor CS","27511","mutasiSpecialTransferBalanceSupervisorCS","Surefire suite","Wed Jul 29 05:17:30 UTC 2026","passed","Wed Jul 29 05:17:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisorCS"
"Test Rejected Manual Transfer Supervisor","18797","rejectedCashDepositSupervisor","Surefire suite","Wed Jul 29 05:01:51 UTC 2026","passed","Wed Jul 29 05:02:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDepositSupervisor"
"Get Balance Merchant Transfer","4623","getBalanceMerchant","Surefire suite","Wed Jul 29 04:53:15 UTC 2026","failed","Wed Jul 29 04:53:20 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"Mutasi Manual Transfer","31564","mutasiManualTransfer","Surefire suite","Wed Jul 29 05:09:23 UTC 2026","passed","Wed Jul 29 05:09:54 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"Mutasi Transfer Supervisor CS","12425","mutasiTransferSupervisorCS","Surefire suite","Wed Jul 29 05:22:40 UTC 2026","passed","Wed Jul 29 05:22:52 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorCS"
"Inquiry Test Special Transfer Merchant","8913","inquirySpecialTransfer","Surefire suite","Wed Jul 29 04:31:58 UTC 2026","passed","Wed Jul 29 04:32:07 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","7346","trfPartnerRefManualFailed","Surefire suite","Wed Jul 29 04:44:28 UTC 2026","passed","Wed Jul 29 04:44:35 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Generate QR Success paid","6500","paidQR","Surefire suite","Wed Jul 29 04:49:54 UTC 2026","passed","Wed Jul 29 04:50:00 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Get History Manual Transfer Test","8583","historyManualTransferTest","Surefire suite","Wed Jul 29 04:19:33 UTC 2026","passed","Wed Jul 29 04:19:42 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Test Approved Special Transfer Supervisor","72373","approvedSpecialTransferSupervisor","Surefire suite","Wed Jul 29 04:58:19 UTC 2026","broken","Wed Jul 29 04:59:32 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Get History QR Success Paid","8785","historyQRTestPaid","Surefire suite","Wed Jul 29 04:16:08 UTC 2026","passed","Wed Jul 29 04:16:17 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"Test Reject USDT","17629","rejectedUSDT","Surefire suite","Wed Jul 29 05:03:45 UTC 2026","passed","Wed Jul 29 05:04:03 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Wrong Password Login Merchant","3056","testLoginWrongPassword","Surefire suite","Wed Jul 29 04:14:50 UTC 2026","passed","Wed Jul 29 04:14:54 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Get History Manual Transfer Test Supervisor","9009","historyManualTransferTestSupervisor","Surefire suite","Wed Jul 29 04:21:10 UTC 2026","passed","Wed Jul 29 04:21:19 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Success Assignment USDT Supervisor","12925","assignUSDTSupervisorTest","Surefire suite","Wed Jul 29 05:07:55 UTC 2026","passed","Wed Jul 29 05:08:08 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTSupervisorTest"
"Mutasi Manual Transfer CS","28146","mutasiManualTransferCS","Surefire suite","Wed Jul 29 05:12:21 UTC 2026","passed","Wed Jul 29 05:12:49 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferCS"
"Mutasi Manual Transfer Balance CS","32799","mutasiManualTransferBalanceCS","Surefire suite","Wed Jul 29 05:10:34 UTC 2026","passed","Wed Jul 29 05:11:07 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceCS"
"Success Assignment Cash Deposit","14008","assignCashDepositTest","Surefire suite","Wed Jul 29 05:07:38 UTC 2026","passed","Wed Jul 29 05:07:52 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Success Assignment USDT","12791","assignUSDTTest","Surefire suite","Wed Jul 29 05:08:11 UTC 2026","passed","Wed Jul 29 05:08:24 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Mutasi Manual Transfer Supervisor","27914","mutasiManualTransferSupervisor","Surefire suite","Wed Jul 29 05:12:52 UTC 2026","passed","Wed Jul 29 05:13:20 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisor"
"Transfer Different Partner Reference, Transfer to Manual Transfer","7529","trfPartnerRefTransferFailed","Surefire suite","Wed Jul 29 04:41:37 UTC 2026","passed","Wed Jul 29 04:41:45 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Get History Flop Transfer Test CS","14408","historyFlopTransferTestCS","Surefire suite","Wed Jul 29 04:19:03 UTC 2026","passed","Wed Jul 29 04:19:17 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestCS"
"Get History USDT Transfer Test CS","7693","historyUSDTTransferTestCS","Surefire suite","Wed Jul 29 04:24:20 UTC 2026","failed","Wed Jul 29 04:24:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
