"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10976","historyQRTestCS","Surefire suite","Thu Jul 16 12:41:07 UTC 2026","passed","Thu Jul 16 12:41:18 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Mutasi Special Transfer Balance","78902","mutasiSpecialTransferBalance","Surefire suite","Thu Jul 16 13:25:56 UTC 2026","failed","Thu Jul 16 13:27:15 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"","5038","generateQRCode","Surefire suite","Thu Jul 16 12:50:45 UTC 2026","passed","Thu Jul 16 12:50:50 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"Special Transfer Success with before and after Balance","17159","specialTransferSupervisor","Surefire suite","Thu Jul 16 12:57:36 UTC 2026","passed","Thu Jul 16 12:57:53 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"","76365","historySpecialTransferTestAdmin","Surefire suite","Thu Jul 16 12:45:26 UTC 2026","passed","Thu Jul 16 12:46:43 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdmin"
"","9854","historySpecialTransferTestSupervisor","Surefire suite","Thu Jul 16 12:47:03 UTC 2026","passed","Thu Jul 16 12:47:13 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"","8716","inquirySpecialTransfer","Surefire suite","Thu Jul 16 12:56:41 UTC 2026","passed","Thu Jul 16 12:56:49 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"","12309","historyUSDTTransferTestAdmin","Surefire suite","Thu Jul 16 12:49:15 UTC 2026","passed","Thu Jul 16 12:49:27 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"","5751","listSettlement","Surefire suite","Thu Jul 16 13:21:21 UTC 2026","passed","Thu Jul 16 13:21:27 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSettlement"
"Mutasi Transfer","10725","mutasiTransfer","Surefire suite","Thu Jul 16 13:27:18 UTC 2026","passed","Thu Jul 16 13:27:29 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","10498","historyManualTransferTestSupervisor","Surefire suite","Thu Jul 16 12:45:00 UTC 2026","passed","Thu Jul 16 12:45:10 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Transfer with Wrong Pin","6669","transferWrongPin","Surefire suite","Thu Jul 16 13:06:10 UTC 2026","passed","Thu Jul 16 13:06:17 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferWrongPin"
"","10447","historyFlopTransferTestSupervisor","Surefire suite","Thu Jul 16 12:42:59 UTC 2026","passed","Thu Jul 16 12:43:10 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","70586","trfPartnerRefManualSpvFailed","Surefire suite","Thu Jul 16 12:53:55 UTC 2026","passed","Thu Jul 16 12:55:06 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"","6113","getBalanceMerchant","Surefire suite","Thu Jul 16 13:13:13 UTC 2026","passed","Thu Jul 16 13:13:19 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"","9889","transfer","Surefire suite","Thu Jul 16 13:05:42 UTC 2026","passed","Thu Jul 16 13:05:52 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"Transfer with Wrong Pin","7705","transferWrongPin","Surefire suite","Thu Jul 16 12:53:33 UTC 2026","passed","Thu Jul 16 12:53:41 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferWrongPin"
"Transfer Success with before and after Balance","12768","transferBalance","Surefire suite","Thu Jul 16 12:53:06 UTC 2026","passed","Thu Jul 16 12:53:19 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"","5770","listSpecialTransfer","Surefire suite","Thu Jul 16 13:21:30 UTC 2026","passed","Thu Jul 16 13:21:36 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listSpecialTransfer"
"Test Approved Manual Transfer","20640","rejectedCashDeposit","Surefire suite","Thu Jul 16 13:18:13 UTC 2026","passed","Thu Jul 16 13:18:33 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"","11999","transferBalance","Surefire suite","Thu Jul 16 13:05:55 UTC 2026","passed","Thu Jul 16 13:06:07 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"","5168","generateQRCodeFailed","Surefire suite","Thu Jul 16 12:51:01 UTC 2026","passed","Thu Jul 16 12:51:07 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"","10513","historyTransferTestSupervisor","Surefire suite","Thu Jul 16 12:48:50 UTC 2026","passed","Thu Jul 16 12:49:00 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"","12271","flopTransferSupervisor","Surefire suite","Thu Jul 16 13:09:01 UTC 2026","passed","Thu Jul 16 13:09:13 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Transfer Different Partner Reference, Manual Transfer to Transfer","69618","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 12:58:22 UTC 2026","passed","Thu Jul 16 12:59:32 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"","5288","generateQRCodeClosed","Surefire suite","Thu Jul 16 12:50:53 UTC 2026","passed","Thu Jul 16 12:50:58 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"","9221","inquiryTransfer","Surefire suite","Thu Jul 16 12:51:53 UTC 2026","passed","Thu Jul 16 12:52:02 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"","7978","inquiryUSDT","Surefire suite","Thu Jul 16 13:04:36 UTC 2026","passed","Thu Jul 16 13:04:44 UTC 2026","testcases.transfer.InquiryUSDTTest","Surefire test","testcases.transfer.InquiryUSDTTest","inquiryUSDT"
"Transfer with Wrong Pin","8173","transferWrongPin","Surefire suite","Thu Jul 16 12:58:11 UTC 2026","passed","Thu Jul 16 12:58:19 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Success Login Customer Service","3784","testLoginCS","Surefire suite","Thu Jul 16 12:39:38 UTC 2026","passed","Thu Jul 16 12:39:42 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","7500","trfPartnerRefSpecialSpvFailed","Surefire suite","Thu Jul 16 12:55:20 UTC 2026","passed","Thu Jul 16 12:55:28 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","45981","approvedCashDepositBalance","Surefire suite","Thu Jul 16 13:16:20 UTC 2026","passed","Thu Jul 16 13:17:06 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"","9024","historyQRTestPaid","Surefire suite","Thu Jul 16 12:41:21 UTC 2026","passed","Thu Jul 16 12:41:30 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaid"
"Mutasi Transfer Balance","13027","mutasiTransferBalance","Surefire suite","Thu Jul 16 13:27:32 UTC 2026","passed","Thu Jul 16 13:27:45 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferBalance"
"Test Rejected Special Transfer","13899","rejectedSpecialTransfer","Surefire suite","Thu Jul 16 13:18:36 UTC 2026","passed","Thu Jul 16 13:18:50 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","7668","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 13:03:45 UTC 2026","passed","Thu Jul 16 13:03:53 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Success Login Admin Crypto","4155","testLoginAdminCrypto","Surefire suite","Thu Jul 16 12:39:24 UTC 2026","passed","Thu Jul 16 12:39:28 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdminCrypto"
"Generate QR Success with before and after Balance","13322","generateQRTestPaidBalance","Surefire suite","Thu Jul 16 13:11:22 UTC 2026","passed","Thu Jul 16 13:11:35 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"","73190","historyTransferTest","Surefire suite","Thu Jul 16 12:47:16 UTC 2026","passed","Thu Jul 16 12:48:29 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","54502","settlementUSDT","Surefire suite","Thu Jul 16 13:19:16 UTC 2026","passed","Thu Jul 16 13:20:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Mutasi USDT Transfer","31728","mutasiUSDTTransfer","Surefire suite","Thu Jul 16 13:27:48 UTC 2026","passed","Thu Jul 16 13:28:20 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"","14512","historySpecialTransferTestCS","Surefire suite","Thu Jul 16 12:46:46 UTC 2026","passed","Thu Jul 16 12:47:00 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestCS"
"Transfer Different Partner Reference, Special Transfer to Manual Transfer","69848","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 13:02:22 UTC 2026","passed","Thu Jul 16 13:03:31 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefManualFailed"
"","10638","historyQRTestSupervisor","Surefire suite","Thu Jul 16 12:41:33 UTC 2026","passed","Thu Jul 16 12:41:44 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestSupervisor"
"","8435","historyUSDTTransferTest","Surefire suite","Thu Jul 16 12:49:03 UTC 2026","passed","Thu Jul 16 12:49:12 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"","7924","getBalanceAdmin","Surefire suite","Thu Jul 16 13:12:46 UTC 2026","passed","Thu Jul 16 13:12:54 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Normal Manual Transfer Success with Account Supervisor","15881","manualTransferSupervisor","Surefire suite","Thu Jul 16 13:01:37 UTC 2026","passed","Thu Jul 16 13:01:53 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Transfer Different Partner Reference, Manual Transfer to Transfer","8209","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 12:53:44 UTC 2026","passed","Thu Jul 16 12:53:52 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualFailed"
"Test Approved USDT Tanpa URL","19443","approvedUSDTwithoutURL","Surefire suite","Thu Jul 16 13:17:50 UTC 2026","passed","Thu Jul 16 13:18:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Transfer Different Partner Reference, Transfer to USDT Transfer","8841","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 13:06:43 UTC 2026","passed","Thu Jul 16 13:06:52 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefTransferFailed"
"Success Login Merchant","7013","testLoginAdmin","Surefire suite","Thu Jul 16 12:39:14 UTC 2026","passed","Thu Jul 16 12:39:21 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"","7409","listCashDeposit","Surefire suite","Thu Jul 16 13:21:11 UTC 2026","passed","Thu Jul 16 13:21:18 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"Transfer Different Partner Reference, Transfer to Special Transfer","7836","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 12:59:35 UTC 2026","passed","Thu Jul 16 12:59:43 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Transfer Different Partner Reference, Transfer to Manual Transfer","7999","trfPartnerRefTransferFailed","Surefire suite","Thu Jul 16 13:03:34 UTC 2026","passed","Thu Jul 16 13:03:42 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"","11468","historyUSDTTransferTestCS","Surefire suite","Thu Jul 16 12:49:30 UTC 2026","passed","Thu Jul 16 12:49:41 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"","14498","historyFlopTransferTestCS","Surefire suite","Thu Jul 16 12:42:42 UTC 2026","passed","Thu Jul 16 12:42:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestCS"
"Success Assignment USDT","14525","assignUSDTTest","Surefire suite","Thu Jul 16 13:22:54 UTC 2026","passed","Thu Jul 16 13:23:09 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignUSDTTest"
"Transfer with Wrong Pin","7930","transferWrongPin","Surefire suite","Thu Jul 16 13:02:11 UTC 2026","passed","Thu Jul 16 13:02:19 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"","5405","getBalanceCompanyAdmin","Surefire suite","Thu Jul 16 13:12:57 UTC 2026","failed","Thu Jul 16 13:13:02 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Generate QR Success paid","6673","paidQR","Surefire suite","Thu Jul 16 13:11:38 UTC 2026","passed","Thu Jul 16 13:11:45 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Mutasi USDT Transfer Balance","36269","mutasiUSDTTransferBalance","Surefire suite","Thu Jul 16 13:28:23 UTC 2026","passed","Thu Jul 16 13:28:59 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalance"
"","14186","historyTransferTestCS","Surefire suite","Thu Jul 16 12:48:32 UTC 2026","passed","Thu Jul 16 12:48:47 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"","10852","historyQRTest","Surefire suite","Thu Jul 16 12:40:53 UTC 2026","passed","Thu Jul 16 12:41:04 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTest"
"Transfer Different Partner Reference, Manual Transfer to USDT Transfer","8992","trfPartnerRefManualFailed","Surefire suite","Thu Jul 16 13:06:20 UTC 2026","passed","Thu Jul 16 13:06:29 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefManualFailed"
"Test Reject USDT","19501","rejectedUSDT","Surefire suite","Thu Jul 16 13:18:53 UTC 2026","passed","Thu Jul 16 13:19:13 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Normal Transfer Success","12681","transfer","Surefire suite","Thu Jul 16 12:52:51 UTC 2026","passed","Thu Jul 16 12:53:03 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transfer"
"","13299","historyManualTransferTestAdmin","Surefire suite","Thu Jul 16 12:43:25 UTC 2026","passed","Thu Jul 16 12:43:38 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","7821","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 12:59:46 UTC 2026","passed","Thu Jul 16 12:59:54 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Normal Transfer with Account Supervisor","8370","transferSupervisor","Surefire suite","Thu Jul 16 12:53:22 UTC 2026","passed","Thu Jul 16 12:53:30 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferSupervisor"
"Success Login Supervisor With Captcha","3993","testLoginSupervisor","Surefire suite","Thu Jul 16 12:39:52 UTC 2026","passed","Thu Jul 16 12:39:56 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Mutasi Manual Transfer Balance","41558","mutasiManualTransferBalance","Surefire suite","Thu Jul 16 13:24:43 UTC 2026","passed","Thu Jul 16 13:25:24 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalance"
"Success Assignment Cash Deposit","18058","assignCashDepositTest","Surefire suite","Thu Jul 16 13:22:33 UTC 2026","passed","Thu Jul 16 13:22:51 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Test Approved USDT Tanpa URL","19264","approvedUSDT","Surefire suite","Thu Jul 16 13:17:28 UTC 2026","passed","Thu Jul 16 13:17:47 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"","9094","historyUSDTTransferTestSupervisor","Surefire suite","Thu Jul 16 12:49:44 UTC 2026","passed","Thu Jul 16 12:49:53 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"","4861","getBalanceMarketing","Surefire suite","Thu Jul 16 13:13:05 UTC 2026","passed","Thu Jul 16 13:13:10 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"","9239","historyManualTransferTest","Surefire suite","Thu Jul 16 12:43:13 UTC 2026","passed","Thu Jul 16 12:43:22 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Test Approved Special Transfer","16122","approvedSpecialTransfer","Surefire suite","Thu Jul 16 13:17:09 UTC 2026","passed","Thu Jul 16 13:17:25 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Success Login Backoffice","3882","testLoginBackoffice","Surefire suite","Thu Jul 16 12:39:31 UTC 2026","passed","Thu Jul 16 12:39:35 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"","75610","historyManualTransferTestCS","Surefire suite","Thu Jul 16 12:43:41 UTC 2026","passed","Thu Jul 16 12:44:57 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Mutasi Special Transfer","26171","mutasiSpecialTransfer","Surefire suite","Thu Jul 16 13:25:27 UTC 2026","broken","Thu Jul 16 13:25:53 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransfer"
"Transfer Different Partner Reference, Special Transfer to Transfer","8098","trfPartnerRefSpecialFailed","Surefire suite","Thu Jul 16 12:55:09 UTC 2026","passed","Thu Jul 16 12:55:17 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"Success Login Merchant","3340","testLoginWithCaptcha","Surefire suite","Thu Jul 16 12:39:59 UTC 2026","passed","Thu Jul 16 12:40:02 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"","7497","usdtTransferSupervisor","Surefire suite","Thu Jul 16 13:06:55 UTC 2026","passed","Thu Jul 16 13:07:02 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"","14827","historyFlopTransferTest","Surefire suite","Thu Jul 16 12:42:24 UTC 2026","passed","Thu Jul 16 12:42:39 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"","4831","getBalanceAdminCrypto","Surefire suite","Thu Jul 16 13:14:49 UTC 2026","passed","Thu Jul 16 13:14:54 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Mutasi Manual Transfer","36406","mutasiManualTransfer","Surefire suite","Thu Jul 16 13:24:03 UTC 2026","passed","Thu Jul 16 13:24:40 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransfer"
"Normal Special Transfer Success","12290","transfer","Surefire suite","Thu Jul 16 12:57:56 UTC 2026","passed","Thu Jul 16 12:58:08 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transfer"
"Transfer Different Partner Reference, USDT Transfer to Transfer","8256","trfPartnerRefSpecialFailed","Surefire suite","Thu Jul 16 13:06:32 UTC 2026","passed","Thu Jul 16 13:06:40 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","trfPartnerRefSpecialFailed"
"","8645","generateOpenQRCode","Surefire suite","Thu Jul 16 12:50:33 UTC 2026","passed","Thu Jul 16 12:50:42 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateOpenQRCode"
"Generate QR Success with Fee Admin","33840","generateQRBalanceFeeAdmin","Surefire suite","Thu Jul 16 13:10:11 UTC 2026","passed","Thu Jul 16 13:10:44 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","7146","trfPartnerRefUSDTFailed","Surefire suite","Thu Jul 16 12:55:31 UTC 2026","passed","Thu Jul 16 12:55:38 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"","10112","historySpecialTransferTest","Surefire suite","Thu Jul 16 12:45:13 UTC 2026","passed","Thu Jul 16 12:45:23 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTest"
