"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get Group Detail Backoffice Dengan Format Group Id Tidak Valid (Bukan ObjectId)","4497","getGroupDetailWithMalformedId","Surefire suite","Thu Aug 27 06:31:38 UTC 2026","passed","Thu Aug 27 06:31:43 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithMalformedId"
"Get Group Detail Backoffice Dengan Group Id Berisi Spasi","4413","getGroupDetailWithWhitespaceId","Surefire suite","Thu Aug 27 06:32:54 UTC 2026","passed","Thu Aug 27 06:32:58 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithWhitespaceId"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","19949","trfPartnerRefUSDTFailed","Surefire suite","Thu Aug 27 05:17:34 UTC 2026","passed","Thu Aug 27 05:17:54 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Test Approved USDT Supervisor Tanpa URL","30963","approvedUSDTSupervisorWithoutURL","Surefire suite","Thu Aug 27 05:40:15 UTC 2026","passed","Thu Aug 27 05:40:46 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisorWithoutURL"
"Get Group Detail Backoffice Menggunakan Login Group","4547","getGroupDetailWithGroupLogin","Surefire suite","Thu Aug 27 06:31:22 UTC 2026","passed","Thu Aug 27 06:31:26 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithGroupLogin"
"Get History Transfer Test Admin","11599","historyTransferTestAdmin","Surefire suite","Thu Aug 27 04:59:01 UTC 2026","passed","Thu Aug 27 04:59:13 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestAdmin"
"Get History Manual Transfer Test CS","17587","historyManualTransferTestCS","Surefire suite","Thu Aug 27 04:55:40 UTC 2026","passed","Thu Aug 27 04:55:57 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestCS"
"Normal Flop Transfer Balance Admin Crypto Success","10280","flopTransferBalanceAdminCrypto","Surefire suite","Thu Aug 27 05:25:05 UTC 2026","passed","Thu Aug 27 05:25:15 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferBalanceAdminCrypto"
"Login Merchant tanpa Parameter Password","2930","testLoginMissingPasswordParam","Surefire suite","Thu Aug 27 04:48:02 UTC 2026","passed","Thu Aug 27 04:48:05 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingPasswordParam"
"Inquiry Test Transfer Merchant","7597","inquiryTransfer","Surefire suite","Thu Aug 27 05:03:46 UTC 2026","passed","Thu Aug 27 05:03:54 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransfer"
"Mutasi USDT Transfer Balance CS","30646","mutasiUSDTTransferBalanceCS","Surefire suite","Thu Aug 27 06:00:27 UTC 2026","passed","Thu Aug 27 06:00:58 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceCS"
"Get Group Detail Backoffice Menggunakan Login Admin Crypto","4589","getGroupDetailWithAdminCryptoLogin","Surefire suite","Thu Aug 27 06:30:39 UTC 2026","passed","Thu Aug 27 06:30:44 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithAdminCryptoLogin"
"Get Balance Merchant with Login Admin Crypto","4799","getBalanceAdminLoginAdminCrypto","Surefire suite","Thu Aug 27 05:29:05 UTC 2026","passed","Thu Aug 27 05:29:10 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"List Refund Dengan Field Range Berisi Nilai Tidak Valid","4488","listRefundWithInvalidRange","Surefire suite","Thu Aug 27 06:23:24 UTC 2026","passed","Thu Aug 27 06:23:29 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithInvalidRange"
"Inquiry Test Flop Transfer Merchant Supervisor","6148","inquiryFlopTransferSupervisor","Surefire suite","Thu Aug 27 05:23:30 UTC 2026","passed","Thu Aug 27 05:23:36 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Get History Special Transfer Supervisor on Login CS Admin","11179","historySpecialTransferSupervisorTestCSAdmin","Surefire suite","Thu Aug 27 04:56:50 UTC 2026","passed","Thu Aug 27 04:57:02 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferSupervisorTestCSAdmin"
"Inquiry Test Manual Transfer Merchant","8181","inquiryManualTransfer","Surefire suite","Thu Aug 27 05:14:11 UTC 2026","passed","Thu Aug 27 05:14:20 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"Get Balance Marketing","4645","getBalanceMarketing","Surefire suite","Thu Aug 27 05:29:21 UTC 2026","passed","Thu Aug 27 05:29:26 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Test Get Report RRN Dispute","4821","getReportRRNAdmin","Surefire suite","Thu Aug 27 06:04:46 UTC 2026","passed","Thu Aug 27 06:04:50 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportRRNAdmin"
"Add Currency USDT Cs Admin","6655","addCurrencyCsAdmin","Surefire suite","Thu Aug 27 06:15:21 UTC 2026","passed","Thu Aug 27 06:15:28 UTC 2026","testcases.backoffice.AddCurrencyTest","Surefire test","testcases.backoffice.AddCurrencyTest","addCurrencyCsAdmin"
"Get History Flop Transfer Test Admin","11538","historyFlopTransferTestAdmin","Surefire suite","Thu Aug 27 04:53:38 UTC 2026","passed","Thu Aug 27 04:53:50 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestAdmin"
"Transfer Different Partner Reference, USDT Transfer to Transfer","20366","trfPartnerRefUSDTFailed","Surefire suite","Thu Aug 27 05:12:58 UTC 2026","passed","Thu Aug 27 05:13:18 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Inquiry Test Manual Transfer Admin Crypto","5160","inquiryManualTransferAdminCrypto","Surefire suite","Thu Aug 27 05:14:23 UTC 2026","passed","Thu Aug 27 05:14:28 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferAdminCrypto"
"","8173","listCashDeposit","Surefire suite","Thu Aug 27 05:45:43 UTC 2026","passed","Thu Aug 27 05:45:52 UTC 2026","testcases.backoffice.ListTransferTest","Surefire test","testcases.backoffice.ListTransferTest","listCashDeposit"
"List User Backoffice Tanpa Body Sama Sekali","4362","listUsersWithoutBody","Surefire suite","Thu Aug 27 06:28:40 UTC 2026","passed","Thu Aug 27 06:28:44 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithoutBody"
"List User Backoffice Dengan Tipe Data Salah pada Field Limit (String, Bukan Integer)","4414","listUsersWithInvalidFieldType","Surefire suite","Thu Aug 27 06:27:31 UTC 2026","failed","Thu Aug 27 06:27:35 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithInvalidFieldType"
"Test Reject USDT Supervisor","17091","rejectedUSDTSupervisor","Surefire suite","Thu Aug 27 05:42:51 UTC 2026","passed","Thu Aug 27 05:43:08 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDTSupervisor"
"Test Approved Special Transfer Supervisor","11068","approvedSpecialTransferSupervisor","Surefire suite","Thu Aug 27 05:38:33 UTC 2026","passed","Thu Aug 27 05:38:44 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisor"
"Get Balance Admin Crypto Transfer","4760","getBalanceAdminCrypto","Surefire suite","Thu Aug 27 05:31:23 UTC 2026","passed","Thu Aug 27 05:31:28 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Success Login CS Admin","3066","testLoginCSAdmin","Surefire suite","Thu Aug 27 04:47:26 UTC 2026","passed","Thu Aug 27 04:47:29 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCSAdmin"
"Login Merchant dengan Captcha yang Dipakai Ulang","4376","testLoginReusedCaptcha","Surefire suite","Thu Aug 27 04:48:20 UTC 2026","passed","Thu Aug 27 04:48:24 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginReusedCaptcha"
"Approval Refund Special Transfer Merchant","12736","approveRefundManualTransferMerchant","Surefire suite","Thu Aug 27 06:18:13 UTC 2026","passed","Thu Aug 27 06:18:26 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundManualTransferMerchant"
"Request Refund Transfer Supervisor","4534","refundTransferSupervisor","Surefire suite","Thu Aug 27 06:20:35 UTC 2026","passed","Thu Aug 27 06:20:39 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferSupervisor"
"Reset Pin Backoffice","4624","resetPinBackoffice","Surefire suite","Thu Aug 27 06:37:09 UTC 2026","passed","Thu Aug 27 06:37:13 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinBackoffice"
"Get Balance Merchant with Login CS","4646","getBalanceMerchantLoginCS","Surefire suite","Thu Aug 27 05:29:36 UTC 2026","passed","Thu Aug 27 05:29:41 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchantLoginCS"
"Get History USDT Transfer Test Supervisor","8288","historyUSDTTransferTestSupervisor","Surefire suite","Thu Aug 27 05:01:27 UTC 2026","passed","Thu Aug 27 05:01:35 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Mutasi Special Transfer Balance","24567","mutasiSpecialTransferBalance","Surefire suite","Thu Aug 27 05:54:26 UTC 2026","passed","Thu Aug 27 05:54:51 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalance"
"Normal Flop Transfer Success","6837","transfer","Surefire suite","Thu Aug 27 05:25:28 UTC 2026","passed","Thu Aug 27 05:25:35 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","transfer"
"Get Dashboard Backoffice Tanpa Login/Header Auth","1534","getDashboardWithoutAuth","Surefire suite","Thu Aug 27 05:33:37 UTC 2026","passed","Thu Aug 27 05:33:38 UTC 2026","testcases.backoffice.GetDashboardTest","Surefire test","testcases.backoffice.GetDashboardTest","getDashboardWithoutAuth"
"Get History QR Admin Success Paid","10967","historyQRTestPaidAdmin","Surefire suite","Thu Aug 27 04:51:10 UTC 2026","broken","Thu Aug 27 04:51:21 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestPaidAdmin"
"Get History Flop Transfer Test","8385","historyFlopTransferTest","Surefire suite","Thu Aug 27 04:53:27 UTC 2026","passed","Thu Aug 27 04:53:35 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"List Refund Dengan Ukuran Halaman Sangat Besar","4875","listRefundWithHugeSize","Surefire suite","Thu Aug 27 06:23:09 UTC 2026","passed","Thu Aug 27 06:23:14 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithHugeSize"
"Inquiry Test Special Transfer Merchant","7887","inquirySpecialTransfer","Surefire suite","Thu Aug 27 05:09:31 UTC 2026","passed","Thu Aug 27 05:09:38 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"","4646","listRefundAdminCrypto","Surefire suite","Thu Aug 27 06:22:31 UTC 2026","passed","Thu Aug 27 06:22:36 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdminCrypto"
"Reset Password Supervisor","4588","resetPasswordSupervisor","Surefire suite","Thu Aug 27 06:35:29 UTC 2026","passed","Thu Aug 27 06:35:34 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordSupervisor"
"Mutasi USDT Transfer Supervisor","26705","mutasiUSDTTransferSupervisor","Surefire suite","Thu Aug 27 06:02:04 UTC 2026","passed","Thu Aug 27 06:02:30 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferSupervisor"
"Test Reject USDT","16826","rejectedUSDT","Surefire suite","Thu Aug 27 05:42:31 UTC 2026","passed","Thu Aug 27 05:42:48 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Get Group Detail Backoffice Dengan Group Id Berisi Karakter SQL Injection","4477","getGroupDetailWithSqlInjectionId","Surefire suite","Thu Aug 27 06:32:39 UTC 2026","passed","Thu Aug 27 06:32:43 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithSqlInjectionId"
"Login Backoffice dengan Password Salah","4560","testLoginBackofficeWrongPassword","Surefire suite","Thu Aug 27 04:47:12 UTC 2026","passed","Thu Aug 27 04:47:17 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackofficeWrongPassword"
"List Refund Menggunakan Login Backoffice","4638","listRefundWithBackofficeLogin","Surefire suite","Thu Aug 27 06:22:39 UTC 2026","passed","Thu Aug 27 06:22:43 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundWithBackofficeLogin"
