"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Success Login Group","3351","testLoginGroup","Surefire suite","Tue Aug 04 07:01:13 UTC 2026","passed","Tue Aug 04 07:01:16 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginGroup"
"Inquiry Test Manual Transfer Merchant","7674","inquiryManualTransfer","Surefire suite","Tue Aug 04 07:36:51 UTC 2026","passed","Tue Aug 04 07:36:59 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"Test Approved Special Transfer","34896","approvedSpecialTransfer","Surefire suite","Tue Aug 04 07:58:29 UTC 2026","failed","Tue Aug 04 07:59:04 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransfer"
"Test Reject USDT","16991","rejectedUSDT","Surefire suite","Tue Aug 04 08:07:08 UTC 2026","passed","Tue Aug 04 08:07:25 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDT"
"Mutasi Manual Transfer Balance CS","32495","mutasiManualTransferBalanceCS","Surefire suite","Tue Aug 04 08:14:51 UTC 2026","passed","Tue Aug 04 08:15:23 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceCS"
"Mutasi Special Transfer Balance Supervisor","101278","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Tue Aug 04 08:21:08 UTC 2026","failed","Tue Aug 04 08:22:49 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"Normal Transfer USDT Success","8949","transfer","Surefire suite","Tue Aug 04 07:44:13 UTC 2026","passed","Tue Aug 04 07:44:22 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transfer"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","41619","approvedCashDepositBalance","Surefire suite","Tue Aug 04 07:56:28 UTC 2026","passed","Tue Aug 04 07:57:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
"Mutasi Special Transfer Balance CS","27395","mutasiSpecialTransferBalanceCS","Surefire suite","Tue Aug 04 08:20:38 UTC 2026","failed","Tue Aug 04 08:21:05 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Wrong Password Login Merchant","3232","testLoginWrongPassword","Surefire suite","Tue Aug 04 07:01:38 UTC 2026","passed","Tue Aug 04 07:01:41 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWrongPassword"
"Generate QR Success with before and after Balance","11811","generateQRTestPaidBalance","Surefire suite","Tue Aug 04 07:51:24 UTC 2026","passed","Tue Aug 04 07:51:35 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"Test Approved Manual Transfer","33908","approvedCashDeposit","Surefire suite","Tue Aug 04 07:55:51 UTC 2026","passed","Tue Aug 04 07:56:25 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Transfer Different Parner Reference Supervisor, Special Transfer to Transfer","80444","trfPartnerRefSpecialSpvFailed","Surefire suite","Tue Aug 04 07:28:18 UTC 2026","passed","Tue Aug 04 07:29:39 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialSpvFailed"
"Generate QR Success with before and after Balance","28936","generateQRBalanceFeeMarketing","Surefire suite","Tue Aug 04 07:50:52 UTC 2026","passed","Tue Aug 04 07:51:21 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeMarketing"
"Get History USDT Transfer Test Supervisor","8322","historyUSDTTransferTestSupervisor","Surefire suite","Tue Aug 04 07:21:27 UTC 2026","passed","Tue Aug 04 07:21:35 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestSupervisor"
"Get Balance Merchant Transfer","4969","getBalanceMerchant","Surefire suite","Tue Aug 04 07:54:59 UTC 2026","passed","Tue Aug 04 07:55:04 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"Mutasi Manual Transfer CS","38649","mutasiManualTransferCS","Surefire suite","Tue Aug 04 08:16:47 UTC 2026","passed","Tue Aug 04 08:17:26 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferCS"
"Get History Flop Transfer Merchant on Login CS Admin","29651","historyFlopTransferMerchantTestCSAdmin","Surefire suite","Tue Aug 04 07:05:16 UTC 2026","passed","Tue Aug 04 07:05:46 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferMerchantTestCSAdmin"
"Get History Transfer Test","20078","historyTransferTest","Surefire suite","Tue Aug 04 07:19:06 UTC 2026","passed","Tue Aug 04 07:19:26 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Transfer with Wrong Pin","80412","transferWrongPin","Surefire suite","Tue Aug 04 07:39:09 UTC 2026","passed","Tue Aug 04 07:40:29 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","transferWrongPin"
"Test Approved USDT Supervisor","17498","approvedUSDTSupervisor","Surefire suite","Tue Aug 04 08:03:20 UTC 2026","passed","Tue Aug 04 08:03:38 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisor"
"Test Approved USDT","17601","approvedUSDT","Surefire suite","Tue Aug 04 08:03:00 UTC 2026","passed","Tue Aug 04 08:03:17 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDT"
"Transfer Success with before and after Balanced","22178","transferBalance","Surefire suite","Tue Aug 04 07:25:16 UTC 2026","passed","Tue Aug 04 07:25:38 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","transferBalance"
"Get Balance Merchant","4708","getBalanceMerchant","Surefire suite","Tue Aug 04 07:53:07 UTC 2026","passed","Tue Aug 04 07:53:12 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Inquiry Test Manual Transfer Merchant Supervisor","17301","inquiryManualTransferSupervisor","Surefire suite","Tue Aug 04 07:37:02 UTC 2026","passed","Tue Aug 04 07:37:19 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransferSupervisor"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","37852","approvedSpecialTransferSupervisorBalance","Surefire suite","Tue Aug 04 08:02:19 UTC 2026","passed","Tue Aug 04 08:02:57 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Get History Manual Transfer Test Admin","84910","historyManualTransferTestAdmin","Surefire suite","Tue Aug 04 07:09:39 UTC 2026","passed","Tue Aug 04 07:11:04 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Test Approved Manual Transfer","29246","rejectedCashDeposit","Surefire suite","Tue Aug 04 08:04:21 UTC 2026","passed","Tue Aug 04 08:04:50 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"Mutasi USDT Transfer Balance","31194","mutasiUSDTTransferBalanceSupervisor","Surefire suite","Tue Aug 04 08:32:42 UTC 2026","passed","Tue Aug 04 08:33:13 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferBalanceSupervisor"
"Success Assignment Cash Deposit Supervisor","15504","assignCashDepositSupervisorTest","Surefire suite","Tue Aug 04 08:11:25 UTC 2026","passed","Tue Aug 04 08:11:40 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositSupervisorTest"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","18538","trfPartnerRefUSDTFailed","Surefire suite","Tue Aug 04 07:42:04 UTC 2026","passed","Tue Aug 04 07:42:22 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Inquiry Test Flop Transfer Merchant Supervisor","8073","inquiryFlopTransferSupervisor","Surefire suite","Tue Aug 04 07:47:35 UTC 2026","passed","Tue Aug 04 07:47:43 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Add Whitelist Ip User CS Admin","7733","addWhitelistIpUserCsAdmin","Surefire suite","Tue Aug 04 08:38:04 UTC 2026","passed","Tue Aug 04 08:38:12 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","addWhitelistIpUserCsAdmin"
"Get History Manual Transfer Test","8709","historyManualTransferTest","Surefire suite","Tue Aug 04 07:09:27 UTC 2026","passed","Tue Aug 04 07:09:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Get History Transfer Test CS","23262","historyTransferTestCS","Surefire suite","Tue Aug 04 07:19:29 UTC 2026","passed","Tue Aug 04 07:19:52 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestCS"
"Special Transfer Success with before and after Balance","13804","specialTransferSupervisor","Surefire suite","Tue Aug 04 07:32:04 UTC 2026","passed","Tue Aug 04 07:32:17 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Delete session Merchant on CS Admin","5173","deleteSessionCsAdmin","Surefire suite","Tue Aug 04 08:38:15 UTC 2026","passed","Tue Aug 04 08:38:20 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","deleteSessionCsAdmin"
"Success Login Admin","5800","testLoginAdmin","Surefire suite","Tue Aug 04 07:00:39 UTC 2026","passed","Tue Aug 04 07:00:44 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
"Test Rejected Special Transfer","85021","rejectedSpecialTransfer","Surefire suite","Tue Aug 04 08:05:14 UTC 2026","passed","Tue Aug 04 08:06:39 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Get Balance Marketing","5033","getBalanceMarketing","Surefire suite","Tue Aug 04 07:52:59 UTC 2026","passed","Tue Aug 04 07:53:04 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMarketing"
"Success Login Merchant","3349","testLoginWithCaptcha","Surefire suite","Tue Aug 04 07:01:32 UTC 2026","passed","Tue Aug 04 07:01:35 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"Mutasi Manual Transfer Balance","43435","mutasiManualTransferBalanceSupervisor","Surefire suite","Tue Aug 04 08:15:26 UTC 2026","passed","Tue Aug 04 08:16:10 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Inquiry Test Transfer Merchant Supervisor","4830","inquiryTransferSupervisor","Surefire suite","Tue Aug 04 07:23:58 UTC 2026","passed","Tue Aug 04 07:24:03 UTC 2026","testcases.transfer.InquiryTransferTest","Surefire test","testcases.transfer.InquiryTransferTest","inquiryTransferSupervisor"
"Success Login Backoffice","3427","testLoginBackoffice","Surefire suite","Tue Aug 04 07:00:54 UTC 2026","passed","Tue Aug 04 07:00:57 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginBackoffice"
"Get History Special Transfer Test Admin","85589","historySpecialTransferTestAdmin","Surefire suite","Tue Aug 04 07:15:04 UTC 2026","passed","Tue Aug 04 07:16:30 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestAdmin"
"Mutasi Transfer CS","22717","mutasiTransferCS","Surefire suite","Tue Aug 04 08:28:59 UTC 2026","passed","Tue Aug 04 08:29:21 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferCS"
"Get History Special Transfer Test Supervisor","82186","historySpecialTransferTestSupervisor","Surefire suite","Tue Aug 04 07:16:47 UTC 2026","passed","Tue Aug 04 07:18:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Inquiry Test Special Transfer Merchant Supervisor","17053","inquirySpecialTransferSupervisor","Surefire suite","Tue Aug 04 07:30:59 UTC 2026","passed","Tue Aug 04 07:31:16 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransferSupervisor"
"Mutasi USDT Transfer Supervisor","26421","mutasiUSDTTransferSupervisor","Surefire suite","Tue Aug 04 08:33:46 UTC 2026","passed","Tue Aug 04 08:34:12 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferSupervisor"
"Mutasi Transfer Supervisor","19717","mutasiTransferSupervisor","Surefire suite","Tue Aug 04 08:29:24 UTC 2026","passed","Tue Aug 04 08:29:44 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisor"
"Mutasi Transfer Supervisor Balance","21883","mutasiTransferSupervisorBalance","Surefire suite","Tue Aug 04 08:29:47 UTC 2026","passed","Tue Aug 04 08:30:09 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisorBalance"
"","4676","generateQRCodeFailed","Surefire suite","Tue Aug 04 07:22:47 UTC 2026","passed","Tue Aug 04 07:22:52 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
