"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get Balance Merchant with Login Admin Crypto","4840","getBalanceAdminLoginAdminCrypto","Surefire suite","Tue Aug 18 06:12:34 UTC 2026","passed","Tue Aug 18 06:12:39 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"Get History Manual Transfer Test Supervisor","8297","historyManualTransferTestSupervisor","Surefire suite","Tue Aug 18 05:41:22 UTC 2026","passed","Tue Aug 18 05:41:31 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestSupervisor"
"Test Rejected Manual Transfer Supervisor","17618","rejectedCashDepositSupervisor","Surefire suite","Tue Aug 18 06:22:38 UTC 2026","passed","Tue Aug 18 06:22:56 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDepositSupervisor"
"Get History Transfer Supervisor on Login CS Admin","11754","historyTransferSupervisorTestCSAdmin","Surefire suite","Tue Aug 18 05:43:24 UTC 2026","passed","Tue Aug 18 05:43:36 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferSupervisorTestCSAdmin"
"Mutasi Special Transfer Balance CS","25647","mutasiSpecialTransferBalanceCS","Surefire suite","Tue Aug 18 06:36:23 UTC 2026","passed","Tue Aug 18 06:36:48 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceCS"
"Test Approved Manual Transfer","18328","rejectedCashDeposit","Surefire suite","Tue Aug 18 06:22:17 UTC 2026","passed","Tue Aug 18 06:22:35 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedCashDeposit"
"","4963","generateQRCode","Surefire suite","Tue Aug 18 05:47:11 UTC 2026","passed","Tue Aug 18 05:47:16 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCode"
"Test Rejected Special Transfer","11715","rejectedSpecialTransfer","Surefire suite","Tue Aug 18 06:22:59 UTC 2026","passed","Tue Aug 18 06:23:10 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransfer"
"Get History Transfer Merchant on Login CS Admin","12658","historyTransferMerchantTestCSAdmin","Surefire suite","Tue Aug 18 05:43:08 UTC 2026","passed","Tue Aug 18 05:43:21 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferMerchantTestCSAdmin"
"Inquiry Test Manual Transfer Merchant","8004","inquiryManualTransfer","Surefire suite","Tue Aug 18 05:57:37 UTC 2026","passed","Tue Aug 18 05:57:45 UTC 2026","testcases.transfer.InquiryManualTransferTest","Surefire test","testcases.transfer.InquiryManualTransferTest","inquiryManualTransfer"
"Generate QR Success with Fee Admin","35336","generateQRBalanceFeeAdmin","Surefire suite","Tue Aug 18 06:09:33 UTC 2026","passed","Tue Aug 18 06:10:08 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRBalanceFeeAdmin"
"Test Get Bank Statement","7782","getReportBankStatementAdmin","Surefire suite","Tue Aug 18 06:44:55 UTC 2026","passed","Tue Aug 18 06:45:02 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportBankStatementAdmin"
"Mutasi Special Transfer Supervisor CS","20513","mutasiSpecialTransferSupervisorCS","Surefire suite","Tue Aug 18 06:38:37 UTC 2026","passed","Tue Aug 18 06:38:57 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisorCS"
"Get History QR Paid Merchant on login CS Admin","11474","historyQRPaidMerchantCSAdmin","Surefire suite","Tue Aug 18 05:35:49 UTC 2026","passed","Tue Aug 18 05:36:00 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRPaidMerchantCSAdmin"
"Get History Special Transfer Merchant on Login CS Admin","11439","historySpecialTransferMerchantTestCSAdmin","Surefire suite","Tue Aug 18 05:41:34 UTC 2026","passed","Tue Aug 18 05:41:45 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferMerchantTestCSAdmin"
"Normal Flop Supervisor Transfer Success","10874","flopTransferSupervisor","Surefire suite","Tue Aug 18 06:08:24 UTC 2026","passed","Tue Aug 18 06:08:35 UTC 2026","testcases.transfer.TransferFlopTest","Surefire test","testcases.transfer.TransferFlopTest","flopTransferSupervisor"
"Normal Manual Transfer Success with Account Supervisor","13612","manualTransferSupervisor","Surefire suite","Tue Aug 18 05:58:40 UTC 2026","passed","Tue Aug 18 05:58:54 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","manualTransferSupervisor"
"Request Refund Transfer Merchant","4757","refundTransferMerchant","Surefire suite","Tue Aug 18 06:54:43 UTC 2026","failed","Tue Aug 18 06:54:47 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferMerchant"
"Test Get Report Transaction Group","4692","getReportTransactionAdmin","Surefire suite","Tue Aug 18 06:45:38 UTC 2026","passed","Tue Aug 18 06:45:43 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionAdmin"
"Transfer Different Parner Reference Supervisor, Manual Transfer to Transfer","20896","trfPartnerRefManualSpvFailed","Surefire suite","Tue Aug 18 05:50:59 UTC 2026","passed","Tue Aug 18 05:51:20 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefManualSpvFailed"
"Get Balance Merchant with Login Admin","4705","getFailedBalanceMerchantLoginAdmin","Surefire suite","Tue Aug 18 06:13:21 UTC 2026","passed","Tue Aug 18 06:13:26 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginAdmin"
"Transfer Different Partner Reference, Manual Transfer to Transfer","20311","trfPartnerRefManualFailed","Surefire suite","Tue Aug 18 05:55:40 UTC 2026","passed","Tue Aug 18 05:56:01 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefManualFailed"
"Get History USDT Transfer Test CS","11356","historyUSDTTransferTestCS","Surefire suite","Tue Aug 18 05:45:38 UTC 2026","passed","Tue Aug 18 05:45:50 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestCS"
"Mutasi Transfer","8830","mutasiTransfer","Surefire suite","Tue Aug 18 06:39:00 UTC 2026","passed","Tue Aug 18 06:39:09 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"","4907","generateQRCodeFailed","Surefire suite","Tue Aug 18 05:47:27 UTC 2026","passed","Tue Aug 18 05:47:32 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Test Approve Special Transfer dengan check Fee di Admin Fee","25380","approvedSpecialTransferBalance","Surefire suite","Tue Aug 18 06:19:13 UTC 2026","passed","Tue Aug 18 06:19:39 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferBalance"
"Success Login Customer Service","3257","testLoginCS","Surefire suite","Tue Aug 18 05:34:04 UTC 2026","passed","Tue Aug 18 05:34:07 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCS"
"Transfer Different Partner Reference, USDT Transfer to Transfer","20765","trfPartnerRefUSDTFailed","Surefire suite","Tue Aug 18 05:56:27 UTC 2026","passed","Tue Aug 18 05:56:48 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Special Transfer Supervisor","20918","mutasiSpecialTransferSupervisor","Surefire suite","Tue Aug 18 06:38:13 UTC 2026","passed","Tue Aug 18 06:38:34 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferSupervisor"
"Mutasi Manual Transfer Balance","32163","mutasiManualTransferBalanceSupervisor","Surefire suite","Tue Aug 18 06:32:50 UTC 2026","passed","Tue Aug 18 06:33:22 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisor"
"Get History Flop Transfer Test","9271","historyFlopTransferTest","Surefire suite","Tue Aug 18 05:39:03 UTC 2026","passed","Tue Aug 18 05:39:12 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTest"
"Mutasi Special Transfer Balance Supervisor","25730","mutasiSpecialTransferBalanceSupervisor","Surefire suite","Tue Aug 18 06:36:52 UTC 2026","passed","Tue Aug 18 06:37:17 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiSpecialTransferBalanceSupervisor"
"Request Refund Manual Transfer Merchant","7520","refundManualTransferMerchant","Surefire suite","Tue Aug 18 06:54:17 UTC 2026","failed","Tue Aug 18 06:54:24 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundManualTransferMerchant"
"Request Refund Transfer Waiting Merchant","5197","refundTransferWaitingMerchant","Surefire suite","Tue Aug 18 06:54:58 UTC 2026","passed","Tue Aug 18 06:55:03 UTC 2026","testcases.transfer.RefundTransferTest","Surefire test","testcases.transfer.RefundTransferTest","refundTransferWaitingMerchant"
"Mutasi USDT Transfer","26971","mutasiUSDTTransfer","Surefire suite","Tue Aug 18 06:40:51 UTC 2026","passed","Tue Aug 18 06:41:18 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransfer"
"Add Merchant From Backoffice","8338","addCompanyBackoffice","Surefire suite","Tue Aug 18 06:47:24 UTC 2026","passed","Tue Aug 18 06:47:33 UTC 2026","testcases.backoffice.AddCompanyTest","Surefire test","testcases.backoffice.AddCompanyTest","addCompanyBackoffice"
"Get Balance Merchant","4978","getBalanceMerchant","Surefire suite","Tue Aug 18 06:12:58 UTC 2026","passed","Tue Aug 18 06:13:03 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceMerchant"
"Success Login Marketing","3304","testLoginMarketing","Surefire suite","Tue Aug 18 05:34:23 UTC 2026","passed","Tue Aug 18 05:34:26 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMarketing"
"Test Approved USDT Tanpa URL","31986","approvedUSDTwithoutURL","Surefire suite","Tue Aug 18 06:21:42 UTC 2026","passed","Tue Aug 18 06:22:14 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTwithoutURL"
"Get History QR CS","9953","historyQRTestCS","Surefire suite","Tue Aug 18 05:36:26 UTC 2026","passed","Tue Aug 18 05:36:36 UTC 2026","testcases.history.HistoryQRTest","Surefire test","testcases.history.HistoryQRTest","historyQRTestCS"
"Transfer with Wrong Pin","23191","transferWrongPin","Surefire suite","Tue Aug 18 05:55:14 UTC 2026","passed","Tue Aug 18 05:55:37 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","transferWrongPin"
"Inquiry Test Special Transfer Merchant Supervisor","4981","inquirySpecialTransferSupervisor","Surefire suite","Tue Aug 18 05:53:52 UTC 2026","passed","Tue Aug 18 05:53:57 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransferSupervisor"
"Test Settlement USDT CS Admin dengan check Fee di Admin Crypto dan Admin Fee","46518","settlementUSDTCSAdmin","Surefire suite","Tue Aug 18 06:24:57 UTC 2026","passed","Tue Aug 18 06:25:43 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDTCSAdmin"
"Test Settlement USDT dengan check Fee di Admin Crypto dan Admin Fee","45122","settlementUSDT","Surefire suite","Tue Aug 18 06:24:08 UTC 2026","passed","Tue Aug 18 06:24:53 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","settlementUSDT"
"Success Assignment Cash Deposit","12937","assignCashDepositTest","Surefire suite","Tue Aug 18 06:28:33 UTC 2026","passed","Tue Aug 18 06:28:46 UTC 2026","testcases.backoffice.TransferAssignmentTest","Surefire test","testcases.backoffice.TransferAssignmentTest","assignCashDepositTest"
"Get Balance Company on Login Admin","4861","getBalanceCompanyAdmin","Surefire suite","Tue Aug 18 06:12:42 UTC 2026","passed","Tue Aug 18 06:12:47 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Test Approved USDT Supervisor","17768","approvedUSDTSupervisor","Surefire suite","Tue Aug 18 06:20:46 UTC 2026","passed","Tue Aug 18 06:21:04 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedUSDTSupervisor"
"Get Balance Merchant with Login Admin","7905","getBalanceAdmin","Surefire suite","Tue Aug 18 06:12:23 UTC 2026","passed","Tue Aug 18 06:12:31 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdmin"
"Get History Flop Transfer Test Supervisor","8869","historyFlopTransferTestSupervisor","Surefire suite","Tue Aug 18 05:39:46 UTC 2026","passed","Tue Aug 18 05:39:55 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferTestSupervisor"
"Get Balance Merchant with Login Marketing","4452","getFailedBalanceMerchantLoginMarketing","Surefire suite","Tue Aug 18 06:13:36 UTC 2026","passed","Tue Aug 18 06:13:41 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getFailedBalanceMerchantLoginMarketing"
"Test Get Report Transfer Merchant","5249","getReportMutationAdmin","Surefire suite","Tue Aug 18 06:45:22 UTC 2026","passed","Tue Aug 18 06:45:27 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportMutationAdmin"
"Success Login Supervisor With Captcha","3368","testLoginSupervisor","Surefire suite","Tue Aug 18 05:34:29 UTC 2026","passed","Tue Aug 18 05:34:32 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginSupervisor"
"Test Get Report Transaction Supervisor","4686","getReportTransactionSupervisor","Surefire suite","Tue Aug 18 06:46:01 UTC 2026","passed","Tue Aug 18 06:46:06 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransactionSupervisor"
"Test Approved Manual Transfer Supervisor","17315","approvedCashDepositSupervisor","Surefire suite","Tue Aug 18 06:18:38 UTC 2026","passed","Tue Aug 18 06:18:55 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositSupervisor"
"Get History Manual Transfer Test Admin","11530","historyManualTransferTestAdmin","Surefire suite","Tue Aug 18 05:40:38 UTC 2026","passed","Tue Aug 18 05:40:50 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Inquiry Test Special Transfer Merchant","7374","inquirySpecialTransfer","Surefire suite","Tue Aug 18 05:53:41 UTC 2026","passed","Tue Aug 18 05:53:49 UTC 2026","testcases.transfer.InquirySpecialTransferTest","Surefire test","testcases.transfer.InquirySpecialTransferTest","inquirySpecialTransfer"
"Get History Manual Transfer Supervisor on Login CS Admin","11432","historyManualTransferSupervisorTestCSAdmin","Surefire suite","Tue Aug 18 05:40:13 UTC 2026","passed","Tue Aug 18 05:40:24 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferSupervisorTestCSAdmin"
"Get History Manual Transfer Test","8113","historyManualTransferTest","Surefire suite","Tue Aug 18 05:40:27 UTC 2026","passed","Tue Aug 18 05:40:35 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTest"
"Get History USDT Transfer Merchant on Login CS Admin","11114","historyUSDTTransferMerchantTestCSAdmin","Surefire suite","Tue Aug 18 05:44:31 UTC 2026","passed","Tue Aug 18 05:44:42 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferMerchantTestCSAdmin"
"Transfer Different Partner Reference, Transfer to Special Transfer","20773","trfPartnerRefTransferFailed","Surefire suite","Tue Aug 18 05:56:04 UTC 2026","passed","Tue Aug 18 05:56:24 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefTransferFailed"
"Add Whitelist Ip User CS Admin","7284","addWhitelistIpUserCsAdmin","Surefire suite","Tue Aug 18 06:48:39 UTC 2026","failed","Tue Aug 18 06:48:46 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","addWhitelistIpUserCsAdmin"
"Mutasi Manual Transfer Supervisor","26932","mutasiManualTransferSupervisor","Surefire suite","Tue Aug 18 06:34:29 UTC 2026","passed","Tue Aug 18 06:34:56 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisor"
"Test Get Report Transfer Merchant","10993","getReportTransferAdmin","Surefire suite","Tue Aug 18 06:46:09 UTC 2026","passed","Tue Aug 18 06:46:20 UTC 2026","testcases.report.ReportTransactionTest","Surefire test","testcases.report.ReportTransactionTest","getReportTransferAdmin"
"Normal Transfer USDT Balance Success","10743","transferBalance","Surefire suite","Tue Aug 18 06:04:25 UTC 2026","passed","Tue Aug 18 06:04:35 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"Transfer Different Partner Reference, Transfer to Manual Transfer","22801","trfPartnerRefTransferFailed","Surefire suite","Tue Aug 18 06:00:00 UTC 2026","passed","Tue Aug 18 06:00:22 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefTransferFailed"
"Test Approved Manual Transfer","21093","approvedCashDeposit","Surefire suite","Tue Aug 18 06:16:45 UTC 2026","passed","Tue Aug 18 06:17:06 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDeposit"
"Get History Transfer Test","8402","historyTransferTest","Surefire suite","Tue Aug 18 05:43:39 UTC 2026","passed","Tue Aug 18 05:43:47 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTest"
"Get History Transfer Test Supervisor","8388","historyTransferTestSupervisor","Surefire suite","Tue Aug 18 05:44:19 UTC 2026","passed","Tue Aug 18 05:44:28 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyTransferTestSupervisor"
"Delete session Merchant on Backoffice","4709","deleteSessionBackoffice","Surefire suite","Tue Aug 18 06:48:50 UTC 2026","passed","Tue Aug 18 06:48:54 UTC 2026","testcases.backoffice.EditUserTest","Surefire test","testcases.backoffice.EditUserTest","deleteSessionBackoffice"
"Approval Refund Special Transfer Merchant","12818","approveRefundManualTransferMerchant","Surefire suite","Tue Aug 18 06:52:36 UTC 2026","failed","Tue Aug 18 06:52:49 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundManualTransferMerchant"
"Get Balance Merchant Transfer","4859","getBalanceMerchant","Surefire suite","Tue Aug 18 06:15:09 UTC 2026","passed","Tue Aug 18 06:15:14 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceMerchant"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","26313","approvedSpecialTransferSupervisorBalance","Surefire suite","Tue Aug 18 06:19:56 UTC 2026","passed","Tue Aug 18 06:20:22 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Test Rejected Special Transfer Supervisor","11335","rejectedSpecialTransferSupervisor","Surefire suite","Tue Aug 18 06:23:13 UTC 2026","passed","Tue Aug 18 06:23:25 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedSpecialTransferSupervisor"
"Success Login Merchant","3210","testLoginWithCaptcha","Surefire suite","Tue Aug 18 05:34:35 UTC 2026","passed","Tue Aug 18 05:34:39 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginWithCaptcha"
"","5102","generateQRCodeClosed","Surefire suite","Tue Aug 18 05:47:19 UTC 2026","passed","Tue Aug 18 05:47:24 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","21170","trfPartnerRefUSDTFailed","Surefire suite","Tue Aug 18 06:00:25 UTC 2026","passed","Tue Aug 18 06:00:47 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Special Transfer Success with before and after Balance","13811","specialTransferSupervisor","Surefire suite","Tue Aug 18 05:54:43 UTC 2026","passed","Tue Aug 18 05:54:57 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","specialTransferSupervisor"
"Get Balance Admin Transfer","8280","getBalanceAdmin","Surefire suite","Tue Aug 18 06:14:49 UTC 2026","passed","Tue Aug 18 06:14:58 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdmin"
"Get History USDT Transfer Test CS","24819","historyUSDTTransferTestAdmin","Surefire suite","Tue Aug 18 05:45:11 UTC 2026","failed","Tue Aug 18 05:45:35 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTestAdmin"
"Inquiry Test Flop Transfer Merchant Supervisor","8127","inquiryFlopTransferSupervisor","Surefire suite","Tue Aug 18 06:07:12 UTC 2026","passed","Tue Aug 18 06:07:20 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryFlopTransferSupervisor"
"Get History USDT Transfer Supervisor on Login CS Admin","11015","historyUSDTTransferSupervisorTestCSAdmin","Surefire suite","Tue Aug 18 05:44:45 UTC 2026","passed","Tue Aug 18 05:44:56 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferSupervisorTestCSAdmin"
"Get History USDT Transfer Test","8835","historyUSDTTransferTest","Surefire suite","Tue Aug 18 05:44:59 UTC 2026","passed","Tue Aug 18 05:45:08 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyUSDTTransferTest"
"Mutasi USDT Transfer CS","26458","mutasiUSDTTransferCS","Surefire suite","Tue Aug 18 06:43:04 UTC 2026","passed","Tue Aug 18 06:43:30 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiUSDTTransferCS"
"Success Login Admin","6439","testLoginAdmin","Surefire suite","Tue Aug 18 05:33:41 UTC 2026","failed","Tue Aug 18 05:33:48 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginAdmin"
