"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Mutasi Manual Transfer Balance CS","44405","mutasiManualTransferBalanceSupervisorCS","Surefire suite","Wed Aug 12 09:19:49 UTC 2026","passed","Wed Aug 12 09:20:34 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferBalanceSupervisorCS"
"Mutasi Manual Transfer Supervisor CS","26961","mutasiManualTransferSupervisorCS","Surefire suite","Wed Aug 12 09:21:49 UTC 2026","passed","Wed Aug 12 09:22:16 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiManualTransferSupervisorCS"
"Get Balance Merchant with Login Admin Crypto","4783","getBalanceAdminLoginAdminCrypto","Surefire suite","Wed Aug 12 08:58:24 UTC 2026","passed","Wed Aug 12 08:58:29 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceAdminLoginAdminCrypto"
"","4784","generateQRCodeFailed","Surefire suite","Wed Aug 12 08:32:10 UTC 2026","passed","Wed Aug 12 08:32:15 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeFailed"
"Mutasi Transfer","20936","mutasiTransfer","Surefire suite","Wed Aug 12 09:27:30 UTC 2026","passed","Wed Aug 12 09:27:51 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransfer"
"Transfer Different Partner Reference, USDT Transfer to Transfer","32467","trfPartnerRefUSDTFailed","Surefire suite","Wed Aug 12 08:42:41 UTC 2026","passed","Wed Aug 12 08:43:14 UTC 2026","testcases.transfer.SpecialTransferTest","Surefire test","testcases.transfer.SpecialTransferTest","trfPartnerRefUSDTFailed"
"Get History Special Transfer Test Supervisor","8373","historySpecialTransferTestSupervisor","Surefire suite","Wed Aug 12 08:27:10 UTC 2026","passed","Wed Aug 12 08:27:18 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historySpecialTransferTestSupervisor"
"Approval Refund Transfer Merchant","9474","approveRefundTransferMerchant","Surefire suite","Wed Aug 12 09:47:26 UTC 2026","passed","Wed Aug 12 09:47:36 UTC 2026","testcases.backoffice.ApprovalRefundTest","Surefire test","testcases.backoffice.ApprovalRefundTest","approveRefundTransferMerchant"
"Normal Transfer USDT Balance Success","11687","transferBalance","Surefire suite","Wed Aug 12 08:50:05 UTC 2026","passed","Wed Aug 12 08:50:17 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"Transfer Different Partner Reference, USDT Transfer to Manual Transfer","32512","trfPartnerRefUSDTFailed","Surefire suite","Wed Aug 12 08:47:25 UTC 2026","passed","Wed Aug 12 08:47:57 UTC 2026","testcases.transfer.ManualTransferTest","Surefire test","testcases.transfer.ManualTransferTest","trfPartnerRefUSDTFailed"
"Mutasi Transfer Supervisor","27339","mutasiTransferSupervisor","Surefire suite","Wed Aug 12 09:29:15 UTC 2026","passed","Wed Aug 12 09:29:42 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferSupervisor"
"Inquiry Test Flop Transfer Merchant","5528","inquiryTransfer","Surefire suite","Wed Aug 12 08:53:26 UTC 2026","passed","Wed Aug 12 08:53:32 UTC 2026","testcases.transfer.InquiryFlopTransferTest","Surefire test","testcases.transfer.InquiryFlopTransferTest","inquiryTransfer"
"Get History Flop Transfer Merchant on Login CS Admin","27513","historyFlopTransferMerchantTestCSAdmin","Surefire suite","Wed Aug 12 08:21:13 UTC 2026","passed","Wed Aug 12 08:21:41 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyFlopTransferMerchantTestCSAdmin"
