"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reset Pin Admin","7079","resetPinAdmin","Surefire suite","Tue Sep 01 07:56:30 UTC 2026","passed","Tue Sep 01 07:56:37 UTC 2026","testcases.settings.ResetPinTest","Surefire test","testcases.settings.ResetPinTest","resetPinAdmin"
"Mutasi Transfer CS","11525","mutasiTransferCS","Surefire suite","Tue Sep 01 07:01:28 UTC 2026","passed","Tue Sep 01 07:01:39 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferCS"
"Normal Transfer USDT Supervisor Success","6540","usdtTransferSupervisor","Surefire suite","Tue Sep 01 06:23:52 UTC 2026","passed","Tue Sep 01 06:23:58 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","usdtTransferSupervisor"
"Get Group Detail Backoffice Dengan Group Id Berisi Payload XSS","4751","getGroupDetailWithXssId","Surefire suite","Tue Sep 01 07:31:24 UTC 2026","passed","Tue Sep 01 07:31:28 UTC 2026","testcases.backoffice.GetGroupTest","Surefire test","testcases.backoffice.GetGroupTest","getGroupDetailWithXssId"
"List User Backoffice Menggunakan Login Merchant","4500","listUsersWithMerchantLogin","Surefire suite","Tue Sep 01 07:26:42 UTC 2026","passed","Tue Sep 01 07:26:46 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","listUsersWithMerchantLogin"
"Reset Password Supervisor","5610","resetPasswordSupervisor","Surefire suite","Tue Sep 01 07:54:39 UTC 2026","passed","Tue Sep 01 07:54:45 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordSupervisor"
"List Manage Settlement Backoffice Dengan Content-Type text/plain","4372","listManageSettlementWithWrongContentType","Surefire suite","Tue Sep 01 07:47:49 UTC 2026","passed","Tue Sep 01 07:47:53 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithWrongContentType"
"","7455","listRefundAdmin","Surefire suite","Tue Sep 01 07:21:02 UTC 2026","passed","Tue Sep 01 07:21:09 UTC 2026","testcases.backoffice.ListRefundTest","Surefire test","testcases.backoffice.ListRefundTest","listRefundAdmin"
"List Manage Settlement Backoffice Tanpa Login/Header Auth","1422","listManageSettlementWithoutAuth","Surefire suite","Tue Sep 01 07:48:11 UTC 2026","passed","Tue Sep 01 07:48:13 UTC 2026","testcases.backoffice.settlement.ManageSettlementTest","Surefire test","testcases.backoffice.settlement.ManageSettlementTest","listManageSettlementWithoutAuth"
"Normal Transfer USDT Balance Success","10985","transferBalance","Surefire suite","Tue Sep 01 06:21:40 UTC 2026","passed","Tue Sep 01 06:21:51 UTC 2026","testcases.transfer.TransferUSDTTest","Surefire test","testcases.transfer.TransferUSDTTest","transferBalance"
"Transfer Different Partner Reference, USDT Transfer to Transfer","20341","trfPartnerRefUSDTFailed","Surefire suite","Tue Sep 01 06:06:56 UTC 2026","passed","Tue Sep 01 06:07:16 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefUSDTFailed"
"Login Merchant tanpa Parameter Password","2825","testLoginMissingPasswordParam","Surefire suite","Tue Sep 01 05:46:44 UTC 2026","passed","Tue Sep 01 05:46:46 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginMissingPasswordParam"
"Reset Password Backoffice","4741","resetPasswordBackoffice","Surefire suite","Tue Sep 01 07:53:52 UTC 2026","passed","Tue Sep 01 07:53:57 UTC 2026","testcases.settings.ResetPasswordTest","Surefire test","testcases.settings.ResetPasswordTest","resetPasswordBackoffice"
"Generate QR Success paid","6345","paidQR","Surefire suite","Tue Sep 01 06:29:23 UTC 2026","passed","Tue Sep 01 06:29:30 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","paidQR"
"Get Detail Waiting Company Backoffice Dengan Token Kadaluarsa","1540","getDetailWaitingCompanyWithExpiredToken","Surefire suite","Tue Sep 01 07:41:17 UTC 2026","passed","Tue Sep 01 07:41:19 UTC 2026","testcases.backoffice.GetDetailWaitingCompanyTest","Surefire test","testcases.backoffice.GetDetailWaitingCompanyTest","getDetailWaitingCompanyWithExpiredToken"
"Get History Manual Transfer Test Admin","11442","historyManualTransferTestAdmin","Surefire suite","Tue Sep 01 05:53:57 UTC 2026","passed","Tue Sep 01 05:54:09 UTC 2026","testcases.history.HistoryTransferTest","Surefire test","testcases.history.HistoryTransferTest","historyManualTransferTestAdmin"
"Get Detail User Backoffice Dengan Token Tidak Valid","1553","getUsersWithInvalidToken","Surefire suite","Tue Sep 01 07:24:55 UTC 2026","passed","Tue Sep 01 07:24:57 UTC 2026","testcases.backoffice.ListUsersTest","Surefire test","testcases.backoffice.ListUsersTest","getUsersWithInvalidToken"
